0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
0.0,,5.0,6.0,3.0,3.0,5.0,0.0,0.0,5.0,3.0,,,5.0,,5.0,3.0,5.0,6.0,2.0,3.0,1.0,6.0,,,5.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,,0.0,2.0,0.0,,2.0,5.0,2.0,4.0,7.0,4.0,4.0,0.0,2.0,3.0,,6.0,0.0,0.0,1.0,0.0,4.0,5.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,3.0,3.0,1,4.0,6.0,2.0,6.0,4.0,0.0,3.0,2.0,,3.0,1.0,1.0,1.0,5.0,,2.0,5.0,,,2.0,1.0,3.0,5.0,5.0,7.0,,31,0.05,3.0062111801242235,-0.022702338815895368
3.0,6.0,0.0,5.0,2.0,1.0,3.0,5.0,4.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,4.0,6.0,,2.0,1.0,3.0,3.0,1.0,,5.0,5.0,0.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,6.0,5.0,1.0,4.0,2.0,3.0,2.0,0.0,3.0,,5.0,3.0,,3.0,4.0,6.0,,,6.0,,5.0,1.0,4.0,2.0,2,6.0,5.0,4.0,6.0,0.0,3.0,0.0,,,1.0,,4.0,2.0,0.0,,3.0,5.0,,5.0,6.0,3.0,2.0,,0.0,1.0,,32,0.05,2.778471138845554,-0.22328514669776214
3.0,,0.0,4.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,,1.0,1.0,4.0,3.0,3.0,5.0,6.0,2.0,1.0,5.0,5.0,4.0,6.0,6.0,6.0,0.0,1.0,2.0,3.0,2.0,5.0,5.0,1.0,2.0,,4.0,4.0,6.0,,5.0,5.0,2.0,4.0,2.0,1.0,0.0,4.0,1.0,3.0,5.0,1.0,2.0,3.0,0.0,5.0,,4.0,4.0,6.0,5.0,4.0,4.0,,2,,3.0,2.0,5.0,,5.0,,,3.0,4.0,0.0,3.0,3.0,0.0,5.0,3.0,1.0,0.0,4.0,2.0,4.0,3.0,5.0,6.0,4.0,0.0,33,0.05,2.6065040650406504,-0.43145329258200726
4.0,4.0,1.0,6.0,0.0,3.0,2.0,5.0,3.0,5.0,0.0,2.0,3.0,1.0,6.0,0.0,3.0,6.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,3.0,5.0,5.0,2.0,3.0,3.0,,1.0,4.0,,,,3.0,0.0,4.0,3.0,3.0,2.0,0.0,,1.0,5.0,0.0,4.0,4.0,3.0,6.0,3.0,3.0,,3.0,5.0,3.0,2.0,0.0,1.0,3.0,5.0,0,,5.0,4.0,4.0,1.0,,4.0,,,,3.0,5.0,1.0,2.0,6.0,3.0,1.0,,2.0,5.0,6.0,3.0,0.0,,2.0,0.0,34,0.05,2.720447284345048,-0.2472821142441424
3.0,6.0,4.0,5.0,4.0,2.0,4.0,5.0,3.0,1.0,4.0,6.0,2.0,4.0,6.0,2.0,5.0,5.0,6.0,2.0,5.0,5.0,0.0,6.0,3.0,0.0,4.0,,5.0,4.0,5.0,3.0,,6.0,3.0,0.0,6.0,,5.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,0.0,6.0,3.0,,5.0,0.0,2.0,,3.0,5.0,4.0,2.0,5.0,2.0,,3.0,0,1.0,1.0,3.0,3.0,3.0,6.0,6.0,5.0,,0.0,0.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,0.0,4.0,1.0,3.0,6.0,5.0,0.0,,35,0.05,2.624405705229794,-0.23793717881207083
6.0,5.0,0.0,0.0,4.0,6.0,2.0,5.0,6.0,1.0,2.0,6.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,6.0,4.0,,5.0,6.0,2.0,3.0,2.0,3.0,3.0,6.0,3.0,1.0,0.0,,6.0,3.0,2.0,4.0,5.0,4.0,2.0,1.0,2.0,6.0,3.0,0.0,2.0,0.0,2.0,,4.0,4.0,4.0,2.0,,6.0,0.0,,2.0,1.0,2.0,2.0,3,6.0,6.0,1.0,0.0,6.0,5.0,6.0,3.0,,,5.0,5.0,3.0,2.0,0.0,6.0,2.0,,6.0,2.0,3.0,5.0,4.0,0.0,3.0,3.0,36,0.05,2.5753205128205128,-0.15187339812092696
3.0,2.0,5.0,,4.0,0.0,6.0,5.0,2.0,2.0,5.0,6.0,4.0,6.0,,3.0,6.0,3.0,,2.0,4.0,2.0,3.0,6.0,3.0,3.0,7.0,4.0,,7.0,4.0,1.0,,,4.0,5.0,1.0,6.0,,5.0,0.0,1.0,4.0,5.0,3.0,1.0,4.0,2.0,6.0,4.0,5.0,2.0,6.0,,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,,2,3.0,5.0,6.0,,3.0,,0.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,0.0,0.0,5.0,4.0,,,6.0,0.0,7.0,6.0,7.0,37,0.05,2.9623824451410656,0.041747519110118265
3.0,,4.0,,2.0,1.0,3.0,4.0,,5.0,5.0,3.0,6.0,3.0,0.0,1.0,0.0,,4.0,3.0,4.0,1.0,0.0,3.0,0.0,4.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,4.0,7.0,1.0,7.0,6.0,6.0,2.0,0.0,3.0,5.0,6.0,4.0,5.0,7.0,3.0,2.0,4.0,0.0,4.0,,,1.0,5.0,,1.0,0.0,5.0,7.0,6.0,6.0,5.0,0.0,5,0.0,3.0,3.0,5.0,4.0,,1.0,6.0,,3.0,4.0,3.0,4.0,2.0,0.0,4.0,5.0,1.0,,5.0,7.0,4.0,,,5.0,7.0,38,0.05,2.869969040247678,-0.1187778771680026
3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,,2.0,5.0,4.0,2.0,2.0,5.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,0.0,4.0,0.0,4.0,5.0,3.0,0.0,0.0,4.0,,0.0,3.0,1.0,3.0,,2.0,2.0,0.0,4.0,4.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,0.0,2.0,3.0,,3.0,5.0,,3.0,2.0,3.0,,0.0,5.0,1.0,4.0,1,2.0,3.0,0.0,4.0,,2.0,,,5.0,4.0,5.0,3.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,3.0,5.0,4.0,,,2.0,,39,0.05,2.2827476038338657,-0.19173419114909865
3.0,8.0,4.0,,5.0,4.0,5.0,6.0,,8.0,7.0,6.0,7.0,6.0,5.0,4.0,3.0,0.0,5.0,3.0,6.0,3.0,,4.0,7.0,7.0,4.0,7.0,3.0,2.0,2.0,8.0,0.0,6.0,5.0,5.0,,6.0,0.0,4.0,6.0,8.0,7.0,,5.0,4.0,6.0,6.0,1.0,8.0,2.0,8.0,2.0,,0.0,6.0,8.0,5.0,5.0,,,0.0,5.0,6.0,0.0,1,8.0,0.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,0.0,4.0,0.0,5.0,2.0,4.0,6.0,8.0,7.0,3.0,6.0,0.0,,7.0,3.0,40,0.05,3.2387596899224804,-0.1710401150109064
5.0,6.0,6.0,,5.0,2.0,0.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,7.0,4.0,5.0,0.0,0.0,6.0,0.0,3.0,3.0,7.0,2.0,5.0,5.0,4.0,3.0,,5.0,4.0,2.0,7.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,,6.0,3.0,5.0,3.0,7.0,0.0,3.0,6.0,3.0,2.0,4.0,4.0,2.0,7.0,3.0,4.0,4,6.0,1.0,0.0,,4.0,7.0,4.0,1.0,,7.0,0.0,7.0,1.0,1.0,,7.0,0.0,,0.0,5.0,4.0,2.0,7.0,5.0,2.0,0.0,41,0.05,2.9324960753532183,-0.2589135830954256
0.0,5.0,4.0,,4.0,4.0,3.0,4.0,6.0,6.0,0.0,3.0,,5.0,,3.0,3.0,4.0,5.0,5.0,4.0,5.0,0.0,2.0,3.0,6.0,0.0,6.0,3.0,1.0,4.0,3.0,2.0,6.0,2.0,5.0,,,5.0,0.0,0.0,5.0,4.0,4.0,0.0,6.0,4.0,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,0.0,,5.0,3.0,1.0,4.0,4.0,5.0,2.0,,3,,0.0,5.0,2.0,6.0,4.0,0.0,6.0,6.0,6.0,,4.0,4.0,1.0,4.0,5.0,3.0,,5.0,6.0,4.0,,,4.0,5.0,6.0,42,0.05,2.6693037974683542,-0.21361319691287042
4.0,5.0,0.0,,5.0,2.0,3.0,5.0,3.0,0.0,,0.0,3.0,3.0,,0.0,2.0,4.0,,6.0,3.0,5.0,4.0,6.0,3.0,1.0,6.0,3.0,5.0,1.0,2.0,2.0,6.0,,6.0,4.0,,5.0,4.0,1.0,1.0,2.0,5.0,5.0,1.0,0.0,1.0,5.0,4.0,4.0,6.0,2.0,6.0,6.0,5.0,,2.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,5.0,2,,2.0,3.0,3.0,,,4.0,0.0,,5.0,,1.0,0.0,5.0,,3.0,4.0,0.0,3.0,1.0,5.0,4.0,6.0,3.0,3.0,4.0,43,0.05,2.8085443037974684,-0.19410818254076598
,3.0,,,4.0,2.0,2.0,0.0,1.0,,4.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,,0.0,4.0,4.0,3.0,,1.0,2.0,1.0,3.0,0.0,3.0,,,,,2.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,,4.0,3.0,0.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,5.0,0.0,3.0,0.0,1,3.0,2.0,5.0,2.0,3.0,,0.0,,5.0,2.0,3.0,2.0,0.0,4.0,2.0,3.0,4.0,2.0,4.0,0.0,2.0,5.0,4.0,,4.0,0.0,44,0.05,2.3793103448275863,-0.008605827796996016
0.0,0.0,0.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,,5.0,4.0,5.0,3.0,,5.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,0.0,1.0,3.0,,5.0,2.0,5.0,,6.0,0.0,3.0,4.0,2.0,,5.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,0.0,,6.0,4.0,1.0,6.0,,1.0,5.0,4.0,4.0,0.0,6.0,,2,,4.0,3.0,0.0,2.0,0.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,6.0,3.0,6.0,4.0,1.0,1.0,4.0,2.0,5.0,4.0,3.0,5.0,0.0,45,0.05,2.5784313725490198,-0.12208761700605854
5.0,,4.0,6.0,7.0,5.0,3.0,7.0,3.0,,0.0,0.0,5.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,0.0,3.0,3.0,6.0,6.0,5.0,5.0,4.0,3.0,0.0,5.0,7.0,,4.0,4.0,3.0,6.0,0.0,2.0,4.0,6.0,5.0,5.0,4.0,1.0,2.0,5.0,3.0,6.0,4.0,5.0,,7.0,,1.0,3.0,2.0,6.0,7.0,6.0,,4.0,2.0,3.0,,3,2.0,0.0,0.0,4.0,6.0,,6.0,5.0,,7.0,6.0,5.0,,3.0,,6.0,2.0,0.0,1.0,2.0,3.0,0.0,7.0,5.0,6.0,6.0,46,0.05,2.9346811819595646,-0.2852777569718858
5.0,5.0,1.0,,3.0,2.0,1.0,2.0,1.0,,4.0,1.0,6.0,1.0,0.0,6.0,1.0,3.0,6.0,2.0,2.0,,2.0,3.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,3.0,0.0,6.0,2.0,2.0,6.0,4.0,0.0,4.0,0.0,6.0,4.0,2.0,0.0,2.0,0.0,5.0,1.0,4.0,4.0,5.0,4.0,3.0,6.0,3.0,6.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0,,3,3.0,5.0,0.0,6.0,0.0,2.0,3.0,,,3.0,1.0,0.0,6.0,1.0,5.0,0.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,,1.0,,47,0.05,2.538211382113821,-0.3647842662983388
2.0,6.0,6.0,,6.0,0.0,7.0,3.0,0.0,7.0,4.0,0.0,4.0,3.0,5.0,3.0,1.0,0.0,4.0,2.0,5.0,5.0,3.0,5.0,1.0,7.0,5.0,3.0,2.0,6.0,4.0,2.0,4.0,,3.0,6.0,,6.0,,4.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,2.0,5.0,6.0,5.0,3.0,5.0,4.0,6.0,0.0,4.0,0.0,4.0,5.0,5.0,3.0,4.0,3.0,7.0,1,,4.0,2.0,0.0,2.0,5.0,5.0,4.0,,1.0,1.0,3.0,7.0,4.0,7.0,6.0,5.0,7.0,4.0,4.0,,2.0,7.0,0.0,3.0,,48,0.05,2.9237947122861585,-0.19409109311454134
4.0,0.0,5.0,,7.0,3.0,3.0,2.0,4.0,4.0,6.0,,5.0,7.0,5.0,1.0,4.0,6.0,7.0,3.0,6.0,4.0,0.0,6.0,2.0,0.0,7.0,2.0,4.0,5.0,1.0,7.0,3.0,5.0,4.0,3.0,6.0,6.0,2.0,5.0,5.0,4.0,2.0,5.0,2.0,2.0,7.0,3.0,7.0,3.0,0.0,3.0,7.0,7.0,2.0,3.0,3.0,0.0,3.0,3.0,,1.0,5.0,5.0,5.0,0,0.0,3.0,3.0,6.0,4.0,5.0,7.0,0.0,6.0,6.0,0.0,5.0,3.0,4.0,,,4.0,1.0,,3.0,0.0,5.0,,,6.0,,49,0.05,2.9294670846394983,-0.15105433390644812
,,2.0,3.0,3.0,3.0,2.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,,6.0,7.0,5.0,5.0,2.0,,1.0,5.0,2.0,7.0,,2.0,4.0,0.0,3.0,5.0,1.0,2.0,2.0,4.0,6.0,1.0,5.0,,7.0,5.0,,3.0,4.0,7.0,0.0,0.0,6.0,,5.0,7.0,3.0,,2,3.0,4.0,6.0,5.0,4.0,7.0,0.0,3.0,,0.0,4.0,3.0,6.0,3.0,4.0,2.0,0.0,,5.0,4.0,1.0,2.0,4.0,5.0,4.0,6.0,50,0.05,2.9622641509433962,-0.18450897136790134
,,0.0,2.0,0.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,5.0,4.0,3.0,4.0,4.0,0.0,1.0,4.0,6.0,7.0,6.0,3.0,5.0,2.0,4.0,4.0,2.0,4.0,,4.0,4.0,1.0,3.0,3.0,2.0,,1.0,2.0,3.0,2.0,0.0,3.0,,5.0,2.0,6.0,1.0,4.0,5.0,7.0,5.0,,5.0,7.0,,6.0,,5.0,3.0,6.0,0.0,0,6.0,4.0,2.0,,0.0,0.0,,4.0,3.0,2.0,3.0,1.0,3.0,2.0,6.0,0.0,2.0,,5.0,3.0,0.0,4.0,3.0,,,4.0,51,0.05,2.8141732283464567,-0.3429259032244645
2.0,,0.0,,4.0,4.0,1.0,4.0,0.0,5.0,3.0,7.0,6.0,5.0,2.0,1.0,6.0,4.0,2.0,0.0,2.0,,4.0,1.0,0.0,4.0,5.0,2.0,1.0,0.0,4.0,5.0,5.0,4.0,5.0,2.0,,1.0,4.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,7.0,3.0,0.0,1.0,2.0,4.0,6.0,6.0,5.0,0.0,,2.0,5.0,6.0,2.0,4.0,4.0,4.0,,5,0.0,3.0,4.0,6.0,5.0,7.0,4.0,0.0,0.0,6.0,6.0,1.0,6.0,4.0,7.0,7.0,6.0,3.0,1.0,3.0,6.0,5.0,,,,,52,0.05,2.8835403726708075,-0.09948253791653146
,1.0,6.0,0.0,5.0,4.0,5.0,5.0,2.0,4.0,1.0,6.0,4.0,2.0,2.0,3.0,6.0,3.0,4.0,0.0,3.0,,5.0,4.0,6.0,2.0,7.0,1.0,0.0,6.0,4.0,7.0,7.0,3.0,2.0,3.0,,7.0,1.0,2.0,5.0,6.0,0.0,3.0,5.0,6.0,7.0,3.0,2.0,3.0,4.0,5.0,4.0,0.0,4.0,6.0,0.0,7.0,2.0,2.0,5.0,6.0,0.0,7.0,4.0,0,,2.0,5.0,4.0,5.0,0.0,0.0,5.0,4.0,3.0,2.0,5.0,7.0,5.0,6.0,5.0,2.0,3.0,,3.0,7.0,1.0,4.0,7.0,7.0,7.0,53,0.05,2.998454404945904,-0.16226882696711023
0.0,7.0,5.0,,5.0,1.0,5.0,4.0,5.0,6.0,,3.0,4.0,6.0,5.0,4.0,3.0,,5.0,4.0,4.0,4.0,0.0,5.0,7.0,6.0,2.0,6.0,5.0,4.0,3.0,2.0,2.0,6.0,7.0,5.0,6.0,3.0,6.0,5.0,6.0,0.0,0.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,,5.0,1.0,4.0,5.0,4.0,3.0,1.0,0.0,2.0,5.0,7.0,3,,2.0,1.0,7.0,0.0,0.0,,6.0,5.0,2.0,2.0,4.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,3.0,7.0,,3.0,6.0,54,0.05,2.567479674796748,-0.14894201516008904
6.0,4.0,3.0,7.0,3.0,0.0,0.0,3.0,5.0,0.0,1.0,6.0,4.0,3.0,0.0,1.0,6.0,4.0,1.0,4.0,0.0,5.0,0.0,7.0,6.0,5.0,2.0,2.0,5.0,2.0,,1.0,3.0,3.0,4.0,4.0,0.0,7.0,1.0,1.0,3.0,3.0,5.0,3.0,1.0,4.0,4.0,2.0,6.0,7.0,2.0,,3.0,,4.0,2.0,1.0,7.0,1.0,2.0,7.0,5.0,2.0,2.0,7.0,1,3.0,4.0,3.0,7.0,7.0,,4.0,7.0,4.0,3.0,4.0,3.0,0.0,0.0,5.0,5.0,0.0,5.0,2.0,1.0,1.0,3.0,5.0,,1.0,,55,0.05,2.9556962025316458,-0.3660698945823998
,7.0,0.0,,0.0,2.0,1.0,2.0,5.0,3.0,1.0,5.0,3.0,1.0,3.0,1.0,4.0,,4.0,2.0,5.0,,4.0,5.0,1.0,3.0,4.0,3.0,,5.0,2.0,2.0,3.0,2.0,3.0,0.0,7.0,7.0,3.0,3.0,2.0,5.0,,1.0,1.0,0.0,4.0,0.0,1.0,4.0,5.0,6.0,3.0,5.0,5.0,3.0,0.0,4.0,5.0,4.0,,0.0,2.0,2.0,,3,,4.0,3.0,6.0,0.0,6.0,5.0,6.0,5.0,5.0,,2.0,1.0,4.0,,1.0,0.0,5.0,5.0,5.0,3.0,2.0,3.0,0.0,,6.0,56,0.05,2.811819595645412,-0.4282237566322323
7.0,,1.0,0.0,6.0,6.0,2.0,0.0,7.0,4.0,2.0,7.0,7.0,1.0,3.0,4.0,4.0,0.0,,4.0,0.0,,5.0,5.0,5.0,4.0,6.0,3.0,1.0,4.0,5.0,5.0,,5.0,3.0,1.0,6.0,,5.0,6.0,7.0,0.0,7.0,3.0,5.0,2.0,5.0,0.0,1.0,7.0,1.0,3.0,0.0,2.0,3.0,7.0,2.0,4.0,2.0,2.0,,3.0,4.0,2.0,,3,,3.0,5.0,,,5.0,,,6.0,0.0,4.0,0.0,2.0,1.0,5.0,2.0,0.0,,3.0,3.0,5.0,5.0,7.0,,7.0,7.0,57,0.05,3.155763239875389,-0.26018440055365744
5.0,,4.0,,4.0,3.0,3.0,1.0,0.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,4.0,3.0,2.0,,1.0,3.0,3.0,5.0,,1.0,0.0,5.0,6.0,3.0,3.0,4.0,6.0,5.0,4.0,,6.0,5.0,1.0,3.0,0.0,,2.0,2.0,2.0,5.0,2.0,3.0,0.0,3.0,1.0,,5.0,4.0,6.0,5.0,4.0,3.0,6.0,,4,,6.0,3.0,2.0,1.0,6.0,3.0,4.0,,0.0,4.0,2.0,4.0,2.0,,1.0,2.0,2.0,,5.0,3.0,0.0,,,0.0,5.0,58,0.05,2.501592356687898,-0.20261007925373117
4.0,,5.0,,3.0,1.0,2.0,5.0,3.0,1.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,0.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,6.0,2.0,6.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,,4.0,4.0,3.0,,,,5.0,0.0,,2.0,2.0,5.0,0.0,4.0,3.0,0.0,6.0,0,,5.0,1.0,6.0,2.0,0.0,4.0,3.0,6.0,4.0,5.0,2.0,2.0,5.0,,2.0,2.0,4.0,5.0,5.0,3.0,3.0,,0.0,5.0,,59,0.05,2.578025477707006,-0.12551916305694022
7.0,3.0,3.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,6.0,4.0,3.0,5.0,,2.0,4.0,3.0,6.0,0.0,4.0,0.0,5.0,4.0,3.0,,5.0,4.0,0.0,0.0,1.0,5.0,6.0,7.0,2.0,3.0,7.0,5.0,6.0,4.0,2.0,4.0,6.0,6.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,7.0,6.0,7.0,7.0,1.0,,3.0,6.0,0.0,2.0,2.0,5.0,0.0,2.0,2,2.0,4.0,4.0,0.0,3.0,2.0,4.0,7.0,,5.0,4.0,2.0,,1.0,,2.0,4.0,6.0,5.0,6.0,7.0,4.0,2.0,7.0,7.0,7.0,60,0.05,2.7953125,-0.2018314763354053
3.0,0.0,0.0,,5.0,3.0,5.0,2.0,1.0,0.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,6.0,,1.0,1.0,6.0,3.0,,0.0,,5.0,1.0,0.0,0.0,6.0,3.0,2.0,5.0,3.0,2.0,4.0,0.0,3.0,5.0,2.0,4.0,3.0,0.0,1.0,,,4.0,3.0,1.0,5.0,3.0,2.0,4.0,3.0,6.0,6.0,1.0,5.0,3.0,2.0,6.0,3.0,5.0,,4,,6.0,3.0,3.0,4.0,5.0,3.0,4.0,6.0,4.0,5.0,2.0,4.0,2.0,6.0,,3.0,5.0,3.0,3.0,0.0,,3.0,0.0,,,61,0.05,2.4870967741935486,-0.08246124200889518
2.0,7.0,5.0,7.0,6.0,3.0,3.0,4.0,5.0,5.0,7.0,1.0,4.0,3.0,0.0,4.0,2.0,7.0,7.0,2.0,4.0,2.0,2.0,,4.0,1.0,5.0,4.0,7.0,6.0,5.0,1.0,6.0,2.0,4.0,3.0,,4.0,6.0,1.0,4.0,2.0,0.0,6.0,7.0,3.0,0.0,4.0,3.0,1.0,0.0,6.0,7.0,,0.0,0.0,,3.0,4.0,4.0,0.0,6.0,3.0,4.0,5.0,2,,4.0,3.0,0.0,1.0,6.0,0.0,4.0,,7.0,4.0,2.0,5.0,0.0,,5.0,5.0,1.0,3.0,3.0,2.0,3.0,,,,7.0,62,0.05,2.774091627172196,-0.1491309995176989
,,0.0,1.0,,5.0,5.0,6.0,1.0,6.0,3.0,6.0,0.0,2.0,4.0,4.0,,2.0,4.0,2.0,4.0,4.0,5.0,1.0,6.0,3.0,1.0,0.0,3.0,2.0,3.0,3.0,6.0,0.0,5.0,2.0,3.0,3.0,4.0,6.0,0.0,4.0,2.0,3.0,1.0,5.0,5.0,5.0,0.0,4.0,6.0,4.0,2.0,,4.0,4.0,6.0,3.0,6.0,6.0,2.0,5.0,5.0,2.0,4.0,4,,5.0,,,3.0,6.0,6.0,0.0,6.0,5.0,5.0,5.0,4.0,3.0,6.0,0.0,2.0,0.0,5.0,2.0,0.0,5.0,,,,,63,0.05,2.5974025974025974,-0.005309405353767861
6.0,2.0,1.0,,1.0,4.0,2.0,2.0,5.0,4.0,6.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,,0.0,5.0,3.0,0.0,0.0,6.0,,3.0,4.0,4.0,6.0,2.0,1.0,,5.0,4.0,4.0,,1.0,3.0,1.0,6.0,3.0,0.0,3.0,3.0,2.0,4.0,4.0,6.0,0.0,4.0,,1.0,0.0,2.0,5.0,4.0,5.0,3.0,5.0,6.0,4.0,2.0,3.0,4.0,0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,0.0,2.0,6.0,5.0,5.0,6.0,0.0,2.0,4.0,0.0,1.0,2.0,4.0,4.0,,,4.0,64,0.05,2.6651162790697676,-0.09402107951989815
,,5.0,,4.0,6.0,7.0,3.0,5.0,3.0,6.0,6.0,5.0,2.0,0.0,1.0,5.0,3.0,3.0,6.0,4.0,5.0,,5.0,5.0,4.0,7.0,4.0,6.0,2.0,3.0,7.0,5.0,5.0,4.0,4.0,,5.0,1.0,0.0,3.0,0.0,,7.0,5.0,5.0,1.0,3.0,3.0,7.0,3.0,4.0,3.0,0.0,6.0,4.0,4.0,0.0,0.0,2.0,3.0,5.0,1.0,4.0,,1,4.0,1.0,6.0,6.0,0.0,,,7.0,0.0,2.0,4.0,3.0,7.0,3.0,0.0,,4.0,0.0,2.0,3.0,2.0,2.0,2.0,,,5.0,65,0.05,2.7535545023696684,0.03368024584065115
,5.0,4.0,1.0,5.0,0.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,,3.0,3.0,3.0,4.0,2.0,3.0,,1.0,,0.0,0.0,0.0,2.0,1.0,4.0,1.0,6.0,6.0,5.0,4.0,3.0,5.0,0.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,1.0,0.0,1.0,3.0,0.0,4.0,3.0,3.0,,4.0,,,5.0,,3.0,3.0,4.0,5.0,1.0,5.0,4,0.0,3.0,5.0,6.0,4.0,6.0,4.0,0.0,,6.0,0.0,2.0,1.0,3.0,,2.0,2.0,5.0,,1.0,5.0,3.0,5.0,5.0,6.0,4.0,66,0.05,2.467948717948718,-0.14904941888471185
0.0,3.0,4.0,0.0,,2.0,4.0,2.0,3.0,1.0,3.0,1.0,4.0,6.0,0.0,2.0,3.0,4.0,6.0,3.0,,,2.0,5.0,0.0,5.0,,3.0,,5.0,5.0,2.0,3.0,,3.0,5.0,5.0,0.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,6.0,5.0,4.0,6.0,1.0,5.0,6.0,0.0,3.0,5.0,2.0,4.0,3.0,4.0,,1,,1.0,5.0,,3.0,5.0,0.0,6.0,6.0,,4.0,3.0,0.0,0.0,5.0,,6.0,4.0,3.0,,3.0,5.0,3.0,0.0,4.0,,67,0.05,2.632911392405063,-0.1762796499870373
3.0,4.0,4.0,7.0,3.0,0.0,1.0,5.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,0.0,3.0,2.0,7.0,2.0,4.0,4.0,7.0,3.0,6.0,4.0,5.0,1.0,5.0,6.0,4.0,2.0,4.0,,7.0,5.0,5.0,3.0,5.0,7.0,5.0,2.0,4.0,,5.0,5.0,,5.0,5.0,5.0,,4.0,4.0,6.0,6.0,,,,7.0,4.0,6.0,5.0,3,0.0,3.0,1.0,4.0,1.0,0.0,3.0,0.0,,2.0,5.0,2.0,2.0,4.0,7.0,2.0,0.0,,7.0,3.0,0.0,0.0,0.0,7.0,0.0,,68,0.05,2.6347687400318978,-0.09900345634915435
