0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
10.0,12.0,9.0,0.0,6.0,6.0,5.0,3.0,6.0,12.0,7.0,6.0,4.0,7.0,7.0,10,2.0,7.0,5.0,0,5.0,10.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,8.0,6.0,9.0,,0.0,0.0,,,6.0,0.0,1.0,9.0,6.0,0.0,8.0,7.0,,,4.0,8.0,,4.0,7.0,,9.0,0.0,0.0,3.0,7.0,11.0,1.0,0.0,8.0,11.0,,6,,5.0,10.0,8.0,11.0,7.0,1.0,4.0,9.0,7.0,6.0,8.0,9.0,5.0,7.0,12.0,2.0,10.0,9.0,3.0,,10.0,,0.0,9.0,,10,0.02,4.738931297709923,-0.13363826464624382
,1.0,11.0,10.0,,4.0,8.0,7.0,3.0,9.0,6.0,6.0,13.0,3.0,8.0,1,5.0,,5.0,4,5.0,,0.0,4.0,,,9.0,12.0,0.0,0.0,4.0,10.0,12.0,,1.0,,,7.0,7.0,3.0,3.0,11.0,2.0,11.0,4.0,4.0,10.0,0.0,5.0,2.0,10.0,0.0,6.0,9.0,5.0,7.0,2.0,12.0,0.0,8.0,,0.0,4.0,4.0,14.0,3,,3.0,0.0,,15.0,13.0,6.0,1.0,11.0,,5.0,4.0,0.0,15.0,3.0,10.0,8.0,9.0,5.0,0.0,7.0,5.0,9.0,7.0,1.0,,11,0.02,6.09711684370258,-0.17286256684776033
8.0,7.0,5.0,10.0,12.0,5.0,3.0,0.0,0.0,3.0,11.0,8.0,0.0,5.0,0.0,5,2.0,0.0,,6,6.0,10.0,5.0,10.0,11.0,7.0,,8.0,10.0,6.0,6.0,6.0,5.0,7.0,,6.0,,12.0,1.0,0.0,4.0,5.0,12.0,7.0,10.0,,7.0,11.0,5.0,10.0,4.0,,7.0,3.0,7.0,11.0,,0.0,1.0,11.0,0.0,10.0,2.0,10.0,,9,8.0,1.0,0.0,12.0,5.0,11.0,8.0,,11.0,8.0,,6.0,7.0,12.0,,7.0,0.0,11.0,1.0,,9.0,5.0,12.0,,2.0,,12,0.02,5.198786039453718,-0.29018838820451637
11.0,4.0,8.0,,12.0,8.0,6.0,8.0,8.0,15.0,,12.0,0.0,12.0,10.0,6,4.0,15.0,12.0,4,3.0,13.0,5.0,0.0,,4.0,,0.0,14.0,0.0,,12.0,10.0,0.0,7.0,13.0,10.0,14.0,15.0,,7.0,0.0,8.0,10.0,8.0,4.0,12.0,10.0,7.0,15.0,3.0,11.0,7.0,,10.0,7.0,4.0,,15.0,,10.0,8.0,0.0,8.0,7.0,7,5.0,13.0,,0.0,15.0,,4.0,10.0,10.0,9.0,,9.0,0.0,1.0,14.0,9.0,8.0,2.0,0.0,14.0,11.0,14.0,,11.0,14.0,,13,0.02,6.350152905198777,-0.18666819537411763
6.0,,0.0,8.0,4.0,3.0,0.0,9.0,11.0,,3.0,,1.0,2.0,7.0,4,8.0,13.0,0.0,7,6.0,6.0,13.0,8.0,7.0,12.0,11.0,3.0,6.0,11.0,7.0,5.0,9.0,6.0,3.0,8.0,0.0,8.0,2.0,6.0,3.0,2.0,2.0,3.0,7.0,3.0,4.0,7.0,8.0,5.0,,3.0,1.0,,1.0,11.0,3.0,,1.0,5.0,14.0,4.0,0.0,5.0,0.0,3,13.0,2.0,,,13.0,13.0,0.0,3.0,,,6.0,1.0,9.0,9.0,1.0,,0.0,,0.0,6.0,14.0,5.0,,0.0,12.0,7.0,14,0.02,5.528072837632777,-0.17495633085879642
10.0,,7.0,2.0,8.0,6.0,7.0,5.0,0.0,0.0,4.0,8.0,8.0,1.0,0.0,1,8.0,12.0,13.0,3,2.0,,12.0,15.0,11.0,2.0,8.0,3.0,5.0,3.0,,13.0,1.0,,7.0,10.0,,,4.0,6.0,6.0,9.0,2.0,3.0,3.0,8.0,0.0,12.0,0.0,6.0,4.0,11.0,,,7.0,7.0,5.0,10.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,4,6.0,2.0,10.0,6.0,7.0,1.0,15.0,,,8.0,8.0,2.0,0.0,7.0,,5.0,4.0,8.0,5.0,13.0,,3.0,1.0,6.0,13.0,,15,0.02,5.8530303030303035,-0.15294035454862065
11.0,13.0,6.0,13.0,10.0,0.0,4.0,0.0,1.0,4.0,12.0,6.0,2.0,12.0,12.0,8,7.0,13.0,12.0,5,10.0,6.0,4.0,8.0,2.0,0.0,0.0,11.0,10.0,0.0,9.0,5.0,,,11.0,13.0,,12.0,13.0,3.0,5.0,8.0,,9.0,8.0,6.0,3.0,8.0,0.0,3.0,0.0,2.0,7.0,0.0,9.0,2.0,6.0,13.0,5.0,11.0,8.0,7.0,10.0,5.0,,2,4.0,0.0,4.0,10.0,,,2.0,6.0,,,,5.0,11.0,12.0,0.0,2.0,7.0,3.0,6.0,9.0,9.0,10.0,3.0,12.0,6.0,7.0,16,0.02,5.246223564954683,-0.030872287438343773
,4.0,4.0,,0.0,10.0,1.0,1.0,10.0,0.0,8.0,3.0,8.0,6.0,0.0,8,0.0,10.0,6.0,3,7.0,5.0,,7.0,6.0,6.0,6.0,3.0,0.0,6.0,6.0,9.0,,0.0,8.0,11.0,,11.0,2.0,9.0,1.0,,7.0,3.0,6.0,4.0,,2.0,,1.0,9.0,13.0,9.0,5.0,11.0,5.0,12.0,,4.0,0.0,,7.0,12.0,,0.0,1,12.0,3.0,10.0,0.0,9.0,10.0,12.0,13.0,13.0,11.0,9.0,9.0,6.0,10.0,,8.0,4.0,0.0,2.0,7.0,8.0,10.0,12.0,,8.0,,17,0.02,5.586626139817629,-0.1530985264405485
0.0,12.0,0.0,15.0,5.0,2.0,1.0,13.0,4.0,14.0,4.0,3.0,0.0,14.0,9.0,8,13.0,,15.0,3,0.0,12.0,5.0,5.0,6.0,11.0,7.0,8.0,1.0,13.0,14.0,10.0,,,11.0,3.0,10.0,0.0,7.0,,6.0,14.0,4.0,8.0,3.0,3.0,15.0,6.0,6.0,3.0,5.0,0.0,1.0,3.0,8.0,5.0,12.0,17.0,15.0,12.0,,10.0,6.0,8.0,8.0,9,,10.0,16.0,11.0,7.0,,12.0,0.0,,,12.0,7.0,17.0,5.0,15.0,15.0,0.0,0.0,,0.0,,,17.0,14.0,,,18,0.02,6.4112291350531105,-0.12295204768359724
12.0,,13.0,,8.0,6.0,7.0,5.0,3.0,12.0,13.0,4.0,13.0,1.0,0.0,4,9.0,8.0,6.0,7,9.0,6.0,2.0,9.0,12.0,11.0,,4.0,6.0,,5.0,,6.0,2.0,10.0,2.0,12.0,,0.0,17.0,10.0,6.0,15.0,0.0,0.0,8.0,4.0,0.0,7.0,8.0,3.0,9.0,4.0,,14.0,,14.0,10.0,,8.0,,5.0,14.0,,5.0,4,13.0,7.0,7.0,0.0,4.0,,6.0,11.0,14.0,7.0,7.0,0.0,0.0,1.0,13.0,4.0,10.0,3.0,9.0,9.0,,7.0,0.0,0.0,10.0,,19,0.02,6.63206106870229,-0.15864778079471809
9.0,10.0,0.0,8.0,10.0,5.0,9.0,10.0,6.0,5.0,6.0,6.0,0.0,6.0,12.0,5,7.0,6.0,,7,9.0,,6.0,5.0,5.0,9.0,,4.0,9.0,2.0,11.0,8.0,1.0,,8.0,0.0,9.0,1.0,1.0,3.0,4.0,9.0,6.0,6.0,3.0,8.0,8.0,3.0,0.0,7.0,5.0,,10.0,11.0,0.0,11.0,2.0,,,0.0,,,3.0,10.0,1.0,5,,3.0,3.0,6.0,6.0,12.0,,0.0,,8.0,,9.0,6.0,0.0,,3.0,9.0,0.0,6.0,4.0,9.0,6.0,0.0,9.0,1.0,10.0,20,0.02,5.129032258064516,-0.15517151432475618
3.0,,8.0,0.0,,9.0,6.0,7.0,7.0,,0.0,4.0,5.0,0.0,14.0,12,6.0,10.0,14.0,0,6.0,0.0,11.0,,6.0,3.0,5.0,4.0,7.0,11.0,10.0,10.0,8.0,9.0,4.0,6.0,3.0,14.0,2.0,11.0,3.0,10.0,0.0,2.0,14.0,5.0,2.0,7.0,6.0,0.0,13.0,7.0,1.0,3.0,0.0,5.0,13.0,14.0,3.0,11.0,,12.0,1.0,4.0,8.0,7,1.0,4.0,7.0,0.0,9.0,10.0,3.0,8.0,,,7.0,9.0,0.0,,7.0,7.0,4.0,12.0,11.0,4.0,7.0,,14.0,,10.0,,21,0.02,5.724615384615385,-0.10736596999085744
6.0,,10.0,13.0,4.0,10.0,15.0,17.0,2.0,17.0,17.0,17.0,8.0,17.0,7.0,12,4.0,5.0,11.0,8,11.0,16.0,12.0,9.0,13.0,15.0,,6.0,4.0,7.0,13.0,17.0,13.0,0.0,5.0,9.0,17.0,5.0,6.0,15.0,1.0,14.0,0.0,0.0,5.0,,,15.0,15.0,11.0,,12.0,11.0,,11.0,16.0,0.0,0.0,16.0,13.0,15.0,12.0,16.0,,16.0,8,,16.0,13.0,0.0,0.0,14.0,,8.0,0.0,9.0,13.0,,14.0,7.0,13.0,0.0,10.0,,12.0,12.0,14.0,6.0,14.0,14.0,17.0,0.0,22,0.02,6.464555052790347,0.032455453253037045
12.0,1.0,11.0,0.0,,,6.0,14.0,1.0,0.0,6.0,6.0,6.0,1.0,8.0,9,3.0,9.0,13.0,4,12.0,7.0,13.0,11.0,0.0,,14.0,0.0,9.0,0.0,14.0,10.0,12.0,10.0,4.0,8.0,6.0,4.0,,1.0,11.0,3.0,4.0,5.0,7.0,9.0,12.0,0.0,7.0,5.0,2.0,2.0,7.0,,5.0,14.0,4.0,,0.0,,3.0,0.0,2.0,8.0,,8,10.0,0.0,8.0,,,13.0,9.0,5.0,0.0,14.0,11.0,13.0,,4.0,,13.0,9.0,12.0,5.0,2.0,6.0,,8.0,6.0,,8.0,23,0.02,5.922137404580153,-0.0608421375641207
9.0,5.0,6.0,10.0,3.0,12.0,10.0,6.0,7.0,9.0,6.0,7.0,6.0,,11.0,12,5.0,13.0,,4,0.0,9.0,9.0,10.0,8.0,6.0,14.0,6.0,10.0,0.0,11.0,3.0,7.0,8.0,2.0,2.0,5.0,0.0,7.0,9.0,5.0,5.0,7.0,4.0,4.0,3.0,6.0,11.0,0.0,3.0,11.0,5.0,5.0,9.0,7.0,8.0,0.0,9.0,6.0,,,0.0,10.0,11.0,5.0,10,14.0,7.0,10.0,1.0,8.0,,0.0,7.0,0.0,,11.0,7.0,,,8.0,,2.0,5.0,,9.0,0.0,9.0,,0.0,,,24,0.02,5.1248073959938365,-0.042145142375863316
0.0,,8.0,14.0,5.0,2.0,0.0,7.0,,7.0,9.0,15.0,5.0,8.0,14.0,5,9.0,9.0,,1,8.0,13.0,10.0,13.0,,3.0,8.0,8.0,12.0,14.0,14.0,14.0,10.0,9.0,11.0,0.0,,15.0,5.0,4.0,5.0,12.0,8.0,,13.0,7.0,0.0,11.0,7.0,8.0,,8.0,0.0,,8.0,9.0,10.0,5.0,0.0,3.0,12.0,3.0,4.0,0.0,,1,,0.0,6.0,13.0,0.0,12.0,6.0,14.0,6.0,9.0,,4.0,8.0,4.0,13.0,10.0,0.0,13.0,13.0,1.0,7.0,9.0,9.0,,10.0,,25,0.02,6.5182926829268295,-0.36448322672165634
6.0,,4.0,,8.0,0.0,7.0,7.0,0.0,3.0,5.0,7.0,11.0,1.0,,3,7.0,,0.0,4,0.0,5.0,,6.0,10.0,6.0,12.0,1.0,6.0,7.0,7.0,0.0,,8.0,0.0,7.0,6.0,6.0,5.0,9.0,2.0,3.0,9.0,0.0,13.0,10.0,4.0,,1.0,7.0,6.0,9.0,5.0,11.0,7.0,10.0,10.0,4.0,6.0,4.0,5.0,2.0,5.0,0.0,13.0,2,13.0,3.0,3.0,13.0,6.0,12.0,7.0,5.0,13.0,10.0,,4.0,5.0,4.0,7.0,11.0,2.0,7.0,9.0,0.0,0.0,10.0,11.0,,,2.0,26,0.02,5.335889570552148,-0.4545719788804279
,,17.0,,6.0,4.0,11.0,,14.0,17.0,5.0,19.0,15.0,10.0,13.0,7,4.0,3.0,0.0,3,3.0,5.0,0.0,5.0,,14.0,9.0,0.0,13.0,5.0,0.0,10.0,,18.0,6.0,9.0,18.0,17.0,12.0,7.0,6.0,0.0,8.0,6.0,4.0,0.0,4.0,10.0,11.0,7.0,0.0,,13.0,,9.0,16.0,6.0,4.0,0.0,,,12.0,10.0,3.0,0.0,7,,8.0,7.0,15.0,10.0,14.0,13.0,,,9.0,4.0,4.0,6.0,1.0,19.0,8.0,4.0,16.0,12.0,18.0,8.0,0.0,17.0,9.0,12.0,15.0,27,0.02,7.2277526395173455,-0.3647173222621617
8.0,,4.0,,5.0,6.0,0.0,12.0,11.0,,9.0,5.0,5.0,15.0,0.0,1,10.0,2.0,11.0,8,11.0,0.0,4.0,8.0,7.0,9.0,,7.0,,6.0,0.0,1.0,2.0,17.0,12.0,10.0,,7.0,8.0,9.0,0.0,6.0,,7.0,3.0,4.0,8.0,8.0,7.0,10.0,10.0,8.0,17.0,,10.0,,13.0,0.0,0.0,10.0,12.0,3.0,8.0,2.0,,12,0.0,0.0,10.0,3.0,1.0,14.0,9.0,17.0,11.0,3.0,13.0,2.0,12.0,8.0,9.0,8.0,7.0,0.0,5.0,9.0,16.0,15.0,8.0,,4.0,,28,0.02,6.512121212121212,-0.07188998881056825
,12.0,3.0,,6.0,0.0,12.0,12.0,5.0,11.0,0.0,5.0,5.0,2.0,,3,8.0,,1.0,0,3.0,14.0,2.0,7.0,7.0,7.0,,1.0,1.0,7.0,13.0,10.0,9.0,10.0,1.0,6.0,12.0,0.0,4.0,9.0,6.0,0.0,0.0,8.0,3.0,5.0,8.0,10.0,6.0,8.0,12.0,,,12.0,11.0,14.0,4.0,8.0,7.0,6.0,5.0,1.0,3.0,0.0,5.0,5,,7.0,8.0,13.0,0.0,,12.0,0.0,,,6.0,4.0,8.0,5.0,,3.0,2.0,13.0,4.0,5.0,9.0,11.0,,9.0,0.0,,29,0.02,5.493150684931507,-0.19873862172628268
0.0,9.0,5.0,12.0,7.0,9.0,5.0,7.0,0.0,3.0,3.0,12.0,13.0,10.0,6.0,6,11.0,8.0,4.0,10,3.0,0.0,8.0,5.0,0.0,,,12.0,5.0,,2.0,12.0,,,0.0,7.0,,9.0,3.0,10.0,6.0,3.0,4.0,6.0,6.0,5.0,,4.0,7.0,8.0,9.0,12.0,13.0,9.0,11.0,11.0,,13.0,2.0,0.0,5.0,5.0,5.0,8.0,,8,4.0,0.0,6.0,,0.0,,0.0,1.0,8.0,9.0,5.0,10.0,,8.0,13.0,0.0,6.0,,3.0,10.0,5.0,11.0,9.0,,11.0,12.0,30,0.02,5.304281345565749,-0.08999007257981939
0.0,12.0,6.0,,3.0,9.0,3.0,0.0,0.0,12.0,7.0,14.0,7.0,8.0,5.0,7,11.0,,9.0,9,5.0,4.0,16.0,13.0,7.0,10.0,7.0,9.0,13.0,8.0,7.0,12.0,9.0,,0.0,3.0,0.0,16.0,15.0,12.0,4.0,16.0,6.0,6.0,4.0,0.0,6.0,6.0,11.0,13.0,0.0,0.0,6.0,0.0,11.0,4.0,13.0,9.0,11.0,4.0,10.0,3.0,2.0,10.0,14.0,6,5.0,3.0,14.0,,,0.0,,,8.0,,11.0,3.0,6.0,5.0,13.0,,10.0,,7.0,2.0,,12.0,,,15.0,,31,0.02,6.283132530120482,-0.10111539055412903
6.0,4.0,0.0,1.0,11.0,9.0,1.0,10.0,2.0,6.0,5.0,8.0,12.0,0.0,7.0,7,2.0,8.0,9.0,10,1.0,5.0,4.0,,8.0,6.0,10.0,0.0,,7.0,3.0,9.0,2.0,10.0,10.0,,0.0,3.0,5.0,7.0,0.0,4.0,9.0,9.0,9.0,,7.0,2.0,0.0,2.0,6.0,12.0,1.0,,7.0,4.0,10.0,6.0,3.0,9.0,4.0,9.0,1.0,11.0,,3,10.0,5.0,3.0,,0.0,7.0,0.0,7.0,,2.0,6.0,,8.0,0.0,,1.0,6.0,5.0,2.0,10.0,,2.0,,0.0,4.0,,32,0.02,5.564024390243903,-0.16095342867669843
3.0,10.0,0.0,7.0,0.0,4.0,0.0,5.0,5.0,9.0,,5.0,3.0,3.0,6.0,6,6.0,8.0,,7,5.0,12.0,10.0,2.0,5.0,9.0,3.0,0.0,8.0,10.0,12.0,7.0,7.0,13.0,9.0,2.0,9.0,13.0,11.0,7.0,4.0,4.0,13.0,8.0,8.0,8.0,8.0,0.0,6.0,6.0,,7.0,10.0,3.0,6.0,0.0,7.0,,12.0,6.0,6.0,1.0,6.0,12.0,,2,7.0,8.0,2.0,,11.0,,11.0,12.0,,,0.0,,12.0,0.0,13.0,8.0,3.0,0.0,10.0,7.0,,10.0,,13.0,4.0,0.0,33,0.02,5.433333333333334,-0.27824245204903736
4.0,7.0,4.0,9.0,0.0,5.0,2.0,,11.0,,0.0,10.0,7.0,3.0,,0,8.0,1.0,7.0,3,1.0,6.0,7.0,,3.0,11.0,,8.0,4.0,6.0,12.0,1.0,8.0,10.0,6.0,9.0,6.0,,5.0,10.0,0.0,3.0,10.0,1.0,2.0,0.0,,4.0,3.0,0.0,6.0,2.0,6.0,10.0,8.0,10.0,11.0,5.0,9.0,5.0,,0.0,2.0,11.0,9.0,0,8.0,4.0,4.0,,2.0,,9.0,5.0,,6.0,11.0,6.0,5.0,2.0,12.0,3.0,5.0,9.0,5.0,4.0,,6.0,0.0,,12.0,0.0,34,0.02,5.206686930091186,-0.3456975917330183
16.0,4.0,6.0,,5.0,3.0,7.0,6.0,,13.0,10.0,6.0,15.0,9.0,8.0,2,9.0,2.0,,3,9.0,15.0,0.0,14.0,9.0,0.0,13.0,5.0,15.0,4.0,2.0,3.0,14.0,,,0.0,10.0,,10.0,13.0,9.0,1.0,13.0,12.0,4.0,6.0,10.0,2.0,3.0,0.0,9.0,5.0,10.0,15.0,0.0,,11.0,6.0,6.0,4.0,7.0,9.0,12.0,8.0,8.0,0,9.0,7.0,10.0,5.0,16.0,,16.0,14.0,12.0,0.0,0.0,11.0,15.0,6.0,,4.0,5.0,,0.0,5.0,2.0,6.0,7.0,,0.0,,35,0.02,6.8381679389312975,-0.22214623449527393
13.0,11.0,0.0,0.0,9.0,14.0,9.0,3.0,12.0,13.0,12.0,1.0,0.0,10.0,4.0,12,8.0,12.0,8.0,3,9.0,11.0,6.0,8.0,13.0,6.0,11.0,2.0,3.0,7.0,,,4.0,13.0,3.0,0.0,7.0,9.0,4.0,11.0,12.0,2.0,14.0,11.0,7.0,4.0,8.0,14.0,0.0,10.0,0.0,,9.0,,11.0,,9.0,8.0,6.0,0.0,,,3.0,11.0,8.0,9,,2.0,1.0,0.0,,,14.0,,14.0,12.0,4.0,6.0,8.0,7.0,0.0,,4.0,7.0,10.0,2.0,1.0,4.0,7.0,0.0,2.0,,36,0.02,6.306060606060606,-0.10450972434811549
14.0,,9.0,,8.0,0.0,,4.0,,11.0,7.0,13.0,2.0,12.0,10.0,3,12.0,10.0,12.0,5,11.0,2.0,5.0,,,7.0,13.0,11.0,14.0,10.0,14.0,14.0,4.0,8.0,9.0,3.0,4.0,,6.0,4.0,0.0,8.0,,7.0,11.0,1.0,6.0,5.0,6.0,11.0,5.0,11.0,9.0,2.0,13.0,12.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,9.0,8.0,5,11.0,3.0,10.0,8.0,,,0.0,14.0,,9.0,7.0,2.0,3.0,13.0,6.0,0.0,0.0,8.0,6.0,9.0,,,0.0,,7.0,11.0,37,0.02,5.887708649468892,-0.08036164389075569
10.0,11.0,3.0,8.0,,13.0,13.0,8.0,3.0,6.0,2.0,8.0,10.0,5.0,0.0,5,0.0,7.0,3.0,2,2.0,1.0,0.0,2.0,0.0,,13.0,1.0,4.0,7.0,8.0,3.0,7.0,11.0,4.0,9.0,4.0,13.0,3.0,4.0,0.0,2.0,1.0,,9.0,13.0,5.0,3.0,12.0,10.0,0.0,,8.0,,8.0,5.0,9.0,4.0,0.0,3.0,11.0,1.0,7.0,10.0,0.0,1,0.0,5.0,12.0,2.0,5.0,,13.0,11.0,,5.0,4.0,5.0,,6.0,0.0,7.0,10.0,10.0,1.0,8.0,12.0,8.0,5.0,,,13.0,38,0.02,5.437689969604863,-0.11678290833936851
