0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param,EPH,corr
6.0,,16,,4,0,15,0,2.0,,13,14.0,20.0,13,31.0,13,16,16.0,26.0,13,15,18.0,5.0,,10.0,0.0,0.0,17,12.0,0.0,20,9.0,,,19,20,,,16,16,6,14,21.0,8,14,14,5.0,3.0,0,19.0,0,,30.0,0.0,16,16.0,,,17.0,1.0,26.0,16,12,22.0,29.0,11,18.0,0,21,12.0,22.0,24.0,15.0,8.0,13.0,10.0,21,17,7,4,0.0,18.0,14,6.0,1.0,31.0,,21,2.0,,29.0,2.0,16,13,10.869894099848715,-0.08558762853376113
,,18,20.0,0,27,18,19,20.0,0.0,19,11.0,28.0,17,0.0,20,0,,28.0,8,16,29.0,19.0,7.0,,18.0,10.0,1,0.0,34.0,33,20.0,1.0,0.0,27,16,27.0,6.0,18,33,19,13,28.0,6,16,28,13.0,33.0,15,8.0,32,33.0,29.0,,32,10.0,,,33.0,0.0,27.0,28,11,34.0,0.0,12,29.0,22,29,0.0,32.0,,1.0,16.0,,29.0,31,33,32,26,,18.0,1,0.0,9.0,6.0,33.0,30,,,,24.0,17,13,13.040419161676647,0.024973553353744776
0.0,21.0,0,,21,21,12,24,1.0,27.0,19,26.0,0.0,20,4.0,19,1,,,18,0,20.0,24.0,12.0,36.0,15.0,29.0,18,21.0,26.0,27,12.0,23.0,7.0,18,17,25.0,0.0,20,22,20,21,1.0,19,20,7,25.0,17.0,14,22.0,12,0.0,7.0,4.0,23,10.0,7.0,31.0,28.0,18.0,,21,19,18.0,36.0,19,,14,20,28.0,,,25.0,0.0,,,25,21,13,20,,16.0,0,0.0,6.0,0.0,26.0,22,,26.0,,,18,13,11.41248097412481,-0.05653372230133707
,,10,28.0,15,5,12,6,13.0,19.0,2,22.0,14.0,9,0.0,9,11,,9.0,6,2,21.0,17.0,13.0,,6.0,,14,3.0,8.0,13,13.0,31.0,9.0,6,12,6.0,,0,13,12,15,,0,0,12,3.0,0.0,13,4.0,9,11.0,18.0,25.0,4,18.0,31.0,21.0,22.0,23.0,,14,11,15.0,17.0,5,20.0,14,3,0.0,17.0,11.0,23.0,,27.0,5.0,15,0,0,11,13.0,16.0,1,,,17.0,,4,0.0,0.0,10.0,,19,13,10.618541033434651,-0.3130333863982728
10.0,,0,,10,17,17,4,18.0,32.0,8,,0.0,5,21.0,15,4,14.0,,14,9,15.0,10.0,1.0,21.0,,,13,18.0,19.0,20,7.0,43.0,,17,0,,41.0,15,19,15,20,13.0,16,14,16,29.0,6.0,0,7.0,20,27.0,8.0,33.0,0,8.0,11.0,33.0,30.0,0.0,31.0,21,15,28.0,,11,29.0,6,18,3.0,16.0,35.0,,0.0,,,22,2,10,0,13.0,23.0,14,0.0,16.0,19.0,2.0,21,0.0,,12.0,,20,13,13.99546827794562,-0.234715174909514
24.0,,12,0.0,15,14,13,3,10.0,11.0,0,2.0,8.0,0,10.0,12,1,,,0,9,0.0,24.0,35.0,14.0,10.0,23.0,9,9.0,7.0,30,7.0,26.0,21.0,13,3,,21.0,4,19,12,21,0.0,6,10,13,22.0,23.0,11,0.0,23,,1.0,27.0,0,23.0,,25.0,7.0,24.0,18.0,22,12,4.0,35.0,9,,20,15,0.0,29.0,,24.0,27.0,,24.0,31,22,0,11,33.0,,2,8.0,,5.0,12.0,2,21.0,,,33.0,21,13,12.715151515151515,-0.3363232816048101
20.0,,19,,7,12,19,10,5.0,31.0,21,35.0,4.0,18,1.0,18,18,,,14,17,18.0,34.0,,,18.0,35.0,16,20.0,22.0,14,32.0,,0.0,6,18,,12.0,19,22,3,14,0.0,0,18,19,18.0,23.0,20,21.0,24,27.0,28.0,,21,33.0,0.0,0.0,19.0,30.0,23.0,29,19,28.0,27.0,1,,20,5,0.0,0.0,12.0,,8.0,0.0,,22,7,2,15,19.0,0.0,17,35.0,,8.0,11.0,19,23.0,20.0,11.0,0.0,22,13,12.389805097451275,-0.007271440336326049
,9.0,3,0.0,31,25,4,2,35.0,0.0,6,30.0,32.0,29,32.0,10,31,,20.0,15,29,31.0,21.0,28.0,0.0,,,0,38.0,0.0,30,21.0,,,12,32,25.0,,31,13,7,21,37.0,30,30,30,22.0,0.0,13,39.0,30,16.0,40.0,,26,40.0,,20.0,0.0,31.0,30.0,0,12,21.0,,11,25.0,0,31,,32.0,22.0,34.0,,0.0,10.0,31,29,12,7,17.0,16.0,28,17.0,8.0,27.0,38.0,31,25.0,,24.0,14.0,23,13,15.599695585996956,-0.06362489687027845
10.0,,17,28.0,30,14,14,33,37.0,34.0,22,1.0,5.0,10,20.0,4,2,27.0,31.0,8,0,37.0,5.0,,10.0,,6.0,15,36.0,0.0,4,15.0,7.0,20.0,18,16,,0.0,17,12,13,17,,8,11,17,37.0,36.0,0,16.0,20,,29.0,,19,34.0,0.0,6.0,32.0,35.0,,0,16,38.0,10.0,10,37.0,18,10,,21.0,28.0,0.0,,0.0,10.0,21,16,20,14,,5.0,13,,15.0,,0.0,19,39.0,0.0,,14.0,24,13,15.255287009063444,-0.13572104764616602
0.0,,10,,1,13,0,25,12.0,6.0,14,23.0,2.0,2,31.0,11,14,,,5,6,1.0,6.0,,31.0,,18.0,2,15.0,24.0,2,27.0,28.0,30.0,9,0,,,14,15,13,10,10.0,5,13,24,0.0,24.0,5,16.0,23,,0.0,4.0,24,26.0,,23.0,0.0,10.0,7.0,12,11,0.0,4.0,8,20.0,0,22,27.0,0.0,,8.0,9.0,26.0,12.0,26,24,25,13,,26.0,0,34.0,32.0,12.0,23.0,21,22.0,19.0,,,25,13,13.560422960725075,-0.2454353664119901
,25.0,16,25.0,6,0,4,9,0.0,21.0,17,,2.0,15,20.0,5,4,,0.0,7,0,17.0,5.0,17.0,22.0,10.0,30.0,10,15.0,4.0,21,0.0,,,0,2,3.0,,16,19,13,18,8.0,0,15,12,20.0,19.0,14,18.0,8,30.0,15.0,,6,21.0,23.0,16.0,20.0,17.0,20.0,19,17,0.0,11.0,9,,18,18,8.0,22.0,,24.0,19.0,,11.0,20,17,16,14,17.0,13.0,14,23.0,11.0,0.0,0.0,21,,4.0,,,26,13,10.612121212121211,-0.2630048041879071
,,22,,22,21,11,5,9.0,10.0,22,,22.0,21,8.0,12,14,,0.0,9,13,24.0,0.0,,26.0,6.0,,0,23.0,22.0,0,27.0,18.0,33.0,12,11,23.0,,23,22,16,0,,12,11,0,5.0,4.0,21,20.0,0,37.0,,37.0,23,21.0,2.0,18.0,0.0,24.0,18.0,25,19,26.0,0.0,12,10.0,5,22,26.0,25.0,,31.0,11.0,9.0,22.0,26,23,24,20,11.0,,21,30.0,19.0,18.0,21.0,0,18.0,28.0,,,27,13,12.978915662650602,-0.20531060522159625
18.0,,7,17.0,20,20,0,8,21.0,10.0,20,12.0,20.0,18,0.0,4,15,,6.0,12,2,0.0,11.0,,9.0,6.0,10.0,19,23.0,22.0,0,19.0,18.0,5.0,3,17,,,15,22,0,21,11.0,14,15,15,9.0,22.0,7,22.0,22,13.0,16.0,,21,20.0,13.0,0.0,0.0,23.0,2.0,22,12,23.0,21.0,9,0.0,0,19,,,,4.0,,,,22,20,21,5,7.0,10.0,11,0.0,24.0,24.0,25.0,16,,,22.0,22.0,28,13,10.725075528700906,-0.11004585680453811
22.0,,5,,19,0,18,5,3.0,24.0,0,12.0,18.0,4,12.0,13,16,,,0,15,21.0,23.0,24.0,8.0,20.0,27.0,15,12.0,23.0,13,23.0,,13.0,19,18,,0.0,15,17,9,0,0.0,17,14,18,22.0,22.0,6,14.0,20,17.0,19.0,,11,18.0,,26.0,22.0,23.0,11.0,21,9,0.0,17.0,1,,6,17,28.0,0.0,27.0,13.0,0.0,19.0,,22,4,17,16,,28.0,14,,12.0,13.0,25.0,12,,,0.0,7.0,29,13,11.08018154311649,-0.25377872152699216
0.0,7.0,10,,11,12,5,29,0.0,31.0,19,1.0,9.0,18,21.0,11,15,,29.0,15,15,0.0,29.0,20.0,0.0,,6.0,17,7.0,30.0,29,8.0,,31.0,0,14,,32.0,18,29,16,26,,16,17,3,13.0,28.0,7,32.0,27,,,15.0,30,31.0,14.0,25.0,30.0,0.0,8.0,27,14,31.0,21.0,10,19.0,0,19,31.0,0.0,,0.0,10.0,,5.0,28,17,7,2,11.0,0.0,16,,32.0,,,20,14.0,25.0,,21.0,30,13,13.719033232628398,-0.07057838683700994
0.0,,16,22.0,24,5,22,0,0.0,36.0,24,,18.0,23,24.0,21,19,7.0,25.0,12,19,30.0,,22.0,,,,23,6.0,26.0,6,4.0,,13.0,0,23,0.0,26.0,9,23,2,24,18.0,2,22,0,17.0,25.0,23,,0,0.0,28.0,0.0,25,36.0,22.0,33.0,34.0,35.0,,21,20,7.0,27.0,11,29.0,24,22,23.0,26.0,0.0,,6.0,,9.0,3,10,25,5,18.0,24.0,15,,26.0,28.0,29.0,23,31.0,,16.0,,31,13,13.116030534351145,-0.1214077148262619
19.0,,0,3.0,5,20,15,26,14.0,,20,34.0,21.0,0,36.0,5,12,,6.0,8,6,18.0,33.0,3.0,,,23.0,0,3.0,17.0,24,2.0,1.0,41.0,11,2,0.0,32.0,11,23,0,24,10.0,10,7,23,29.0,22.0,0,19.0,11,17.0,1.0,,4,30.0,,27.0,28.0,47.0,46.0,4,22,25.0,,7,,25,21,,0.0,32.0,0.0,,,2.0,19,21,25,0,,16.0,9,41.0,,20.0,28.0,24,25.0,0.0,23.0,28.0,32,13,16.66414523449319,-0.256743972143871
26.0,,0,30.0,0,16,0,2,15.0,20.0,14,40.0,17.0,10,29.0,11,5,25.0,,9,9,4.0,30.0,,,33.0,39.0,0,8.0,28.0,28,2.0,28.0,6.0,12,5,,,10,28,6,27,23.0,10,10,10,29.0,0.0,6,16.0,2,,2.0,33.0,28,0.0,24.0,,26.0,6.0,32.0,8,7,30.0,,9,15.0,27,17,39.0,7.0,9.0,40.0,,35.0,38.0,0,8,27,0,,29.0,9,0.0,,1.0,,28,20.0,17.0,38.0,0.0,33,13,15.621004566210045,-0.366453059953185
37.0,,2,34.0,0,20,16,15,7.0,21.0,0,25.0,20.0,15,16.0,0,17,,,8,15,27.0,8.0,,28.0,15.0,9.0,17,6.0,27.0,22,7.0,13.0,22.0,17,18,19.0,21.0,16,5,0,20,7.0,16,14,0,1.0,7.0,14,0.0,4,3.0,12.0,16.0,23,13.0,,,6.0,16.0,3.0,0,17,26.0,28.0,0,26.0,18,22,31.0,,,24.0,,,,26,14,5,19,,35.0,15,8.0,29.0,20.0,,25,0.0,,24.0,0.0,34,13,12.933434190620272,-0.2148241362164206
4.0,7.0,18,,22,15,16,16,8.0,27.0,3,15.0,14.0,11,20.0,18,12,7.0,26.0,2,17,27.0,0.0,16.0,15.0,0.0,19.0,19,5.0,22.0,11,17.0,,18.0,21,0,,26.0,19,21,18,21,27.0,7,17,4,5.0,22.0,17,0.0,22,,26.0,,0,10.0,,25.0,26.0,15.0,,14,19,17.0,1.0,0,17.0,20,4,6.0,23.0,9.0,2.0,5.0,,0.0,0,21,21,20,,22.0,2,18.0,0.0,24.0,27.0,10,18.0,,0.0,,35,13,10.647058823529411,-0.012411196553196708
,,0,0.0,8,14,13,21,25.0,6.0,21,24.0,0.0,7,11.0,12,14,31.0,,8,9,8.0,20.0,15.0,19.0,15.0,22.0,6,26.0,19.0,9,23.0,7.0,,6,0,4.0,1.0,14,13,14,15,31.0,15,12,15,22.0,16.0,0,1.0,0,,,,18,18.0,11.0,28.0,23.0,0.0,31.0,2,14,13.0,,9,,17,15,0.0,13.0,11.0,24.0,13.0,33.0,25.0,22,7,16,1,0.0,26.0,6,,,33.0,32.0,18,30.0,0.0,,,36,13,11.836336336336336,-0.17568984625271958
,,3,10.0,8,0,11,6,12.0,22.0,16,8.0,13.0,3,15.0,10,12,,16.0,10,11,17.0,,6.0,23.0,,7.0,8,15.0,5.0,4,,,,12,13,13.0,4.0,14,20,0,19,11.0,13,9,14,21.0,20.0,6,3.0,20,,18.0,17.0,7,2.0,0.0,0.0,21.0,8.0,0.0,0,7,18.0,,9,21.0,8,4,,17.0,22.0,0.0,19.0,22.0,7.0,19,8,18,13,,0.0,0,,22.0,9.0,2.0,14,0.0,,17.0,14.0,37,13,9.330275229357799,-0.22648646477049744
5.0,,21,,17,19,5,4,27.0,24.0,25,16.0,,2,0.0,18,0,15.0,,19,20,22.0,0.0,19.0,0.0,,,26,28.0,17.0,23,,1.0,2.0,24,24,,,22,3,0,16,14.0,23,20,22,16.0,18.0,8,20.0,0,13.0,25.0,22.0,6,2.0,,19.0,0.0,20.0,4.0,19,17,8.0,0.0,6,0.0,2,5,31.0,7.0,,,28.0,22.0,10.0,25,6,24,18,0.0,25.0,21,,17.0,29.0,30.0,20,29.0,,11.0,16.0,38,13,11.998475609756097,-0.0018996441041265633
,16.0,14,29.0,23,1,20,19,22.0,28.0,22,12.0,22.0,13,25.0,16,19,,19.0,16,15,24.0,0.0,5.0,0.0,25.0,28.0,21,0.0,0.0,14,17.0,0.0,,9,17,,19.0,19,0,17,16,0.0,20,18,18,23.0,8.0,16,25.0,0,,,,2,24.0,40.0,29.0,12.0,23.0,27.0,0,15,6.0,,13,,15,0,1.0,13.0,,19.0,20.0,21.0,,3,18,4,17,,36.0,12,17.0,,26.0,3.0,20,,19.0,27.0,22.0,39,13,13.074018126888218,-0.3169780404785262
20.0,16.0,12,20.0,22,12,17,22,19.0,29.0,19,23.0,23.0,17,25.0,4,8,0.0,26.0,12,11,27.0,31.0,29.0,,,,18,13.0,21.0,20,30.0,0.0,,8,17,,13.0,0,15,8,15,13.0,16,14,2,13.0,17.0,21,13.0,1,,23.0,,0,21.0,22.0,13.0,3.0,28.0,6.0,0,14,16.0,0.0,9,18.0,0,18,29.0,2.0,,32.0,,,20.0,14,0,19,0,,21.0,9,32.0,,15.0,13.0,19,0.0,,17.0,,40,13,11.501506024096386,-0.251958389941536
,,12,,10,16,0,3,21.0,1.0,20,20.0,17.0,8,14.0,9,12,,8.0,9,7,1.0,23.0,11.0,0.0,0.0,,0,22.0,18.0,19,11.0,13.0,,19,17,19.0,10.0,16,17,7,15,18.0,3,3,15,19.0,7.0,14,22.0,8,,2.0,,0,13.0,12.0,8.0,14.0,15.0,12.0,1,15,20.0,22.0,9,5.0,14,0,1.0,20.0,16.0,22.0,,,,0,8,17,16,23.0,16.0,0,,0.0,8.0,18.0,13,13.0,10.0,,0.0,41,13,9.082831325301205,-0.12398132338590066
0.0,4.0,18,,20,18,17,24,6.0,33.0,0,,13.0,18,19.0,13,16,20.0,,15,3,35.0,0.0,,,,0.0,19,11.0,5.0,22,24.0,7.0,8.0,20,16,,,17,0,0,20,15.0,19,0,23,23.0,15.0,3,21.0,8,18.0,20.0,20.0,21,0.0,15.0,,34.0,16.0,16.0,3,2,20.0,21.0,16,,0,11,,12.0,18.0,0.0,33.0,,15.0,23,22,23,19,16.0,22.0,14,,12.0,22.0,26.0,11,29.0,,21.0,16.0,42,13,12.530581039755353,-0.18344154927860754
11.0,,0,,9,9,6,19,19.0,0.0,15,0.0,18.0,17,19.0,0,7,,,9,13,21.0,19.0,15.0,17.0,25.0,8.0,17,20.0,15.0,16,20.0,24.0,,7,13,,3.0,17,18,4,2,21.0,14,16,0,20.0,10.0,1,5.0,19,,23.0,8.0,18,6.0,21.0,6.0,20.0,19.0,8.0,18,0,0.0,,8,26.0,16,18,28.0,4.0,26.0,18.0,0.0,27.0,,21,17,0,14,6.0,,12,0.0,5.0,22.0,13.0,1,,,,,43,13,10.901365705614568,-0.2302091448136519
6.0,,13,25.0,10,16,7,0,16.0,5.0,18,17.0,17.0,7,18.0,14,8,19.0,,11,12,13.0,18.0,,0.0,3.0,25.0,8,19.0,18.0,6,2.0,,0.0,18,7,,19.0,17,18,6,15,20.0,10,6,13,19.0,6.0,6,16.0,17,,18.0,0.0,7,17.0,20.0,4.0,6.0,16.0,,7,0,20.0,0.0,8,,9,17,4.0,20.0,14.0,0.0,,17.0,,4,17,0,16,,9.0,12,1.0,15.0,0.0,16.0,17,,,,0.0,44,13,8.953592814371257,-0.10243844434206337
0.0,0.0,0,30.0,13,21,22,26,20.0,,26,27.0,27.0,9,24.0,15,20,15.0,,17,19,,5.0,16.0,24.0,19.0,15.0,21,29.0,0.0,8,26.0,19.0,25.0,13,21,,6.0,0,22,20,11,18.0,14,19,5,27.0,27.0,9,28.0,16,0.0,10.0,,23,21.0,,12.0,,,,23,0,2.0,,16,,21,12,0.0,25.0,0.0,27.0,,,22.0,25,22,16,20,33.0,24.0,20,,23.0,29.0,26.0,23,27.0,17.0,22.0,0.0,45,13,11.336363636363636,-0.10106144850129471
,5.0,2,,27,15,16,12,27.0,3.0,0,0.0,17.0,0,9.0,10,13,8.0,3.0,10,0,4.0,29.0,6.0,6.0,30.0,,6,28.0,0.0,14,15.0,,,16,16,15.0,0.0,12,6,10,12,26.0,15,6,14,17.0,12.0,13,15.0,9,26.0,28.0,,6,28.0,,1.0,13.0,13.0,,14,11,11.0,14.0,9,,0,0,27.0,17.0,11.0,25.0,33.0,,30.0,15,15,16,7,,18.0,12,0.0,11.0,29.0,3.0,0,,8.0,,,46,13,11.407854984894259,-0.16337498471378994
,36.0,19,,5,10,17,13,19.0,20.0,19,38.0,31.0,10,0.0,13,18,,2.0,13,18,18.0,13.0,,31.0,11.0,32.0,21,20.0,7.0,19,30.0,0.0,,18,22,,37.0,0,4,0,5,41.0,21,0,18,0.0,19.0,14,31.0,20,28.0,40.0,,15,7.0,,12.0,19.0,21.0,,21,14,13.0,,7,45.0,16,0,,0.0,32.0,14.0,,,30.0,22,0,2,15,,0.0,15,29.0,13.0,40.0,16.0,9,43.0,36.0,48.0,36.0,47,13,15.7217125382263,-0.4301966989377651
,21.0,7,,18,0,17,2,0.0,20.0,17,0.0,20.0,16,19.0,3,17,0.0,7.0,9,14,20.0,1.0,,1.0,,,12,8.0,17.0,17,21.0,,13.0,1,17,,15.0,15,12,15,0,26.0,0,13,16,18.0,15.0,1,18.0,18,,5.0,,5,0.0,24.0,0.0,17.0,20.0,,19,13,13.0,16.0,2,28.0,16,15,0.0,17.0,17.0,,,16.0,1.0,18,16,12,9,9.0,4.0,2,5.0,15.0,25.0,6.0,18,,0.0,,29.0,48,13,11.49172932330827,-0.184155138629912
