0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param,EPH,corr
1.0,2.0,1,0.0,2,2,2,2,1,2.0,0.0,1.0,2,0,2.0,1,1,2.0,2.0,0,1,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2,2.0,2.0,2.0,2.0,1,1,2.0,2.0,1,2,2,1,0.0,2,1,1,2.0,2.0,2,0.0,1,2.0,1.0,2.0,0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2.0,2.0,1,2.0,1.0,2,0.0,2.0,,2.0,2.0,,,1,1,0.0,2,2.0,2.0,1,2.0,2.0,1.0,2.0,2,2.0,,2.0,,21,3,1.141304347826087,-0.3565247481182774
,,2,,2,1,2,2,2,2.0,2.0,2.0,2,2,2.0,1,1,2.0,2.0,1,1,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2,1.0,2.0,,0.0,2,2,2.0,2.0,2,2,2,2,0.0,0,1,2,2.0,2.0,2,2.0,2,,2.0,,2,,0.0,0.0,2.0,2.0,2.0,2.0,1,2.0,,1,,1.0,2,0.0,0.0,2.0,,2.0,0.0,1.0,2,2,2.0,1,2.0,0.0,2,,2.0,2.0,1.0,1,2.0,,2.0,0.0,22,3,1.205128205128205,-0.07601033037768536
3.0,2.0,2,0.0,2,2,2,1,2,0.0,2.0,2.0,2,2,2.0,1,2,2.0,2.0,2,2,1.0,2.0,3.0,0.0,3.0,3.0,0.0,3.0,0,1.0,3.0,3.0,3.0,1,2,3.0,1.0,2,1,2,1,2.0,2,2,2,1.0,0.0,2,3.0,1,2.0,3.0,3.0,1,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1,1.0,3.0,1,2.0,0.0,2,3.0,2.0,3.0,3.0,3.0,0.0,2.0,2,2,2.0,1,1.0,2.0,2,3.0,1.0,3.0,2.0,2,3.0,3.0,2.0,3.0,23,3,1.1928571428571428,-0.34245088600133616
2.0,3.0,1,2.0,2,2,1,2,2,2.0,2.0,1.0,1,2,2.0,1,2,3.0,2.0,2,0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,0,2.0,1.0,1.0,2.0,1,2,2.0,0.0,2,2,1,2,1.0,2,1,2,2.0,2.0,0,2.0,2,2.0,2.0,3.0,1,2.0,0.0,2.0,3.0,3.0,3.0,0.0,2,1.0,3.0,2,3.0,2.0,3,2.0,3.0,,0.0,2.0,0.0,3.0,3,2,3.0,2,3.0,3.0,1,2.0,2.0,2.0,0.0,2,2.0,0.0,3.0,3.0,24,3,1.2186147186147187,-0.27241475133642845
0.0,1.0,2,,1,1,0,2,2,2.0,2.0,2.0,2,1,2.0,1,1,2.0,2.0,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2.0,2.0,2.0,2.0,2,0,2.0,2.0,1,1,1,1,2.0,1,2,2,0.0,1.0,1,1.0,2,2.0,0.0,2.0,1,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1,0.0,2.0,1,2.0,0.0,2,2.0,0.0,,2.0,2.0,,2.0,2,2,1.0,1,2.0,2.0,0,2.0,1.0,1.0,1.0,1,2.0,,2.0,2.0,25,3,1.1397379912663756,-0.4742790272402135
2.0,,1,2.0,1,0,1,2,0,2.0,1.0,2.0,1,1,2.0,1,1,2.0,0.0,1,0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2.0,0.0,2.0,2.0,0,1,2.0,2.0,1,2,1,2,1.0,0,1,1,2.0,2.0,1,1.0,2,1.0,1.0,2.0,2,2.0,2.0,2.0,,2.0,2.0,1.0,2,0.0,2.0,1,,2.0,1,,1.0,,2.0,1.0,,2.0,2,2,2.0,1,,2.0,1,2.0,2.0,0.0,0.0,2,2.0,1.0,2.0,2.0,26,3,1.1690476190476191,-0.3934325297747166
2.0,,2,,2,1,2,1,2,2.0,2.0,2.0,2,2,2.0,1,1,2.0,0.0,1,1,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2,0.0,2.0,2.0,,2,2,,2.0,2,1,2,0,2.0,2,2,0,2.0,1.0,2,2.0,0,,2.0,,1,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1,2.0,0.0,1,2.0,1.0,1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1.0,1,2.0,2.0,2,1.0,2.0,,2.0,0,2.0,,2.0,,27,3,1.1976470588235295,-0.36311823850770286
2.0,2.0,2,,2,1,0,2,2,1.0,2.0,2.0,2,1,0.0,1,1,2.0,2.0,1,1,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,0.0,2.0,2.0,2.0,2,2,,,2,1,0,1,2.0,2,2,1,1.0,1.0,2,2.0,1,,2.0,,1,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1,2.0,2.0,1,0.0,0.0,2,,2.0,,2.0,,2.0,2.0,2,2,1.0,2,2.0,2.0,1,0.0,1.0,,2.0,1,,,2.0,,28,3,1.1783295711060948,-0.3099374286959031
,,1,2.0,2,0,2,2,1,2.0,0.0,2.0,2,2,2.0,1,1,2.0,2.0,0,1,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2,1.0,2.0,,2.0,1,2,2.0,0.0,1,1,1,0,0.0,2,2,2,1.0,2.0,2,2.0,2,2.0,2.0,,2,2.0,2.0,2.0,2.0,2.0,,2.0,1,0.0,2.0,1,,2.0,1,,0.0,2.0,2.0,0.0,2.0,1.0,1,1,1.0,1,2.0,1.0,1,2.0,2.0,2.0,1.0,1,2.0,,0.0,,29,3,1.1659192825112108,-0.28278302066740235
0.0,2.0,2,,2,1,2,2,0,1.0,2.0,2.0,2,2,2.0,1,1,2.0,2.0,1,2,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2,1.0,2.0,2.0,,0,2,,,2,2,1,1,1.0,2,2,2,2.0,1.0,2,2.0,1,,,,1,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,2.0,,1,2.0,0.0,1,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2,2,1.0,1,2.0,0.0,2,2.0,1.0,2.0,2.0,1,,,2.0,2.0,30,3,1.1906976744186046,-0.22409909042842466
