0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param
3,3,0,4,0,1,0,1,2,3,2,3,2,1,2,2,2,3,3,1,1,2,2,3,2,2,2,0,2,2,2,2,2,3,1,2,3,3,2,2,1,2,2,2,2,1,1,0,1,2,2,2,2,3,2,0,3,2,2,2,3,2,1,2,2,1,3,1,2,3,2,3,2,3,4,3,0,2,2,0,2,2,1,0,2,2,2,2,3,4,3,0,33,4
3,3,1,4,0,1,1,2,2,2,0,2,2,1,2,0,2,3,2,1,1,2,2,3,2,3,3,2,2,2,2,3,2,3,1,2,3,3,2,2,0,2,2,2,1,0,2,1,1,0,1,2,2,3,2,2,3,2,3,2,3,0,2,2,3,0,3,1,2,3,2,3,3,3,4,3,2,1,2,2,3,3,1,3,2,2,2,2,0,4,3,0,34,4
2,3,2,4,2,1,2,1,2,2,2,1,2,1,2,2,1,2,3,1,2,3,0,3,3,0,2,2,3,2,1,2,3,3,2,0,3,3,2,2,2,2,3,2,2,2,2,2,2,0,2,3,3,3,0,1,3,3,2,3,3,2,2,2,2,0,3,1,1,2,2,2,2,3,3,0,0,2,2,1,3,1,2,2,0,2,3,1,3,4,0,3,35,4
3,4,0,0,2,3,2,3,3,3,2,3,0,2,3,2,2,3,3,1,1,2,3,3,2,3,4,2,3,2,3,3,3,3,1,0,2,2,2,2,2,2,3,2,2,2,3,2,0,2,0,2,3,3,2,3,3,2,3,0,3,2,1,3,3,1,3,2,2,0,3,4,3,4,5,4,3,2,3,2,0,3,2,4,3,3,3,3,3,0,3,3,36,4
3,3,2,4,2,0,1,2,1,2,2,2,2,2,2,1,2,3,3,1,2,2,3,3,1,3,3,2,2,2,2,2,2,3,3,3,3,3,2,2,0,2,3,2,1,2,3,2,1,2,2,3,3,3,3,2,0,0,2,2,0,0,2,2,3,1,3,2,2,3,2,3,0,3,4,3,2,1,2,2,3,0,0,3,2,3,2,2,0,4,3,3,37,4
4,3,2,4,2,2,2,2,3,2,2,3,2,1,0,1,0,3,2,1,1,1,0,3,0,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,0,1,2,2,2,2,2,2,3,3,0,3,3,3,2,3,2,2,0,2,3,2,1,2,0,1,0,1,2,4,3,3,3,3,4,3,2,2,2,2,0,3,2,3,1,3,3,2,3,4,3,4,38,4
3,3,2,4,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,1,2,2,0,3,0,3,3,2,0,0,2,2,0,3,1,2,3,3,2,0,1,1,0,2,1,2,2,2,2,2,0,3,3,3,2,3,3,2,2,2,3,0,1,2,3,1,3,1,0,3,2,3,3,3,4,3,2,2,2,2,2,3,2,3,2,3,3,2,3,4,3,3,39,4
4,3,2,5,3,2,2,2,3,3,2,3,2,2,3,1,2,0,3,1,2,2,3,4,2,3,4,3,3,2,1,3,0,3,2,2,3,4,0,1,2,1,3,2,1,2,2,1,3,3,1,3,3,4,0,3,3,2,2,2,3,0,1,2,0,1,3,0,2,4,2,3,3,4,3,2,1,0,2,0,2,2,2,3,2,3,3,2,0,5,3,4,40,4
3,3,1,4,2,1,0,2,2,2,2,2,2,1,1,2,2,3,3,1,2,2,3,2,0,0,3,0,2,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,0,3,3,2,2,2,3,1,1,2,3,1,3,1,0,3,2,3,3,3,4,3,0,2,1,2,3,2,0,3,0,2,1,2,3,4,3,0,41,4
0,3,2,4,2,2,1,1,1,2,0,1,2,2,2,1,1,3,3,1,2,3,0,2,3,2,0,2,2,2,3,1,1,3,2,2,3,3,1,0,0,2,2,2,0,2,1,2,1,1,2,3,3,3,1,0,3,3,2,3,3,2,2,2,3,2,3,0,3,1,3,4,0,3,4,3,2,2,3,3,3,3,2,1,3,3,2,2,2,4,3,4,42,4
3,2,0,3,2,1,2,1,2,0,2,0,2,2,3,0,2,3,3,1,2,2,1,2,2,1,2,2,3,1,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,0,2,1,1,2,2,2,3,3,2,2,3,2,2,2,3,2,0,0,3,1,3,1,2,2,2,3,2,0,4,3,2,1,0,1,2,2,1,0,2,2,3,2,2,3,3,3,43,4
4,3,2,5,3,3,3,0,3,2,3,3,3,1,3,3,2,3,3,3,2,3,3,3,0,2,3,3,3,2,3,3,3,0,3,2,4,4,2,2,3,2,3,2,2,2,2,2,1,3,2,2,2,0,2,3,4,2,1,2,3,3,0,2,0,1,3,1,2,3,2,3,0,4,5,4,2,3,0,1,3,3,2,2,2,0,3,3,3,5,3,0,44,4
0,0,0,5,3,3,3,2,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,4,3,3,3,3,3,0,2,3,3,4,2,3,3,4,0,1,2,2,3,3,3,2,2,2,1,3,2,0,3,4,1,2,3,2,2,2,3,3,0,1,4,1,3,1,2,0,3,0,3,4,4,3,3,2,2,1,2,3,2,3,2,3,3,2,3,5,3,0,45,4
2,3,1,3,2,2,2,2,2,1,0,0,2,0,1,1,1,2,2,2,0,3,1,2,2,2,2,1,2,0,1,2,2,2,2,2,3,0,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,3,1,2,2,2,2,2,3,2,1,2,3,1,3,0,0,2,2,2,2,3,3,2,1,2,2,1,2,2,2,0,2,2,2,0,3,3,2,2,46,4
3,3,1,4,2,1,2,2,2,3,2,3,2,1,0,1,1,2,2,1,1,2,3,2,3,3,3,2,2,2,1,3,0,2,2,2,3,3,0,2,0,2,2,2,0,2,0,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,1,2,3,1,3,2,0,3,0,2,3,3,3,2,2,0,1,1,3,0,1,3,2,3,3,1,2,4,2,3,47,4
2,4,2,4,2,0,1,1,0,2,3,0,2,2,3,2,2,0,3,1,2,3,2,3,2,2,2,2,2,3,2,1,2,3,2,3,3,3,2,2,1,0,3,0,1,2,2,2,2,2,2,3,3,3,1,0,3,0,2,3,3,2,2,3,3,1,4,2,2,0,2,4,1,3,4,3,2,2,3,3,3,3,2,2,3,3,3,3,2,0,3,4,48,4
3,0,3,4,3,2,3,1,3,2,3,3,3,3,3,1,2,3,3,1,3,2,0,3,2,0,3,3,3,2,3,2,3,4,3,2,4,3,2,2,3,1,2,3,3,2,2,2,2,4,0,3,4,4,2,3,4,0,2,2,3,2,2,2,4,0,0,1,3,3,3,4,3,0,4,3,0,2,2,2,3,3,3,3,2,3,0,2,3,4,3,4,49,4
4,4,2,4,2,2,1,2,2,2,3,3,2,2,2,1,0,0,0,1,1,0,3,2,2,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,0,2,2,2,2,2,3,3,2,3,2,3,3,3,2,3,3,0,0,2,3,2,2,3,3,1,3,2,2,3,1,3,0,3,3,0,3,2,2,2,3,2,0,3,2,3,2,2,3,4,3,3,50,4
3,3,0,3,0,1,1,2,2,3,2,3,2,1,2,2,1,2,2,0,1,3,3,2,3,3,3,1,2,2,1,3,3,2,1,1,2,2,1,2,1,2,2,2,0,2,3,3,2,2,2,2,2,3,2,2,2,2,3,3,3,2,1,2,0,0,4,2,1,3,0,0,3,2,4,1,1,1,1,1,3,0,1,3,3,2,0,1,3,3,2,3,51,4
3,4,0,4,2,1,1,2,0,3,1,2,2,2,2,2,2,3,3,0,2,3,2,1,0,3,2,1,2,0,2,3,3,3,1,2,3,3,2,2,1,2,2,2,1,2,2,3,0,1,3,3,3,3,3,0,3,2,3,3,3,2,1,3,3,2,0,3,2,3,3,4,2,0,0,3,3,2,3,2,3,3,2,3,2,2,2,3,3,4,3,4,52,4
4,4,1,0,2,2,2,2,1,3,2,3,1,2,2,1,1,3,2,0,1,3,3,2,3,3,3,1,0,3,3,3,3,2,1,2,2,2,1,2,2,2,0,2,2,2,3,3,2,2,2,2,2,0,3,3,0,2,3,2,3,3,0,3,3,0,4,2,2,4,3,0,0,2,4,3,3,2,3,2,3,3,2,3,3,2,2,2,3,3,3,3,53,4
0,3,3,4,3,2,3,2,3,2,3,2,2,3,3,1,2,3,3,2,3,2,0,3,2,3,3,3,4,2,2,1,1,4,3,3,4,3,3,2,2,0,0,3,3,3,2,2,2,3,2,3,4,4,2,2,3,2,2,2,3,0,1,2,4,1,3,1,2,2,0,0,2,4,4,3,2,3,2,2,0,3,3,0,0,4,3,2,3,4,3,4,54,4
3,3,2,3,1,0,0,2,2,0,1,3,1,1,0,1,1,3,2,1,0,2,0,3,2,2,3,1,2,2,2,2,3,2,2,1,0,2,2,2,1,2,2,1,2,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,3,1,2,2,1,3,2,1,3,2,3,3,2,3,2,2,1,0,0,3,2,0,3,2,2,2,2,2,3,2,3,55,4
3,3,0,3,0,1,1,2,2,3,2,3,2,1,2,1,2,3,2,1,1,1,3,3,2,3,3,1,2,2,2,3,3,2,1,0,2,2,2,2,1,2,2,1,1,0,2,0,2,2,2,2,2,2,2,2,0,2,3,2,3,0,1,2,2,1,3,2,2,3,0,3,3,3,4,3,2,1,2,2,2,2,0,3,2,2,2,2,2,0,3,3,56,4
3,4,1,0,2,1,2,0,2,3,2,2,2,1,2,1,2,0,2,1,0,1,3,3,3,3,3,2,2,3,2,3,3,2,2,2,3,3,1,2,2,0,2,2,1,1,2,0,2,2,2,3,0,3,1,3,3,2,2,2,3,2,2,2,2,1,3,2,2,3,2,3,3,3,3,0,2,0,2,1,2,2,0,3,3,2,3,2,2,4,2,3,57,4
4,4,1,4,2,1,2,1,0,2,2,3,2,2,1,2,0,0,2,1,0,3,3,2,3,2,3,2,2,3,1,0,3,2,2,2,3,3,2,2,1,2,2,1,2,0,3,3,2,2,2,3,3,0,3,3,3,3,3,3,4,3,2,3,3,1,4,2,1,3,2,2,2,3,4,0,2,2,2,1,3,1,2,2,3,3,3,0,3,4,0,3,58,4
3,3,2,4,2,2,1,2,2,3,2,3,0,2,2,0,0,3,2,1,1,2,3,3,2,3,3,2,0,2,2,2,3,3,1,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,3,3,3,2,0,2,2,3,2,0,1,1,0,3,0,3,2,2,3,2,0,3,3,4,3,2,2,3,2,3,2,2,3,2,3,3,1,3,0,3,3,59,4
3,3,2,0,0,2,2,2,2,2,2,2,2,2,2,1,2,3,2,0,1,0,3,3,2,3,3,2,0,0,2,3,3,3,1,2,3,3,2,2,2,1,2,2,1,2,2,2,2,0,2,2,2,3,1,2,2,2,2,0,3,2,1,0,3,1,3,2,3,0,3,4,3,3,4,3,3,2,3,2,2,3,1,3,2,3,3,2,3,4,3,3,60,4
4,0,0,3,2,3,2,3,2,0,2,3,3,2,2,2,2,4,3,2,1,3,3,3,0,4,4,1,0,0,3,3,3,2,1,2,3,0,1,2,1,3,2,0,1,2,3,3,2,2,3,3,2,3,3,3,3,1,2,2,3,2,2,3,3,2,4,1,3,4,3,4,3,3,5,4,3,2,3,2,3,3,1,4,2,2,0,3,3,0,4,3,61,4
2,3,3,4,3,2,1,1,2,2,3,2,2,2,0,1,1,3,3,2,2,2,2,2,2,1,3,3,3,2,3,2,3,3,2,3,3,3,3,2,2,1,0,3,2,2,0,2,2,3,0,3,3,4,0,0,3,2,2,2,0,2,1,2,3,1,3,1,2,0,3,3,0,3,4,3,2,2,2,0,2,3,3,2,2,3,3,2,3,4,3,3,62,4
3,4,0,3,2,1,1,2,1,3,2,2,0,2,2,2,1,3,3,1,1,2,2,1,4,2,2,0,2,3,3,1,2,0,2,1,2,2,1,2,0,3,2,1,1,1,3,3,0,2,3,3,2,3,3,2,2,3,3,3,4,3,2,3,3,2,4,3,2,3,2,3,2,0,4,3,2,2,2,2,4,0,1,0,3,1,0,2,2,3,3,4,63,4
4,3,1,4,2,1,2,3,2,3,2,3,2,3,2,1,1,2,2,0,2,3,0,0,3,3,3,3,2,2,2,3,3,3,1,2,3,2,2,2,2,2,0,2,2,2,3,3,3,0,2,2,3,0,3,3,3,2,3,2,3,2,1,2,3,0,3,2,2,4,2,3,3,2,4,0,2,2,2,2,3,0,2,3,0,3,3,1,3,3,2,4,64,4
4,3,3,5,3,1,2,3,3,2,3,4,2,3,0,1,3,3,2,2,3,2,4,4,2,3,4,3,4,2,2,3,4,4,3,3,4,4,3,0,2,0,4,3,3,3,2,2,3,4,2,3,4,0,2,3,3,0,0,2,3,2,1,2,4,1,3,1,2,4,0,3,4,4,0,2,2,2,2,2,0,3,3,0,2,4,3,2,4,5,3,4,65,4
3,4,3,4,2,0,2,2,2,3,2,1,3,3,3,2,2,3,3,1,3,3,1,2,0,0,0,3,3,3,2,2,3,4,2,2,4,0,3,2,2,1,3,3,3,3,0,2,2,0,2,3,4,4,2,1,4,2,2,3,3,2,2,2,4,1,0,2,2,2,3,3,2,0,4,3,0,3,2,2,3,2,3,2,3,3,3,1,3,4,3,4,66,4
0,3,3,0,4,3,3,3,4,1,4,3,3,2,0,2,2,3,3,3,3,3,3,3,0,4,4,3,4,2,3,4,4,4,2,3,4,0,3,3,3,2,3,3,3,3,3,3,4,4,2,4,4,5,2,3,3,0,2,2,2,3,1,3,4,1,3,1,2,4,2,4,0,4,4,3,3,3,0,0,3,3,3,4,2,4,3,2,4,0,3,5,67,4
4,4,3,4,2,0,2,3,2,3,3,4,2,2,2,1,2,2,0,1,2,2,4,2,3,4,4,2,3,3,1,3,4,3,2,2,3,3,2,2,2,2,2,3,2,2,3,3,3,3,2,3,3,4,3,3,3,2,3,3,4,3,2,2,3,1,0,2,1,4,1,0,3,0,4,1,2,2,2,1,3,1,0,4,2,2,0,0,0,4,0,4,68,4
3,4,1,3,2,2,1,1,0,2,0,2,2,0,2,2,2,3,3,1,1,2,1,2,3,0,0,1,1,3,3,0,2,2,2,2,3,2,1,2,1,3,2,1,1,2,2,3,1,1,3,2,0,3,2,2,3,3,0,3,3,3,2,3,2,2,4,3,2,2,3,3,1,2,0,3,2,2,1,2,4,3,0,2,3,1,2,3,2,3,3,4,69,4
3,4,0,3,2,2,1,3,2,3,2,3,2,1,2,2,2,2,2,1,1,2,3,3,3,3,3,0,2,2,2,3,3,2,1,1,2,2,0,0,1,2,2,0,1,2,2,2,2,2,2,2,2,3,2,0,2,3,3,3,4,2,1,3,2,1,0,3,0,4,2,3,3,3,4,3,2,2,2,2,3,0,1,3,2,2,2,2,3,0,3,4,70,4
4,3,3,5,3,2,2,2,3,3,1,3,2,2,3,2,1,0,3,0,2,3,3,4,3,3,4,3,3,2,1,3,4,4,0,2,0,4,2,1,3,1,3,3,3,2,0,2,3,3,2,2,3,4,2,3,3,3,2,3,4,2,2,0,3,1,0,2,2,4,2,3,0,4,3,2,0,2,2,1,3,2,3,3,3,3,3,1,3,5,0,4,71,4
