,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,betha,seed,EPH,corr
53,53,53,1,1.0,2,2.0,2,2,1,1,2,1,1,1,0,2,2,1,2,2.0,2,2,1,1,0,1,2,0,1,1,2,0,1,1,1.0,2.0,2,1,1,0,2,1,1,1,1,2,1,1,1,1,0,2,2,1,2,2.0,1,1,2,1,0,1,1.0,0,1,0,2.0,1,2.0,1,2,1.0,2,2.0,1,1.0,1.0,2,2,2,2,1,1.0,2.0,1,1,1,2,2,1,0.0,2.0,2,2.0,0.5,53,1.0660146699266504,-0.1373775694435078
54,54,54,1,2.0,0,1.0,2,2,0,0,1,0,1,1,2,1,1,0,1,0.0,1,1,1,2,2,0,1,1,2,2,2,1,1,2,2.0,2.0,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1.0,2,1,0,2,1,2,1.0,1,1,2,0.0,1,2.0,1,1,0.0,1,2.0,1,1.0,3.0,1,1,1,2,2,2.0,2.0,1,2,2,2,1,1,2.0,2.0,2,2.0,0.5,54,1.0967032967032966,-0.2322437080153352
55,55,55,2,1.0,1,2.0,2,1,1,1,2,1,2,1,2,1,1,1,1,2.0,3,1,1,1,1,1,2,2,0,1,2,0,2,1,1.0,0.0,1,2,2,0,1,0,1,1,2,1,1,2,2,1,1,1,1,1,2,2.0,1,0,2,2,1,1,1.0,0,1,2,2.0,1,2.0,1,2,1.0,2,2.0,0,2.0,2.0,2,1,0,2,1,2.0,1.0,2,1,1,2,2,1,2.0,2.0,2,0.0,0.5,55,1.0780141843971631,-0.3618663339130129
56,56,56,1,2.0,2,2.0,1,1,2,1,1,1,1,1,2,1,0,0,1,2.0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2.0,2.0,0,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,3.0,1,0,1,0,2,1,2.0,1,1,1,0.0,2,2.0,1,1,1.0,2,2.0,1,1.0,3.0,1,1,2,2,1,1.0,2.0,1,1,1,0,1,0,1.0,2.0,0,2.0,0.5,56,1.0878552971576227,-0.2721146053609015
57,57,57,2,2.0,1,1.0,1,0,1,2,1,2,2,1,1,2,1,1,1,1.0,2,1,1,2,0,1,2,1,1,1,2,1,1,1,1.0,2.0,1,1,2,0,1,2,0,1,1,1,1,1,1,2,1,2,1,2,2,2.0,1,1,0,1,2,2,2.0,2,1,1,2.0,1,2.0,1,1,2.0,1,1.0,0,2.0,1.0,1,1,1,1,0,2.0,0.0,1,2,2,1,0,2,2.0,2.0,1,1.0,0.6,57,1.054590570719603,-0.3426257541773
58,58,58,2,3.0,2,3.0,2,1,1,1,2,2,2,1,2,1,0,2,1,2.0,1,1,1,0,1,0,2,0,1,1,2,2,2,2,0.0,0.0,1,0,1,2,1,3,2,2,2,2,1,1,2,2,1,1,2,3,2,3.0,1,2,1,2,2,2,3.0,1,2,2,3.0,1,1.0,2,1,1.0,2,2.0,1,2.0,3.0,3,2,2,2,1,1.0,1.0,2,2,1,2,1,2,2.0,2.0,0,2.0,0.4,58,1.1403118040089086,-0.2209727570149307
59,59,59,0,2.0,1,2.0,1,1,2,1,2,1,2,1,2,1,1,1,1,2.0,2,1,1,2,2,0,1,2,1,1,1,1,1,1,1.0,2.0,2,1,2,1,1,2,1,2,1,1,0,2,2,2,2,0,1,1,1,0.0,1,2,1,0,2,1,2.0,1,1,1,0.0,1,2.0,0,1,2.0,1,2.0,1,2.0,2.0,1,1,0,1,0,1.0,1.0,1,2,1,1,2,2,1.0,2.0,2,1.0,0.5,59,1.09375,-0.2192156386552987
60,60,60,2,1.0,1,2.0,1,1,1,1,1,1,0,1,2,1,1,0,1,0.0,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2.0,0.0,0,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2.0,1,1,2,2,2,1,2.0,1,1,1,2.0,0,1.0,1,1,1.0,0,2.0,0,2.0,2.0,1,1,0,1,1,2.0,1.0,1,1,1,2,1,0,1.0,2.0,1,2.0,0.5,60,1.069408740359897,-0.4293971778248206
61,61,61,1,2.0,1,,1,2,1,1,1,1,2,2,1,1,1,1,0,1.0,0,1,1,1,1,1,2,1,2,2,1,1,1,1,2.0,1.0,0,1,2,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,2.0,1,1,2,1,1,1,2.0,1,2,1,2.0,0,1.0,1,2,0.0,1,2.0,1,1.0,2.0,1,2,1,2,1,1.0,1.0,2,1,1,1,2,2,2.0,1.0,1,2.0,0.6,61,1.0761154855643045,-0.2464797772200363
62,62,62,2,2.0,2,2.0,1,1,2,1,2,0,1,0,2,2,2,1,1,0.0,0,1,1,1,2,2,0,2,1,2,2,1,0,1,2.0,2.0,1,2,2,1,2,1,1,1,2,1,2,0,2,2,1,2,1,2,2,0.0,1,2,2,1,0,1,1.0,1,1,2,2.0,1,2.0,1,1,2.0,1,1.0,1,3.0,1.0,1,1,1,1,2,2.0,0.0,2,2,1,2,2,1,2.0,2.0,1,2.0,0.6,62,1.046116504854369,-0.2128604789795322
63,63,63,0,2.0,2,3.0,1,1,1,1,2,2,1,0,2,1,2,1,1,0.0,2,1,1,1,1,2,2,2,2,1,2,2,1,2,0.0,2.0,2,2,2,2,1,1,1,2,2,2,0,1,2,2,1,1,2,2,1,2.0,1,2,1,2,2,2,2.0,1,1,1,2.0,1,1.0,1,1,1.0,0,1.0,1,3.0,3.0,2,2,2,0,1,2.0,1.0,0,1,2,2,1,0,2.0,1.0,1,0.0,0.4,63,1.0949227373068433,-0.3094722631157421
64,64,64,1,2.0,1,3.0,1,1,1,1,0,1,0,1,1,1,1,2,2,2.0,2,1,1,2,1,1,2,1,1,1,1,2,1,0,2.0,2.0,0,1,1,2,0,1,1,3,1,1,1,1,2,2,0,1,2,0,1,2.0,0,1,2,2,3,2,2.0,2,2,1,2.0,1,3.0,1,0,2.0,2,2.0,1,1.0,2.0,2,1,2,2,2,3.0,2.0,1,1,2,0,1,2,2.0,3.0,2,2.0,0.4,64,1.1522248243559718,-0.4213188963688359
65,65,65,1,0.0,1,2.0,1,1,0,1,1,0,1,2,1,1,1,1,1,2.0,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2.0,2.0,1,1,1,1,1,2,0,1,2,1,1,1,0,2,1,1,2,1,1,2.0,1,1,0,2,1,1,1.0,1,1,0,2.0,1,2.0,1,2,2.0,1,0.0,1,1.0,2.0,1,2,1,1,0,2.0,1.0,1,2,1,0,1,1,2.0,2.0,2,2.0,0.6,65,1.046195652173913,-0.3684749413768981
66,66,66,3,2.0,2,2.0,2,1,2,2,2,1,1,3,2,1,2,1,1,2.0,2,1,0,0,2,2,1,2,2,1,1,2,1,2,3.0,2.0,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,0,1,1.0,2,2,2,2,1,2,0.0,2,1,2,3.0,1,2.0,1,1,3.0,1,1.0,3,2.0,0.0,1,2,0,2,0,1.0,2.0,1,2,2,2,2,1,1.0,3.0,0,2.0,0.4,66,1.1351931330472105,-0.270329937857632
67,67,67,1,1.0,2,2.0,1,2,2,0,1,0,1,1,2,1,1,1,2,2.0,2,1,1,2,0,2,1,2,1,2,2,2,1,2,1.0,2.0,2,0,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,0.0,1,1,2,1,1,2,2.0,2,1,2,2.0,1,2.0,0,1,0.0,2,2.0,1,1.0,0.0,2,2,2,1,1,2.0,2.0,2,1,1,1,2,2,1.0,0.0,2,0.0,0.5,67,1.0765661252900232,-0.071183954871695
68,68,68,2,2.0,2,2.0,2,1,1,2,1,1,1,2,0,1,1,1,1,1.0,2,1,1,2,2,0,0,2,1,1,0,1,1,1,2.0,2.0,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,1,2,2,2.0,1,2,1,1,1,1,2.0,1,1,0,2.0,1,1.0,1,1,2.0,1,2.0,1,1.0,0.0,1,2,1,2,0,2.0,1.0,2,2,0,1,1,1,2.0,2.0,2,1.0,0.6,68,1.0357142857142858,-0.2651329540551246
69,69,69,1,2.0,1,2.0,2,1,1,1,1,0,1,1,1,1,1,1,1,2.0,1,1,0,1,0,1,2,1,2,1,1,2,2,1,2.0,2.0,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,2,1,2.0,0,0,0,2,1,2,1.0,2,1,2,2.0,1,2.0,2,1,1.0,1,1.0,1,0.0,2.0,0,2,2,2,1,1.0,1.0,1,2,1,1,1,2,2.0,2.0,0,2.0,0.6,69,1.0796703296703296,-0.3272296560335915
70,70,70,0,2.0,2,2.0,1,1,1,1,1,1,2,2,2,1,1,1,1,2.0,2,2,1,2,2,1,0,1,1,1,2,1,1,1,1.0,2.0,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,0,1.0,1,1,2,1,1,0,0.0,1,1,2,1.0,1,1.0,1,1,1.0,2,1.0,0,1.0,2.0,2,1,1,0,2,2.0,2.0,1,1,0,0,0,2,2.0,2.0,2,2.0,0.6,70,1.0353535353535352,-0.2165343694508474
71,71,71,1,2.0,1,,1,1,1,1,2,2,1,0,1,2,2,1,1,2.0,0,1,1,1,1,1,1,1,1,2,2,1,0,1,2.0,0.0,1,2,2,2,0,2,0,2,2,1,1,0,1,1,1,1,1,2,1,2.0,2,0,2,2,2,1,2.0,1,1,2,2.0,1,2.0,1,1,1.0,1,2.0,1,2.0,2.0,1,2,1,2,1,0.0,2.0,1,2,2,2,1,1,2.0,2.0,1,2.0,0.5,71,1.0681265206812651,-0.3661229755269112
72,72,72,1,1.0,1,2.0,2,1,2,0,1,1,2,1,2,2,2,2,1,2.0,1,0,1,0,1,2,2,2,0,2,1,0,1,1,2.0,2.0,1,1,2,2,2,1,1,1,2,1,1,1,0,1,2,2,1,2,2,2.0,1,1,2,2,2,2,2.0,1,1,2,2.0,2,2.0,2,2,0.0,2,1.0,1,2.0,0.0,1,1,1,2,0,1.0,2.0,1,2,1,1,2,2,0.0,2.0,2,3.0,0.4,72,1.132608695652174,-0.2370019676391481
73,73,73,2,1.0,1,2.0,2,1,1,1,0,1,0,1,1,1,1,1,0,1.0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,2,0,2,1,1,1,1,2,2.0,2,1,2,2,1,1,1.0,1,1,2,2.0,0,1.0,0,1,1.0,2,0.0,1,1.0,2.0,1,1,1,1,2,1.0,1.0,1,2,1,2,2,1,2.0,2.0,1,1.0,0.6,73,1.065217391304348,-0.2894930766185082
74,74,74,1,2.0,1,1.0,0,1,1,1,1,0,1,0,1,1,1,1,2,1.0,2,1,1,2,1,1,1,1,1,1,0,1,0,2,2.0,2.0,2,2,2,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1.0,1,1,1,2,1,1,2.0,1,0,1,2.0,1,2.0,1,2,1.0,1,1.0,2,0.0,1.0,2,2,1,1,2,1.0,2.0,1,2,1,1,1,2,2.0,1.0,1,0.0,0.6,74,1.054945054945055,-0.1149382508432614
75,75,75,1,2.0,1,3.0,1,1,1,1,0,2,1,1,2,2,2,2,1,1.0,1,0,1,1,2,1,2,1,0,2,1,2,1,1,2.0,2.0,0,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2.0,2,0,2,1,2,2,2.0,1,2,2,0.0,2,2.0,2,1,1.0,0,0.0,1,3.0,3.0,1,1,1,1,1,2.0,0.0,2,1,3,1,1,1,2.0,1.0,1,2.0,0.4,75,1.095823095823096,-0.1366500676727485
76,76,76,0,0.0,1,2.0,1,1,1,0,1,2,2,1,2,2,1,0,1,2.0,2,1,1,2,1,2,2,2,0,2,2,1,2,1,1.0,0.0,1,2,2,1,1,1,0,1,0,2,1,1,1,1,1,2,1,2,2,2.0,1,1,1,2,1,1,2.0,1,1,1,2.0,1,2.0,1,2,1.0,2,,1,1.0,2.0,2,2,1,2,0,2.0,1.0,2,1,2,1,1,1,2.0,2.0,2,1.0,0.5,76,1.0839328537170263,-0.32330359637155
77,77,77,2,2.0,1,1.0,2,2,1,1,1,1,1,1,1,2,1,1,2,1.0,1,0,1,1,2,1,0,1,2,1,1,2,1,0,1.0,1.0,2,2,2,0,1,0,1,2,1,1,0,1,1,2,1,2,1,2,1,3.0,2,2,1,0,1,1,2.0,1,1,1,1.0,1,2.0,1,1,3.0,2,2.0,2,2.0,2.0,1,1,1,2,2,2.0,1.0,2,1,0,2,1,0,1.0,2.0,2,,0.4,77,1.1376146788990826,-0.1973448291977905
78,78,78,2,2.0,1,0.0,1,1,1,1,2,2,2,1,1,1,1,1,1,2.0,2,1,0,1,2,0,2,1,1,1,2,0,1,1,1.0,1.0,1,1,1,1,1,1,0,2,1,1,1,1,2,1,1,2,1,2,2,2.0,0,2,0,2,2,2,3.0,2,1,1,1.0,2,2.0,1,2,0.0,1,2.0,1,1.0,2.0,2,1,1,0,1,2.0,1.0,1,2,2,1,0,2,2.0,2.0,2,2.0,0.5,78,1.070048309178744,-0.3264592008337887
79,79,79,1,0.0,1,3.0,2,1,1,1,2,2,1,1,1,1,1,1,1,1.0,1,1,0,1,2,0,2,2,1,1,1,2,1,2,1.0,1.0,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2.0,2,2,2,1,2,1,2.0,0,1,1,2.0,1,1.0,0,1,2.0,1,2.0,2,1.0,0.0,1,1,1,1,1,1.0,0.0,0,1,1,2,2,0,0.0,2.0,2,1.0,0.5,79,1.0802139037433156,-0.2706550786191798
80,80,80,2,3.0,1,0.0,2,2,1,2,2,2,0,2,2,1,1,0,1,2.0,1,1,1,1,1,0,2,1,1,1,1,1,2,3,2.0,1.0,2,1,2,1,0,1,2,2,1,2,1,2,1,0,1,1,0,2,2,3.0,1,2,2,2,2,1,0.0,1,1,1,2.0,1,1.0,1,2,2.0,1,3.0,1,1.0,3.0,2,2,1,2,2,1.0,3.0,1,0,1,1,0,2,1.0,2.0,2,3.0,0.4,80,1.1300448430493273,-0.2062929067583161
81,81,81,2,1.0,1,2.0,2,2,2,2,1,1,1,1,1,2,1,1,1,1.0,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2.0,0.0,1,1,1,2,1,1,2,1,0,1,1,2,0,1,2,0,1,2,1,2.0,1,1,0,2,1,1,1.0,1,1,1,2.0,0,1.0,0,1,2.0,1,1.0,2,2.0,2.0,0,1,1,2,1,1.0,1.0,1,2,2,1,2,1,,2.0,1,1.0,0.5,81,1.074441687344913,-0.1520347322827399
82,82,82,2,2.0,1,0.0,2,1,1,1,2,2,1,1,1,1,2,1,1,2.0,2,1,1,1,2,1,2,1,1,0,1,1,1,0,2.0,2.0,1,1,2,1,1,2,1,1,0,2,2,1,2,1,1,2,2,2,1,2.0,1,1,2,1,2,2,3.0,2,1,2,2.0,1,0.0,2,2,1.0,1,2.0,2,1.0,2.0,2,1,0,0,1,0.0,1.0,1,2,1,1,0,1,1.0,3.0,1,2.0,0.6,82,1.063260340632603,-0.2838510855443351
83,83,83,0,2.0,1,0.0,2,1,1,1,0,1,1,1,2,1,1,1,1,1.0,1,1,1,1,2,0,2,2,2,1,1,1,2,1,2.0,2.0,1,1,0,1,1,0,0,2,1,1,1,1,2,1,1,1,1,1,2,2.0,2,1,2,1,1,2,0.0,1,1,1,2.0,1,2.0,2,1,1.0,1,2.0,1,1.0,2.0,2,2,2,1,2,2.0,2.0,0,2,2,1,2,2,2.0,2.0,2,,0.6,83,1.065,-0.2868352703539145
84,84,84,2,3.0,1,2.0,2,1,2,2,1,2,2,2,2,1,1,1,1,1.0,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2.0,0.0,1,1,2,1,2,2,1,2,0,1,1,1,2,2,1,1,2,2,1,2.0,1,2,0,2,1,2,2.0,2,1,2,0.0,1,3.0,2,0,3.0,1,1.0,2,1.0,0.0,2,1,0,0,1,2.0,1.0,1,2,2,0,2,2,1.0,0.0,2,2.0,0.6,84,1.050125313283208,-0.1913009159863313
85,85,85,1,2.0,1,1.0,1,1,2,1,2,1,1,2,2,0,1,2,1,2.0,1,2,1,2,1,1,2,2,2,1,1,1,2,1,0.0,2.0,1,1,2,0,2,1,1,1,2,2,1,1,1,2,1,1,1,0,0,1.0,1,1,2,1,0,2,1.0,1,1,1,1.0,1,2.0,1,0,1.0,2,1.0,1,2.0,1.0,2,1,1,1,0,2.0,1.0,1,0,1,1,1,1,2.0,1.0,1,2.0,0.6,85,1.0513447432762837,-0.1895937832471566
86,86,86,2,2.0,1,2.0,1,1,1,1,1,0,1,1,1,1,1,1,1,2.0,2,1,0,1,2,2,2,1,2,0,0,1,0,1,1.0,1.0,1,1,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,2,1,2.0,2,1,1,0,2,2,2.0,1,1,2,1.0,1,2.0,2,1,2.0,1,2.0,2,1.0,2.0,2,0,1,1,1,3.0,2.0,1,2,1,1,1,2,1.0,2.0,1,2.0,0.4,86,1.1026894865525672,-0.426957202002875
87,87,87,2,2.0,1,2.0,1,1,0,1,1,0,1,2,1,1,1,0,1,2.0,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2.0,2.0,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1.0,1,2,2,1,1,0,0.0,0,1,1,2.0,1,2.0,1,2,2.0,1,,1,2.0,2.0,2,2,0,2,1,2.0,2.0,1,2,1,1,1,2,2.0,2.0,2,2.0,0.6,87,1.0444444444444445,-0.4353408144931095
88,88,88,1,2.0,1,2.0,2,2,2,1,1,2,2,1,1,1,1,1,2,2.0,1,1,0,2,2,2,2,1,2,2,1,1,1,1,0.0,3.0,0,1,2,2,2,2,1,1,2,1,2,1,2,1,0,0,2,1,1,1.0,2,1,1,1,2,2,2.0,1,0,1,2.0,1,2.0,1,1,0.0,1,1.0,2,2.0,1.0,0,2,1,1,0,2.0,1.0,1,1,1,2,1,1,0.0,1.0,1,3.0,0.4,88,1.131578947368421,-0.2152998906877367
89,89,89,2,2.0,2,2.0,0,1,1,1,0,1,1,1,2,1,1,1,1,1.0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,2.0,0.0,1,1,1,2,1,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1.0,1,1,2,1,0,2,1.0,2,1,2,2.0,1,2.0,1,2,1.0,1,1.0,1,1.0,1.0,1,1,1,1,2,2.0,2.0,0,1,2,1,1,1,1.0,3.0,1,2.0,0.6,89,1.0566037735849056,-0.2955102494794908
90,90,90,1,1.0,1,1.0,2,1,1,1,1,1,2,1,1,1,1,1,1,2.0,0,1,1,1,2,1,1,1,2,1,2,0,1,0,2.0,2.0,2,2,2,0,2,0,1,1,1,1,2,2,2,1,1,2,1,1,2,3.0,1,1,2,1,0,1,2.0,1,1,1,3.0,1,2.0,0,0,1.0,2,2.0,1,3.0,0.0,2,2,2,1,1,1.0,1.0,2,2,1,2,1,1,2.0,2.0,2,0.0,0.5,90,1.0918114143920596,-0.2640099886523748
91,91,91,2,2.0,0,1.0,1,1,1,2,1,1,1,2,1,1,0,1,1,,2,1,1,1,2,1,1,2,2,1,0,0,2,2,2.0,1.0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2,1,2.0,1,1,1,1,1,1,2.0,2,1,1,2.0,2,1.0,1,1,2.0,2,2.0,2,1.0,2.0,1,2,1,1,1,2.0,2.0,0,2,2,1,1,2,2.0,2.0,2,2.0,0.6,91,1.0467032967032968,-0.3683641449220449
92,92,92,1,1.0,2,2.0,2,1,2,1,1,1,2,0,2,1,2,0,1,2.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2.0,2.0,2,2,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2.0,1,2,1,1,0,1,1.0,1,1,2,2.0,1,2.0,0,1,1.0,0,1.0,2,2.0,1.0,1,1,1,0,1,2.0,2.0,1,2,1,1,1,1,1.0,2.0,2,1.0,0.6,92,1.0373333333333334,-0.2723210411021814
93,93,93,1,2.0,1,2.0,0,1,1,1,1,1,1,1,1,1,2,2,2,2.0,2,2,1,2,2,2,0,2,1,1,1,1,1,1,1.0,2.0,2,1,2,0,1,2,1,1,1,1,1,1,2,1,0,1,1,1,0,1.0,2,1,2,2,2,2,1.0,2,1,1,2.0,1,2.0,1,1,2.0,1,1.0,2,1.0,,1,2,0,1,0,2.0,1.0,1,2,1,0,1,1,1.0,1.0,2,0.0,0.5,93,1.0608272506082723,-0.1863953142364908
94,94,94,2,2.0,2,2.0,1,1,1,1,2,1,1,2,1,1,1,1,1,2.0,1,0,1,1,0,1,1,1,2,1,1,1,1,2,1.0,2.0,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2.0,1,1,0,1,1,0,1.0,1,1,2,0.0,1,1.0,0,2,1.0,2,2.0,1,2.0,2.0,2,1,1,1,1,0.0,2.0,0,2,1,2,1,1,1.0,3.0,2,1.0,0.6,94,1.0541310541310542,-0.3833222487532922
95,95,95,2,,0,1.0,1,0,1,1,1,2,1,1,1,1,1,1,1,2.0,1,0,0,1,0,1,1,1,1,2,1,2,1,1,1.0,1.0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1.0,1,1,1,1,1,1,2.0,2,0,1,1.0,1,2.0,1,1,2.0,1,2.0,1,2.0,2.0,1,1,1,1,1,1.0,1.0,1,1,1,2,2,0,2.0,2.0,1,2.0,0.6,95,1.0498533724340176,-0.4753915716228089
96,96,96,3,2.0,0,2.0,2,1,0,1,2,1,1,1,2,1,1,1,2,2.0,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1.0,2.0,1,2,2,1,0,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2.0,0,2,2,1,1,1,2.0,0,0,1,2.0,1,0.0,1,2,2.0,1,2.0,1,0.0,2.0,1,1,1,2,1,2.0,2.0,1,2,0,1,1,2,2.0,2.0,0,2.0,0.4,96,1.116222760290557,-0.4066221636879132
97,97,97,1,2.0,1,2.0,0,1,1,2,2,2,1,1,1,1,2,1,1,2.0,2,1,1,2,1,2,3,1,2,1,0,2,1,1,2.0,2.0,1,0,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,0,1,0.0,2,2,2,2,2,2,3.0,2,1,2,1.0,1,2.0,2,1,0.0,2,0.0,1,1.0,2.0,1,2,1,1,1,1.0,1.0,0,2,2,1,2,2,2.0,2.0,0,2.0,0.6,97,1.0527638190954771,-0.2149048762691021
98,98,98,2,1.0,1,2.0,1,1,2,2,2,2,1,2,1,1,2,1,1,1.0,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2.0,1.0,1,1,2,1,0,1,2,1,0,1,1,2,2,1,1,1,1,1,0,1.0,1,2,2,1,1,1,1.0,1,1,0,1.0,0,2.0,1,0,3.0,1,0.0,2,1.0,2.0,1,1,1,2,1,1.0,1.0,1,2,1,1,1,1,2.0,0.0,0,0.0,0.6,98,1.0436046511627908,-0.1262250931286658
99,99,99,1,0.0,1,2.0,1,1,2,1,1,1,2,2,1,1,1,1,1,2.0,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2.0,2.0,2,0,1,2,1,2,0,2,1,2,1,2,2,2,1,1,2,1,0,2.0,2,1,2,0,2,1,1.0,2,1,2,1.0,1,2.0,1,0,0.0,1,1.0,2,0.0,2.0,2,1,1,1,1,2.0,2.0,0,2,2,1,1,1,2.0,2.0,2,2.0,0.5,99,1.0683962264150944,-0.3078961561513626
100,100,100,1,2.0,1,2.0,1,1,2,1,0,1,0,1,2,1,2,1,1,2.0,2,1,1,2,1,2,0,2,1,1,2,2,1,2,1.0,2.0,1,2,2,2,1,1,1,1,1,1,1,2,1,1,0,1,1,1,0,0.0,2,2,2,1,1,1,1.0,2,1,1,2.0,1,0.0,0,1,2.0,1,1.0,1,2.0,2.0,2,2,1,1,0,2.0,2.0,1,2,2,1,2,0,2.0,2.0,1,1.0,0.4,100,1.0941176470588236,-0.3740062259349244
101,101,101,2,2.0,1,2.0,0,1,1,1,2,0,1,0,2,1,1,1,2,1.0,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1.0,2.0,1,1,2,2,1,2,0,2,2,1,1,1,2,1,1,1,2,1,1,1.0,1,1,1,1,2,1,1.0,1,1,0,2.0,1,2.0,1,1,1.0,0,1.0,2,3.0,2.0,0,2,0,1,1,2.0,0.0,1,2,2,2,2,0,2.0,2.0,1,2.0,0.5,101,1.072992700729927,-0.3578752041502758
102,102,102,0,2.0,2,2.0,2,1,2,0,1,2,2,1,2,2,2,2,1,2.0,3,2,1,1,1,1,2,2,2,1,2,1,1,1,1.0,2.0,1,1,3,2,1,2,2,2,2,1,1,0,1,1,1,2,1,2,2,2.0,1,1,2,2,1,2,3.0,2,1,2,2.0,2,0.0,1,1,2.0,2,1.0,0,0.0,2.0,1,1,1,0,0,2.0,2.0,2,1,2,1,2,2,3.0,2.0,2,2.0,0.4,102,1.1084598698481565,-0.3513400640641639
103,103,103,2,2.0,1,2.0,1,2,1,0,1,1,1,1,1,1,1,1,1,1.0,2,0,1,0,1,0,1,1,1,1,0,2,1,2,1.0,2.0,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2.0,1,0,2,0,1,2,1.0,1,1,2,1.0,1,1.0,1,2,1.0,0,2.0,1,0.0,2.0,2,2,1,2,1,2.0,1.0,1,1,2,1,1,1,2.0,2.0,2,0.0,0.5,103,1.0756756756756756,-0.3245146355697189
104,104,104,1,1.0,1,3.0,1,2,1,1,0,1,1,1,2,0,0,1,1,1.0,2,1,2,2,1,2,2,0,2,1,2,2,1,1,2.0,1.0,1,1,1,2,0,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2.0,1,1,2,1,1,1,0.0,1,1,1,2.0,0,1.0,1,1,0.0,1,2.0,2,1.0,2.0,1,2,2,1,1,1.0,1.0,2,1,2,1,2,1,0.0,0.0,1,2.0,0.5,104,1.0949074074074074,-0.1945836069348858
105,105,105,1,0.0,2,3.0,2,2,2,1,2,2,1,1,2,2,2,2,2,2.0,2,1,1,3,0,1,2,1,1,2,3,1,1,1,0.0,2.0,1,1,0,2,1,2,1,2,2,2,1,0,2,1,0,2,2,2,2,2.0,2,2,1,2,2,2,3.0,2,1,1,0.0,1,2.0,1,2,2.0,2,2.0,1,0.0,2.0,2,2,1,2,1,2.0,2.0,2,2,2,2,1,2,1.0,2.0,2,2.0,0.4,105,1.1157407407407407,-0.1681980836813214
106,106,106,2,2.0,0,2.0,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0,1,0,0,1,1,1,2,0,1,1,1,1,1,1,2.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1.0,1,1,2,1,1,2,2.0,1,1,0,1.0,1,2.0,1,1,1.0,2,2.0,1,2.0,0.0,1,1,1,1,1,2.0,1.0,1,0,2,2,2,1,1.0,2.0,0,3.0,0.6,106,1.0344827586206895,-0.3784164066607722
107,107,107,1,2.0,1,1.0,2,1,1,1,2,1,1,1,1,1,0,1,0,1.0,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1.0,1.0,0,1,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,2,1,1,1,1,2,3.0,1,0,1,2.0,1,2.0,2,1,1.0,0,1.0,2,1.0,1.0,0,2,1,1,0,2.0,1.0,1,1,1,1,2,1,2.0,0.0,1,1.0,0.6,107,1.0649717514124293,-0.2424948159205748
