0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param,EPH,corr
,,3.0,,3.0,3,3.0,3.0,,3.0,3.0,,,2.0,3.0,2.0,3.0,3.0,3.0,2,3.0,3.0,0.0,,2.0,,,3.0,0.0,0.0,2.0,,,,2.0,3.0,,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,0.0,,,2.0,,,2.0,0.0,2.0,3.0,0.0,1,2.0,,1,,1.0,0.0,,3.0,3.0,,,,3.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,,2.0,0.0,,3.0,,,2.0,,11,5,1.6530214424951266,0.03427319375539705
,,2.0,,2.0,1,1.0,0.0,0.0,2.0,,2.0,0.0,2.0,0.0,1.0,1.0,0.0,,1,2.0,2.0,,,,,,2.0,,,,,,,,2.0,,,2.0,0.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,,,2.0,,,,,,2.0,0.0,2.0,2.0,0.0,2.0,1,,,1,,2.0,0.0,,2.0,,,,,,2.0,2.0,2.0,,,2.0,0.0,,2.0,,,2.0,,,,,12,5,1.4506172839506173,-0.09697055033434165
,,2.0,,,2,,,,2.0,,,0.0,,1.0,1.0,2.0,,1.0,1,2.0,,,0.0,2.0,,,0.0,,0.0,2.0,,,0.0,,2.0,,,,2.0,,0.0,2.0,,2.0,,2.0,2.0,,,2.0,,,,2.0,,2.0,2.0,2.0,2.0,,2.0,0,2.0,2.0,1,,1.0,2.0,0.0,2.0,,,,,,2.0,2.0,0.0,1.0,2.0,1.0,2.0,,0.0,,,2.0,,,,2.0,13,5,1.443064182194617,0.005052992428680865
,,0.0,,3.0,3,0.0,,3.0,3.0,3.0,,2.0,2.0,2.0,1.0,3.0,,0.0,1,1.0,2.0,3.0,3.0,,,,3.0,3.0,1.0,,3.0,,3.0,2.0,2.0,0.0,,2.0,2.0,2.0,3.0,,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,0,3.0,0.0,2,,3.0,3.0,,,,0.0,,,,,3.0,,3.0,,,0.0,,0.0,3.0,3.0,,3.0,0.0,,,14,5,1.6428571428571428,-0.18482506670581
,,,,,1,2.0,1.0,0.0,0.0,2.0,,2.0,2.0,0.0,1.0,,,,2,2.0,,,,2.0,,,1.0,,2.0,2.0,,,2.0,,,,,,2.0,,2.0,,,2.0,2.0,0.0,2.0,0.0,,2.0,,,2.0,2.0,,,1.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1,2.0,1.0,2.0,,,1.0,,,,,2.0,,0.0,2.0,,,2.0,,1.0,,,2.0,,,,,15,5,1.4782608695652173,0.11304583062759321
3.0,,3.0,,3.0,0,3.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,,2,3.0,3.0,2.0,3.0,3.0,0.0,0.0,3.0,,0.0,2.0,2.0,3.0,,3.0,3.0,,,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,,3.0,3.0,3.0,,2.0,2,3.0,,1,,0.0,2.0,3.0,3.0,,2.0,,,3.0,3.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,,2.0,3.0,,1.0,,16,5,1.5906542056074766,-0.20279063409057857
2.0,,2.0,,0.0,3,2.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,2.0,0.0,,,2,1.0,3.0,3.0,,,3.0,,1.0,0.0,,,2.0,3.0,0.0,3.0,2.0,,,2.0,3.0,2.0,,3.0,2.0,1.0,3.0,,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,,0.0,,3.0,3,,0.0,2,,,3.0,0.0,,,3.0,,,1.0,3.0,3.0,,3.0,,,2.0,0.0,3.0,3.0,3.0,3.0,3.0,,,,17,5,1.5794392523364487,-0.04656018347394687
0.0,,0.0,,2.0,2,3.0,,3.0,,2.0,3.0,0.0,2.0,,3.0,3.0,,,2,0.0,,2.0,3.0,,,,1.0,2.0,,,3.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,2.0,,2.0,2.0,2.0,3.0,,,1.0,2.0,,0.0,2.0,3.0,,3.0,,,,,,,3,,3.0,3,,,3.0,,,,,0.0,,,,3.0,,3.0,,,0.0,0.0,,0.0,2.0,,,,,,18,5,1.6350515463917525,0.012020125133160359
2.0,,2.0,,3.0,2,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,,3.0,1,2.0,3.0,3.0,3.0,,3.0,,2.0,2.0,,3.0,3.0,3.0,3.0,3.0,2.0,,,0.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,,,3.0,,3.0,2,3.0,3.0,2,,3.0,2.0,0.0,1.0,,3.0,1.0,,,3.0,0.0,0.0,3.0,,3.0,1.0,,3.0,2.0,3.0,3.0,0.0,0.0,,,19,5,1.5772058823529411,-0.30715496033613854
,,0.0,,3.0,2,3.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,3.0,,3.0,2,1.0,3.0,3.0,,3.0,3.0,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,,0.0,3.0,2.0,3.0,3.0,0.0,,3.0,1,2.0,,1,2.0,2.0,2.0,,3.0,,,0.0,,,3.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,0.0,,,,20,5,1.6133093525179856,-0.42694335968026603
,,1.0,0.0,2.0,3,2.0,3.0,2.0,,0.0,3.0,3.0,0.0,3.0,2.0,2.0,,3.0,0,1.0,0.0,3.0,3.0,,3.0,,2.0,1.0,3.0,3.0,3.0,,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,,3.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0,,3.0,3.0,,3.0,2,3.0,3.0,2,,3.0,1.0,0.0,3.0,,3.0,3.0,,,3.0,2.0,0.0,3.0,,3.0,1.0,,,2.0,3.0,3.0,3.0,,,,21,5,1.5524344569288389,-0.3155117933221277
,,4.0,,5.0,5,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,0.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,3.0,4.0,,5.0,2.0,5.0,5.0,,5.0,,,5.0,0.0,0.0,5.0,5.0,,5.0,1,5.0,,4,,4.0,4.0,0.0,0.0,2.0,5.0,,0.0,4.0,5.0,5.0,4.0,3.0,,0.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,0.0,22,5,2.0718336483931945,-0.05149732776843327
,,3.0,0.0,3.0,3,3.0,3.0,,0.0,3.0,,3.0,2.0,2.0,1.0,3.0,,3.0,2,3.0,2.0,,,0.0,,,0.0,3.0,0.0,3.0,,,,3.0,3.0,,,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,,2.0,,,,2.0,,,1.0,0.0,1.0,2.0,0.0,1,2.0,,1,3.0,0.0,3.0,,,,,,0.0,,3.0,3.0,3.0,2.0,2.0,,2.0,,1.0,1.0,3.0,3.0,,,,1.0,23,5,1.5450901803607215,0.1914359519627977
,,2.0,,3.0,3,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,,,3,0.0,,3.0,3.0,1.0,,,2.0,3.0,0.0,,3.0,3.0,,1.0,1.0,,0.0,3.0,,2.0,,3.0,2.0,1.0,3.0,,,0.0,3.0,3.0,,3.0,,,,0.0,,,,,0.0,3,,,3,,3.0,,,,,0.0,,0.0,,2.0,,,3.0,3.0,,2.0,,3.0,3.0,0.0,,,0.0,,,24,5,1.7764471057884232,0.060480984482580956
0.0,3.0,3.0,,2.0,2,0.0,3.0,3.0,3.0,3.0,,2.0,2.0,3.0,1.0,3.0,,3.0,2,2.0,3.0,,,3.0,,,3.0,3.0,2.0,3.0,,,,3.0,0.0,3.0,,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,,2.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1,0.0,3.0,1,3.0,0.0,2.0,,0.0,,,,,3.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,,2.0,3.0,3.0,2.0,,,3.0,,25,5,1.5911708253358925,-0.3509739108128828
1.0,,2.0,,2.0,0,1.0,2.0,0.0,,2.0,2.0,2.0,2.0,,2.0,2.0,,0.0,1,0.0,,,2.0,,,2.0,1.0,1.0,2.0,,0.0,2.0,,0.0,1.0,,,2.0,2.0,1.0,,1.0,0.0,1.0,2.0,,,1.0,2.0,,2.0,2.0,1.0,,2.0,,,,,1.0,2.0,2,0.0,,2,,,2.0,,2.0,,2.0,2.0,,,,2.0,,1.0,,,1.0,1.0,,0.0,0.0,2.0,,,,,26,5,1.3972868217054264,-0.03764559380487483
,,3.0,,3.0,2,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,0.0,1,2.0,1.0,0.0,,2.0,3.0,,0.0,,3.0,0.0,3.0,,,3.0,2.0,,3.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,2.0,1.0,3.0,,0.0,,,,2.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,2,2.0,0.0,1,2.0,1.0,2.0,,2.0,3.0,,,,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,,3.0,0.0,,,3.0,,27,5,1.5424354243542435,-0.21065963237451693
,,3.0,,3.0,2,0.0,3.0,3.0,2.0,3.0,,2.0,2.0,0.0,1.0,2.0,3.0,3.0,2,2.0,0.0,,,2.0,3.0,,1.0,3.0,2.0,0.0,3.0,2.0,,3.0,3.0,,,3.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,,2.0,,,,2.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,1,3.0,,1,0.0,0.0,2.0,3.0,2.0,,3.0,,,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,,3.0,1.0,,,3.0,,28,5,1.543438077634011,-0.2093446091648733
,1.0,1.0,,3.0,0,2.0,3.0,1.0,3.0,0.0,,2.0,2.0,3.0,1.0,2.0,2.0,3.0,0,2.0,3.0,3.0,2.0,3.0,,,1.0,2.0,3.0,2.0,3.0,,3.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,2,0.0,3.0,1,,2.0,2.0,,0.0,3.0,2.0,0.0,,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,,3.0,2.0,3.0,1.0,,,0.0,,29,5,1.5093632958801497,-0.2642228423745298
0.0,,3.0,,,3,,3.0,0.0,3.0,,,,,3.0,2.0,3.0,,3.0,3,3.0,0.0,,2.0,0.0,,,2.0,,3.0,2.0,,2.0,,0.0,3.0,,,,3.0,3.0,2.0,3.0,,3.0,3.0,3.0,2.0,,,2.0,,,,2.0,,,3.0,2.0,0.0,2.0,1.0,2,3.0,,1,3.0,0.0,3.0,,0.0,,0.0,,,3.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,,3.0,3.0,,,,,30,5,1.7015503875968991,0.06003822629341713
0.0,1.0,1.0,,3.0,3,3.0,0.0,0.0,,3.0,,3.0,3.0,,,2.0,,,1,2.0,,,,,,,3.0,3.0,,3.0,3.0,,,0.0,3.0,0.0,,3.0,,3.0,,3.0,2.0,3.0,0.0,,,2.0,3.0,0.0,0.0,,0.0,,,,,,,,,3,3.0,3.0,2,,,3.0,,,0.0,,,,1.0,,3.0,,2.0,,3.0,3.0,,,3.0,,3.0,,,,3.0,31,5,1.8246346555323592,0.11716523338980325
3.0,,0.0,2.0,2.0,2,2.0,3.0,2.0,,2.0,3.0,2.0,0.0,2.0,2.0,2.0,,3.0,2,1.0,3.0,3.0,3.0,,3.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,,,,3.0,2,3.0,3.0,3,,3.0,2.0,3.0,0.0,,0.0,3.0,,,3.0,2.0,3.0,0.0,,3.0,1.0,3.0,,2.0,3.0,3.0,3.0,0.0,3.0,,32,5,1.5862745098039215,-0.41883951769632016
,,0.0,,0.0,2,0.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1,1.0,3.0,3.0,,3.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,,2.0,0.0,3.0,3.0,3.0,3.0,,1.0,2,1.0,3.0,1,,2.0,2.0,,3.0,,3.0,3.0,,,0.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,,3.0,0.0,33,5,1.5415094339622641,-0.5730213404208488
,,2.0,,0.0,1,2.0,2.0,2.0,,0.0,2.0,1.0,1.0,,0.0,2.0,,,1,1.0,2.0,,,,,,2.0,2.0,2.0,2.0,,,,1.0,2.0,,,2.0,2.0,0.0,2.0,,2.0,1.0,0.0,,2.0,1.0,0.0,2.0,2.0,2.0,,,2.0,,,,,,0.0,2,1.0,,0,1.0,,,,,,,,,,2.0,1.0,2.0,2.0,,,1.0,,2.0,,,2.0,0.0,,,0.0,34,5,1.4299065420560748,-0.07352001758408634
3.0,,1.0,3.0,3.0,2,3.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,,1,3.0,3.0,0.0,3.0,3.0,0.0,,3.0,3.0,3.0,1.0,3.0,,,2.0,0.0,,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,,0.0,2.0,,3.0,1.0,3.0,,3.0,2,3.0,2.0,0,,2.0,2.0,3.0,3.0,3.0,3.0,,,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,,3.0,2.0,,,0.0,,35,5,1.6608527131782946,-0.20186031983367078
,,0.0,0.0,3.0,3,3.0,3.0,,3.0,3.0,,0.0,3.0,3.0,2.0,3.0,,3.0,2,2.0,3.0,,,3.0,3.0,,2.0,3.0,3.0,3.0,,,,2.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,,,,3.0,,1.0,3.0,2.0,0.0,,3.0,1,3.0,,1,,2.0,2.0,0.0,,,,,,,3.0,3.0,3.0,1.0,0.0,,3.0,2.0,3.0,,3.0,3.0,3.0,0.0,,,36,5,1.655430711610487,-0.056523968942820337
,,1.0,,2.0,0,1.0,2.0,2.0,,2.0,2.0,2.0,2.0,,1.0,2.0,,,1,2.0,,,,2.0,,,2.0,,2.0,,,2.0,,,,,,2.0,1.0,0.0,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,,,,,,0.0,0.0,,2.0,0.0,0.0,2,2.0,,1,,2.0,2.0,,2.0,,0.0,,,,2.0,1.0,2.0,,,0.0,0.0,,,,,2.0,0.0,,,,37,5,1.436046511627907,-0.029577991364984287
,,3.0,,3.0,3,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,,2.0,2,2.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,,3.0,,2.0,3.0,,3.0,3.0,,,3.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,,1.0,,3.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,2,3.0,0.0,1,0.0,2.0,3.0,,3.0,,3.0,,,,1.0,3.0,3.0,3.0,0.0,,3.0,3.0,1.0,,,2.0,,,,,38,5,1.5877862595419847,0.009840871769879765
,,3.0,,3.0,3,3.0,3.0,3.0,2.0,3.0,,3.0,3.0,1.0,1.0,2.0,,3.0,2,2.0,1.0,0.0,,0.0,,,3.0,0.0,0.0,3.0,3.0,0.0,,2.0,3.0,,,3.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,,3.0,,2.0,,3.0,2.0,2.0,2.0,3.0,0.0,2,2.0,,1,3.0,1.0,0.0,,3.0,,,,,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,2.0,,,2.0,,,,,39,5,1.6384180790960452,-0.067758394121169
3.0,,,,,3,,3.0,,,,,,3.0,,2.0,3.0,0.0,,2,3.0,3.0,,,3.0,,,,,3.0,1.0,3.0,0.0,,3.0,3.0,,,0.0,2.0,3.0,2.0,,,3.0,3.0,3.0,2.0,,,1.0,,,3.0,0.0,,,3.0,3.0,2.0,,0.0,2,3.0,0.0,1,,0.0,3.0,,2.0,3.0,,,,3.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,,3.0,,,3.0,0.0,,,,40,5,1.6858846918489065,-0.009212136401672016
,,2.0,,2.0,2,0.0,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,1,2.0,,,,0.0,0.0,,0.0,,2.0,2.0,,,,,1.0,,,2.0,2.0,2.0,2.0,,2.0,2.0,,2.0,2.0,,,2.0,,,,0.0,,,2.0,2.0,2.0,,2.0,1,,,1,,1.0,0.0,,,,2.0,,,,0.0,2.0,2.0,2.0,,,0.0,,0.0,,2.0,2.0,,,,0.0,41,5,1.4508670520231215,-0.0471161903327102
0.0,,1.0,2.0,2.0,2,1.0,2.0,2.0,,0.0,1.0,2.0,2.0,2.0,1.0,1.0,,,2,2.0,,0.0,2.0,,2.0,0.0,1.0,,2.0,,1.0,1.0,,,,,,2.0,0.0,0.0,2.0,,2.0,0.0,2.0,2.0,,1.0,2.0,2.0,,,,1.0,0.0,,,,,,2.0,2,2.0,,2,,0.0,,2.0,,,0.0,,,,,2.0,,1.0,,,2.0,2.0,,,,2.0,,,,,42,5,1.391812865497076,-0.05244238295162682
3.0,,0.0,,3.0,1,3.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,2,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,,3.0,3.0,,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,,,2.0,3.0,3.0,3.0,2.0,3.0,,2.0,0,0.0,,1,3.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,,3.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,,,2.0,3.0,,3.0,2.0,43,5,1.5738317757009346,-0.4068590397903271
,,2.0,,4.0,4,4.0,0.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,4.0,3,3.0,4.0,4.0,4.0,0.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,,,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,3.0,,,3.0,2.0,1.0,4.0,3.0,0,4.0,0.0,2,,2.0,3.0,,4.0,,0.0,,,,3.0,4.0,0.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,,,0.0,44,5,1.7388193202146691,-0.1607755396589948
