0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
1.0,,1.0,0.0,,,2.0,2.0,3.0,2.0,3.0,2.0,,1.0,1.0,2.0,3.0,,,0.0,1.0,,,2.0,,,,,,3.0,3.0,3.0,2.0,,0.0,0.0,1.0,,1.0,0.0,2.0,,3.0,0.0,3.0,,,3.0,3.0,1.0,,1.0,2.0,,2.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,,1.0,,2.0,2.0,,,,,3.0,,,,,3.0,,,,,,2.0,2.0,,,3.0,0.0,,3.0,10,0.05,1.9876543209876543,-0.09125693611631844
3.0,,3.0,,3.0,1.0,,2.0,3.0,3.0,4.0,3.0,,2.0,4.0,2.0,2.0,,,,1.0,,0.0,,,4.0,,,0.0,0.0,4.0,2.0,3.0,,,1.0,,,4.0,,2.0,1.0,,4.0,,3.0,3.0,0.0,2.0,1.0,,0.0,3.0,,2.0,,,,0.0,4.0,3.0,0.0,,3.0,,3.0,,,0.0,4.0,2.0,4.0,,,,,2.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,1.0,0.0,4.0,,,,,,11,0.05,2.434710743801653,-0.22018092691402116
,,2.0,,,,2.0,0.0,0.0,,,,0.0,4.0,0.0,2.0,4.0,0.0,,3.0,3.0,,3.0,,3.0,,,3.0,3.0,3.0,,2.0,,3.0,4.0,,,4.0,4.0,0.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,,,3.0,,3.0,0.0,3.0,4.0,0.0,,2.0,4.0,4.0,3.0,,4.0,0.0,2.0,2.0,,,,,,2.0,2.0,3.0,4.0,4.0,,0.0,2.0,4.0,3.0,2.0,,4.0,,,,12,0.05,2.1529605263157894,-0.10048236426084509
,3.0,3.0,,4.0,3.0,,,,3.0,2.0,,0.0,1.0,2.0,2.0,4.0,,1.0,4.0,2.0,4.0,4.0,0.0,,,3.0,0.0,4.0,0.0,4.0,,,0.0,,,,,,4.0,,0.0,1.0,,2.0,4.0,1.0,2.0,,,,,,,3.0,,,2.0,2.0,,,3.0,0.0,,2.0,4.0,3.0,4.0,2.0,0.0,3.0,,,,4.0,4.0,3.0,4.0,0.0,1.0,,,,,0.0,4.0,1.0,,,,,,13,0.05,2.388111888111888,0.13032863920794416
,,0.0,3.0,,,0.0,,2.0,,2.0,,3.0,2.0,,1.0,1.0,,0.0,2.0,1.0,2.0,,,,,2.0,3.0,4.0,,,3.0,,3.0,1.0,1.0,0.0,2.0,1.0,,3.0,4.0,3.0,2.0,4.0,,4.0,,4.0,1.0,,,3.0,3.0,,3.0,,4.0,,3.0,,4.0,0.0,,0.0,4.0,,,3.0,,,,0.0,,,,,4.0,,,,4.0,0.0,,0.0,,,,4.0,0.0,3.0,,14,0.05,2.3222222222222224,-0.022350536882874174
4.0,2.0,4.0,,,,,,0.0,0.0,,,3.0,,0.0,1.0,4.0,,,4.0,,1.0,,1.0,,1.0,,,,2.0,1.0,,4.0,,4.0,2.0,,,4.0,,2.0,1.0,4.0,3.0,3.0,,0.0,,0.0,,4.0,4.0,3.0,,,3.0,,2.0,0.0,0.0,,0.0,,,0.0,3.0,4.0,1.0,,3.0,,,,,,,1.0,3.0,0.0,,2.0,,,3.0,1.0,,,2.0,,,3.0,2.0,15,0.05,2.5597826086956523,-0.001889361025725755
,,3.0,,1.0,0.0,2.0,0.0,,,,1.0,,,,2.0,4.0,,3.0,1.0,2.0,3.0,,4.0,3.0,0.0,0.0,,4.0,0.0,,4.0,4.0,3.0,2.0,,,4.0,3.0,,,,,,,2.0,2.0,1.0,0.0,,0.0,2.0,,0.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,3.0,3.0,,0.0,,4.0,4.0,,3.0,,1.0,,,2.0,4.0,,0.0,,2.0,1.0,3.0,,,,,,,3.0,16,0.05,2.471223021582734,-0.15102698192754557
2.0,,4.0,,0.0,,4.0,,4.0,0.0,4.0,3.0,,2.0,0.0,,0.0,,,,2.0,,4.0,,,4.0,1.0,3.0,0.0,,,2.0,,0.0,,4.0,,4.0,,4.0,3.0,4.0,4.0,2.0,3.0,,,,1.0,3.0,4.0,,2.0,1.0,3.0,2.0,4.0,,3.0,0.0,,3.0,4.0,,0.0,,,,,0.0,,,4.0,,,,,,,,,2.0,3.0,0.0,,2.0,,,,4.0,,,17,0.05,2.2605210420841684,0.21984927602601861
0.0,,0.0,1.0,2.0,4.0,1.0,3.0,3.0,,3.0,,0.0,3.0,4.0,3.0,1.0,,,3.0,0.0,,,2.0,,,3.0,2.0,,4.0,,3.0,3.0,1.0,4.0,2.0,,0.0,2.0,,4.0,,4.0,2.0,,,4.0,4.0,2.0,4.0,,0.0,,4.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,,3.0,4.0,,1.0,,2.0,,,4.0,,1.0,0.0,,4.0,3.0,,,1.0,,,0.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,,,18,0.05,2.259075907590759,-0.00982347600979869
3.0,,2.0,,,1.0,,,3.0,,3.0,,,,0.0,4.0,4.0,3.0,,3.0,4.0,,,,3.0,,2.0,,2.0,,1.0,3.0,,3.0,,2.0,,,0.0,,4.0,,,0.0,0.0,2.0,,0.0,2.0,,1.0,,,,2.0,,,3.0,,3.0,4.0,,2.0,,,2.0,,,1.0,0.0,2.0,1.0,,2.0,,3.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,3.0,,4.0,3.0,2.0,0.0,0.0,4.0,,19,0.05,2.393177737881508,0.041162121984565946
,,0.0,,,1.0,,,,4.0,,1.0,0.0,,,4.0,1.0,,,3.0,2.0,,3.0,,2.0,1.0,,3.0,3.0,,,,1.0,4.0,,0.0,3.0,,,,1.0,1.0,4.0,4.0,3.0,4.0,,,0.0,,,2.0,,,0.0,,3.0,,3.0,0.0,3.0,3.0,1.0,4.0,,2.0,,2.0,2.0,,2.0,,4.0,0.0,,1.0,3.0,,2.0,0.0,,3.0,2.0,0.0,,3.0,4.0,2.0,0.0,,2.0,1.0,20,0.05,2.5459098497495827,-0.05532247164935962
3.0,,,0.0,2.0,,4.0,,1.0,,0.0,1.0,,0.0,,1.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,,,,,3.0,,2.0,4.0,2.0,3.0,,,2.0,,,4.0,2.0,3.0,3.0,0.0,,,,1.0,,3.0,0.0,,,4.0,,0.0,3.0,,,3.0,4.0,,4.0,,4.0,4.0,4.0,,2.0,,0.0,3.0,,3.0,4.0,,4.0,3.0,,0.0,4.0,,4.0,1.0,4.0,,,,4.0,4.0,,,,21,0.05,2.4436741767764296,-0.14932677148197226
3.0,,2.0,3.0,3.0,1.0,4.0,,4.0,1.0,2.0,3.0,,1.0,2.0,3.0,2.0,4.0,,3.0,4.0,,4.0,3.0,,2.0,,2.0,,3.0,,,,0.0,2.0,,,2.0,4.0,,2.0,,0.0,0.0,1.0,1.0,4.0,,3.0,,,,,,4.0,,0.0,0.0,,4.0,2.0,4.0,3.0,,,2.0,,3.0,4.0,0.0,0.0,,3.0,3.0,0.0,3.0,,3.0,2.0,3.0,4.0,0.0,4.0,,4.0,,,1.0,,,1.0,0.0,22,0.05,2.1278688524590166,0.20071552776210252
,,5.0,0.0,,5.0,5.0,3.0,4.0,0.0,4.0,4.0,,3.0,5.0,3.0,4.0,,,4.0,5.0,2.0,5.0,,0.0,5.0,,0.0,,0.0,4.0,,,,1.0,,,2.0,,4.0,,1.0,5.0,5.0,3.0,5.0,3.0,0.0,4.0,2.0,1.0,,,,2.0,,5.0,3.0,0.0,4.0,1.0,0.0,3.0,,,2.0,5.0,0.0,4.0,,,,,,0.0,,5.0,4.0,5.0,1.0,,,4.0,,2.0,,,5.0,5.0,4.0,,4.0,23,0.05,2.3684210526315788,0.04915882261456917
4.0,,4.0,,4.0,1.0,4.0,3.0,2.0,,,3.0,2.0,,2.0,2.0,1.0,,3.0,,0.0,4.0,1.0,1.0,,,3.0,3.0,4.0,0.0,4.0,4.0,1.0,4.0,1.0,,4.0,0.0,3.0,4.0,1.0,,3.0,,2.0,,,3.0,0.0,,4.0,2.0,3.0,,4.0,4.0,0.0,,2.0,,,0.0,3.0,2.0,3.0,3.0,,3.0,2.0,4.0,,,0.0,2.0,0.0,,4.0,,,,,,4.0,,,4.0,0.0,,,0.0,,,24,0.05,2.290378006872852,0.002186726071788355
0.0,3.0,2.0,,,3.0,0.0,,2.0,2.0,3.0,,3.0,1.0,2.0,2.0,,3.0,,2.0,,,3.0,,,1.0,3.0,3.0,,2.0,2.0,3.0,,,,0.0,,3.0,,1.0,3.0,,,,,2.0,0.0,,3.0,,,1.0,0.0,3.0,,2.0,,,0.0,,,,,0.0,3.0,2.0,,0.0,3.0,,0.0,,1.0,2.0,2.0,,3.0,,2.0,1.0,,,0.0,,,3.0,2.0,3.0,,,,3.0,25,0.05,2.0686456400742115,-0.1264360644954402
2.0,1.0,4.0,,4.0,0.0,2.0,,0.0,,3.0,3.0,4.0,,3.0,1.0,,,0.0,2.0,0.0,,,3.0,,,,,4.0,,,0.0,,2.0,0.0,3.0,4.0,3.0,3.0,,3.0,,2.0,0.0,,,,,2.0,4.0,4.0,3.0,3.0,,,3.0,4.0,,,4.0,,,3.0,0.0,4.0,,,,3.0,,,,2.0,,,,,,4.0,2.0,,,1.0,,,0.0,0.0,3.0,4.0,,,,26,0.05,2.5572519083969465,-0.2650840373097448
,,2.0,3.0,,3.0,2.0,3.0,3.0,3.0,,,3.0,1.0,,3.0,2.0,,0.0,2.0,2.0,1.0,0.0,,3.0,,,0.0,,,0.0,2.0,3.0,3.0,,,,,2.0,1.0,1.0,0.0,1.0,,,0.0,,2.0,2.0,1.0,0.0,,,,,1.0,,3.0,0.0,2.0,,2.0,3.0,,0.0,1.0,,2.0,,,3.0,,,,1.0,1.0,2.0,3.0,1.0,,1.0,2.0,3.0,,,,,0.0,,,3.0,3.0,27,0.05,2.01056338028169,-0.05252521511886501
4.0,,,,,,0.0,4.0,,1.0,4.0,,2.0,4.0,0.0,4.0,2.0,,,,4.0,0.0,4.0,,3.0,,2.0,3.0,4.0,3.0,0.0,,,,,,,,2.0,,0.0,2.0,,3.0,3.0,3.0,,3.0,,,1.0,,,4.0,3.0,3.0,,0.0,0.0,3.0,4.0,4.0,1.0,,,,0.0,0.0,4.0,,2.0,3.0,,,3.0,4.0,,,4.0,4.0,,3.0,4.0,0.0,1.0,,,2.0,,,1.0,,28,0.05,2.296229802513465,0.11002696836307749
,,3.0,2.0,4.0,0.0,2.0,,4.0,,0.0,4.0,2.0,3.0,,4.0,3.0,,3.0,0.0,,4.0,,1.0,,,,1.0,3.0,4.0,,,,4.0,2.0,1.0,,0.0,4.0,,1.0,0.0,0.0,2.0,2.0,3.0,3.0,,1.0,2.0,,1.0,,,4.0,4.0,3.0,,4.0,4.0,,3.0,,0.0,,3.0,,1.0,1.0,,0.0,,,0.0,,3.0,2.0,4.0,,2.0,,,2.0,3.0,,3.0,2.0,3.0,,1.0,0.0,,29,0.05,2.3056478405315612,0.001364305360318101
0.0,,3.0,,3.0,3.0,,2.0,0.0,,1.0,,,,,,2.0,,,2.0,2.0,0.0,2.0,,0.0,3.0,,2.0,,2.0,2.0,2.0,3.0,,0.0,,,,2.0,,,,,1.0,3.0,1.0,3.0,,,,,3.0,,,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,,3.0,1.0,,0.0,1.0,,0.0,,0.0,,,3.0,,,1.0,2.0,2.0,0.0,,2.0,2.0,,3.0,,3.0,,,3.0,30,0.05,2.0,-0.1596492563806563
0.0,,4.0,,4.0,3.0,3.0,0.0,0.0,4.0,,,,,,4.0,4.0,2.0,4.0,,4.0,3.0,,,2.0,,,,,4.0,1.0,,4.0,,0.0,3.0,0.0,,3.0,4.0,1.0,4.0,,4.0,3.0,0.0,1.0,2.0,3.0,,0.0,0.0,2.0,0.0,4.0,,4.0,,4.0,,,3.0,4.0,2.0,,2.0,,4.0,1.0,,4.0,0.0,4.0,,,,4.0,3.0,2.0,2.0,,3.0,4.0,,,4.0,,4.0,,,4.0,,31,0.05,2.119718309859155,0.21933886560406124
4.0,,0.0,2.0,4.0,4.0,,4.0,,3.0,1.0,,,0.0,4.0,,1.0,,3.0,2.0,2.0,,,,,,,0.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,0.0,,2.0,,0.0,,,3.0,2.0,3.0,3.0,,0.0,,,1.0,,3.0,,1.0,3.0,,4.0,,,,2.0,,,4.0,,,3.0,,0.0,,0.0,,,,,4.0,4.0,0.0,,3.0,4.0,3.0,,2.0,4.0,4.0,3.0,0.0,1.0,2.0,32,0.05,2.3644524236983844,-0.02874954921568571
,,0.0,,0.0,3.0,0.0,1.0,,5.0,3.0,3.0,,3.0,1.0,3.0,5.0,,,5.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,0.0,,5.0,5.0,4.0,3.0,,3.0,1.0,,,,5.0,,,5.0,5.0,4.0,3.0,2.0,0.0,4.0,2.0,,5.0,5.0,,,0.0,,,4.0,4.0,,5.0,5.0,,,4.0,5.0,3.0,3.0,3.0,,,1.0,3.0,,3.0,0.0,5.0,,0.0,,2.0,,0.0,,,1.0,,,,,0.0,33,0.05,2.654028436018957,0.10389183126979912
,,3.0,,0.0,1.0,2.0,1.0,2.0,,0.0,,1.0,2.0,,0.0,1.0,3.0,,1.0,,3.0,,,,,,2.0,3.0,,3.0,2.0,1.0,,3.0,3.0,2.0,,2.0,,0.0,2.0,,2.0,3.0,0.0,,2.0,,0.0,3.0,,,,,,3.0,,,3.0,,0.0,3.0,1.0,,0.0,,,2.0,,2.0,,,,,,1.0,1.0,,3.0,,3.0,,,,,,2.0,0.0,,,0.0,34,0.05,2.0424354243542435,-0.006797790015632426
3.0,,,,2.0,2.0,1.0,3.0,,3.0,4.0,1.0,,1.0,1.0,4.0,2.0,4.0,,4.0,3.0,,0.0,,,0.0,3.0,,,,3.0,2.0,,2.0,4.0,0.0,,,4.0,,4.0,1.0,,3.0,4.0,2.0,2.0,4.0,4.0,0.0,3.0,,4.0,,0.0,4.0,,4.0,2.0,3.0,,,4.0,,4.0,0.0,,3.0,3.0,4.0,3.0,,,,,0.0,0.0,,,1.0,,2.0,3.0,,0.0,1.0,,2.0,,,0.0,,35,0.05,2.2800658978583197,0.1367541785338561
3.0,,0.0,0.0,,,,,,2.0,,1.0,0.0,2.0,3.0,4.0,4.0,3.0,,3.0,1.0,1.0,,1.0,,,,4.0,4.0,,4.0,,,2.0,1.0,0.0,,2.0,3.0,3.0,1.0,,,1.0,4.0,1.0,,2.0,0.0,4.0,0.0,4.0,3.0,,3.0,4.0,4.0,3.0,3.0,0.0,,,,,,,3.0,4.0,2.0,0.0,,3.0,3.0,,,4.0,,4.0,3.0,1.0,0.0,,2.0,,3.0,3.0,,4.0,,0.0,,,36,0.05,2.3715753424657535,0.06639552864996792
3.0,,,,,0.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,,2.0,1.0,,,1.0,4.0,3.0,3.0,,,,,4.0,4.0,2.0,,,2.0,,,,,3.0,,4.0,0.0,2.0,2.0,,1.0,3.0,4.0,,4.0,,3.0,,,,4.0,,0.0,0.0,1.0,,0.0,0.0,3.0,,,4.0,,3.0,4.0,,1.0,1.0,0.0,2.0,,1.0,2.0,4.0,2.0,3.0,4.0,0.0,0.0,,2.0,,4.0,2.0,0.0,,2.0,,37,0.05,2.25,0.17490042986485124
3.0,,4.0,,,3.0,3.0,1.0,4.0,3.0,,2.0,,4.0,0.0,1.0,0.0,,4.0,4.0,3.0,1.0,0.0,,0.0,4.0,,3.0,,,,4.0,4.0,,2.0,2.0,3.0,,,4.0,0.0,1.0,,2.0,1.0,,1.0,1.0,,4.0,0.0,,3.0,,2.0,4.0,4.0,3.0,0.0,1.0,,,1.0,4.0,0.0,1.0,0.0,3.0,3.0,2.0,,,3.0,,,,2.0,2.0,,4.0,0.0,4.0,4.0,3.0,2.0,,3.0,2.0,,,,,38,0.05,2.2405891980360066,-0.02654381819762772
3.0,,,,,1.0,2.0,3.0,1.0,,3.0,,,,3.0,2.0,3.0,,,,1.0,2.0,0.0,,0.0,,,3.0,0.0,0.0,,2.0,0.0,2.0,1.0,3.0,,3.0,1.0,0.0,2.0,1.0,0.0,,1.0,,2.0,1.0,3.0,2.0,0.0,,3.0,,,,,,3.0,,,0.0,,,2.0,2.0,,2.0,0.0,3.0,,,,,,,,,,,3.0,2.0,,,3.0,1.0,2.0,3.0,,,,,39,0.05,2.049733570159858,-0.0576544066564332
2.0,,,,3.0,,,2.0,,4.0,,3.0,,3.0,3.0,4.0,,0.0,,3.0,,1.0,3.0,,,4.0,3.0,2.0,,2.0,,4.0,0.0,,,3.0,,,0.0,3.0,,,3.0,4.0,,3.0,,2.0,2.0,,1.0,,,,0.0,3.0,,3.0,4.0,,,0.0,,3.0,0.0,2.0,,0.0,,4.0,,,1.0,,3.0,1.0,,0.0,4.0,0.0,,,1.0,1.0,,1.0,,2.0,0.0,,4.0,,40,0.05,2.514388489208633,-0.006506210985422189
,2.0,2.0,,3.0,,0.0,3.0,2.0,,1.0,,,3.0,2.0,1.0,,,2.0,3.0,3.0,2.0,,,0.0,0.0,,0.0,,1.0,,3.0,3.0,,3.0,,,3.0,3.0,1.0,3.0,,,,2.0,,2.0,,2.0,,3.0,,,,0.0,2.0,,3.0,,,,,,1.0,,,2.0,3.0,0.0,,3.0,,2.0,,,,0.0,3.0,1.0,3.0,,2.0,0.0,,0.0,1.0,1.0,,2.0,,,0.0,41,0.05,2.010948905109489,0.17099996992558059
0.0,2.0,,2.0,,4.0,4.0,4.0,4.0,2.0,0.0,4.0,,1.0,4.0,1.0,3.0,4.0,,4.0,,,0.0,,1.0,,0.0,3.0,,4.0,4.0,1.0,4.0,,,3.0,4.0,,3.0,0.0,0.0,2.0,4.0,4.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,,4.0,0.0,,3.0,4.0,,4.0,2.0,3.0,,3.0,3.0,3.0,0.0,3.0,3.0,,,0.0,2.0,,4.0,3.0,,,4.0,,,3.0,3.0,4.0,,,4.0,,,,,42,0.05,2.2196339434276204,-0.04639835803882424
4.0,,0.0,,,3.0,,2.0,3.0,0.0,3.0,0.0,1.0,2.0,,0.0,,4.0,4.0,4.0,2.0,3.0,3.0,,2.0,1.0,2.0,,,3.0,4.0,4.0,,,4.0,2.0,4.0,,1.0,,2.0,3.0,,4.0,,0.0,3.0,,3.0,1.0,,,,,2.0,3.0,2.0,4.0,,4.0,,3.0,0.0,0.0,4.0,1.0,,1.0,4.0,,4.0,,1.0,0.0,,,,2.0,0.0,2.0,3.0,,,0.0,2.0,4.0,3.0,1.0,,,,,43,0.05,2.4082644628099175,-0.17018572760843526
5.0,,2.0,,,5.0,4.0,0.0,5.0,,4.0,3.0,,3.0,,3.0,,5.0,,5.0,5.0,5.0,2.0,,0.0,3.0,5.0,,4.0,5.0,4.0,,,0.0,5.0,,,,5.0,3.0,4.0,,,2.0,5.0,3.0,,2.0,1.0,4.0,4.0,4.0,5.0,0.0,2.0,4.0,5.0,5.0,2.0,3.0,,4.0,0.0,2.0,0.0,2.0,5.0,2.0,4.0,,4.0,,0.0,,,,3.0,3.0,0.0,5.0,,5.0,4.0,3.0,,0.0,,3.0,2.0,,,0.0,44,0.05,2.4123376623376624,0.03374989525762547
0.0,0.0,0.0,,3.0,5.0,3.0,,3.0,2.0,,,,,,4.0,4.0,3.0,,2.0,5.0,,,5.0,5.0,4.0,,3.0,4.0,0.0,5.0,5.0,2.0,,5.0,5.0,,1.0,0.0,2.0,5.0,3.0,,,5.0,5.0,3.0,,,5.0,5.0,0.0,,,4.0,,5.0,3.0,4.0,,3.0,5.0,0.0,5.0,,1.0,3.0,4.0,3.0,0.0,2.0,0.0,,2.0,,3.0,,5.0,5.0,3.0,,4.0,1.0,3.0,5.0,,4.0,2.0,,,,0.0,45,0.05,2.6231404958677684,0.20877538799646453
3.0,1.0,2.0,1.0,4.0,,,3.0,,,0.0,0.0,,0.0,,,4.0,,,4.0,0.0,,,,,1.0,4.0,3.0,4.0,0.0,4.0,,,,1.0,3.0,,0.0,,1.0,,4.0,,,2.0,3.0,1.0,3.0,4.0,,,4.0,3.0,,4.0,,2.0,,,,,,,1.0,,3.0,,0.0,0.0,4.0,2.0,,,,,4.0,3.0,,4.0,,1.0,,1.0,0.0,4.0,,,0.0,,4.0,,,46,0.05,2.57942238267148,-0.03764786115382027
1.0,,3.0,,,2.0,,3.0,1.0,,3.0,,3.0,1.0,0.0,3.0,,,2.0,,3.0,,,,3.0,3.0,,2.0,,,,2.0,0.0,3.0,,2.0,,,0.0,,0.0,3.0,,3.0,0.0,,0.0,3.0,2.0,,,,,,,,,,,,3.0,,,2.0,,2.0,3.0,2.0,0.0,,0.0,,,,,2.0,,0.0,2.0,1.0,3.0,0.0,,3.0,2.0,3.0,3.0,2.0,3.0,,2.0,,47,0.05,1.949248120300752,-0.19123012014109367
