0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
,,2.0,0.0,1.0,3.0,,,4.0,,5.0,4.0,,2.0,,1.0,3.0,5.0,,0.0,2.0,,5.0,5.0,1.0,5.0,,2.0,4.0,5.0,4.0,,5.0,,0.0,0.0,,,,0.0,5.0,,,0.0,3.0,4.0,,,5.0,5.0,3.0,,2.0,,,0.0,0.0,,,,,0.0,2.0,,3.0,,,,4.0,1.0,,,,4.0,,,,,,5.0,,,1.0,,,2.0,,,,0.0,,4.0,10,0.03,3.106463878326996,-0.11348034956240344
,,,,,1.0,3.0,1.0,4.0,3.0,2.0,,5.0,1.0,4.0,5.0,,,,4.0,,3.0,0.0,4.0,,1.0,,,0.0,0.0,,,,,,,,,4.0,4.0,3.0,4.0,,,4.0,4.0,,0.0,,,2.0,0.0,,,1.0,5.0,,,0.0,5.0,,0.0,3.0,,,3.0,,5.0,0.0,,,2.0,3.0,,,,,1.0,0.0,1.0,5.0,5.0,5.0,,,0.0,,5.0,,,1.0,,11,0.03,3.0645724258289704,0.1195803835595916
,,1.0,,,,5.0,0.0,0.0,1.0,5.0,,0.0,3.0,0.0,1.0,4.0,0.0,5.0,2.0,4.0,,5.0,3.0,,5.0,,1.0,,1.0,5.0,4.0,,5.0,,5.0,,,3.0,0.0,4.0,5.0,3.0,4.0,2.0,4.0,1.0,,3.0,3.0,,,,,4.0,5.0,,0.0,,5.0,0.0,,3.0,3.0,,1.0,,,0.0,,,2.0,,4.0,,5.0,3.0,5.0,,,5.0,,0.0,,,5.0,,,4.0,,,4.0,12,0.03,2.849498327759197,-0.14392328622096287
2.0,,,,,4.0,4.0,5.0,5.0,,4.0,,0.0,,1.0,1.0,2.0,,4.0,,3.0,,,0.0,,5.0,,0.0,,0.0,,1.0,,0.0,,5.0,,3.0,,4.0,4.0,0.0,2.0,4.0,2.0,,4.0,,1.0,,,,4.0,,,,,,2.0,,,,0.0,4.0,,4.0,,1.0,5.0,0.0,1.0,,4.0,,5.0,3.0,4.0,,0.0,,4.0,,3.0,2.0,0.0,4.0,,3.0,,,3.0,5.0,13,0.03,3.019230769230769,-0.055623132988630204
7.0,,0.0,5.0,4.0,,0.0,,1.0,5.0,,,7.0,3.0,1.0,7.0,6.0,,0.0,4.0,3.0,,,,,,,3.0,6.0,,,,,4.0,,2.0,0.0,2.0,4.0,,,7.0,6.0,,5.0,,,4.0,6.0,1.0,7.0,6.0,2.0,7.0,5.0,,6.0,,,,,5.0,0.0,,0.0,3.0,1.0,2.0,3.0,7.0,5.0,,0.0,,,,,7.0,6.0,,1.0,,0.0,,0.0,6.0,5.0,,,0.0,,5.0,14,0.03,3.7262969588550985,0.005268121574434025
,,5.0,,,2.0,5.0,5.0,0.0,0.0,,4.0,6.0,,0.0,3.0,5.0,,,3.0,2.0,5.0,2.0,2.0,5.0,5.0,6.0,5.0,,,4.0,,,,6.0,,,,6.0,,,3.0,6.0,4.0,5.0,,0.0,2.0,0.0,1.0,,,4.0,,,6.0,6.0,,0.0,0.0,2.0,0.0,6.0,,0.0,,6.0,,6.0,,,,2.0,,,,6.0,,0.0,5.0,4.0,,2.0,,,,,3.0,,,,,15,0.03,3.3959390862944163,0.015208599189099854
,,5.0,,5.0,0.0,4.0,0.0,1.0,3.0,4.0,5.0,3.0,6.0,,1.0,3.0,,,5.0,4.0,,2.0,,6.0,0.0,0.0,5.0,,0.0,,,5.0,,,,6.0,,6.0,,6.0,,6.0,3.0,6.0,2.0,6.0,,0.0,6.0,0.0,,5.0,0.0,,3.0,5.0,,1.0,2.0,,,2.0,6.0,6.0,,,0.0,,,5.0,,4.0,4.0,6.0,,,5.0,,,0.0,,5.0,,2.0,5.0,6.0,6.0,3.0,,,2.0,16,0.03,3.2698961937716264,-0.11820932587514102
,,7.0,,0.0,,,,7.0,0.0,6.0,,,5.0,0.0,7.0,0.0,,,4.0,3.0,7.0,5.0,,5.0,,,,0.0,2.0,,,,0.0,6.0,3.0,,,4.0,,7.0,,,,1.0,,7.0,,7.0,,,,,,4.0,,2.0,4.0,,0.0,7.0,5.0,,,0.0,6.0,,3.0,2.0,0.0,7.0,,5.0,,,,,6.0,,4.0,6.0,,3.0,0.0,4.0,,,6.0,2.0,,3.0,5.0,17,0.03,3.670774647887324,0.2140829280609004
0.0,,0.0,4.0,,4.0,,4.0,2.0,,,3.0,0.0,1.0,5.0,,4.0,,,3.0,0.0,4.0,4.0,,,2.0,5.0,,2.0,,5.0,1.0,,,4.0,4.0,,0.0,2.0,,5.0,,1.0,2.0,5.0,2.0,,4.0,5.0,1.0,,0.0,2.0,1.0,4.0,1.0,,,,,,5.0,,4.0,5.0,,,,,5.0,,,,0.0,,,,,2.0,,,,0.0,0.0,,0.0,,,,,,,18,0.03,2.858267716535433,0.20346642956528516
,,3.0,,,4.0,3.0,2.0,,,,,,,0.0,5.0,1.0,4.0,5.0,3.0,1.0,3.0,,,,,4.0,1.0,2.0,,3.0,5.0,5.0,5.0,1.0,3.0,,2.0,0.0,,3.0,5.0,,0.0,0.0,3.0,,0.0,5.0,2.0,,,2.0,,,,,,3.0,3.0,,,,5.0,,2.0,,,,0.0,4.0,,1.0,,,3.0,5.0,0.0,0.0,,,,1.0,,4.0,4.0,5.0,,0.0,0.0,,,19,0.03,2.986038394415358,-0.1443397961481754
4.0,,0.0,,6.0,5.0,,5.0,,,,1.0,0.0,3.0,,,6.0,,,5.0,4.0,5.0,3.0,4.0,6.0,,,1.0,5.0,,,,,,3.0,0.0,3.0,4.0,5.0,,4.0,4.0,4.0,6.0,,4.0,4.0,,0.0,2.0,2.0,2.0,6.0,,0.0,3.0,,,,0.0,,6.0,5.0,,,3.0,,2.0,,2.0,5.0,,3.0,0.0,,,,,1.0,0.0,,,2.0,0.0,,3.0,,6.0,0.0,,,,20,0.03,3.339464882943144,0.10331859119032298
5.0,,4.0,0.0,,5.0,,6.0,,,0.0,,,0.0,5.0,,3.0,3.0,1.0,0.0,6.0,0.0,,6.0,,,,4.0,,,1.0,,,,,6.0,,,5.0,6.0,,6.0,0.0,,5.0,,,,5.0,0.0,,,,,0.0,2.0,,6.0,,,,,4.0,,4.0,5.0,2.0,6.0,2.0,0.0,3.0,,,,4.0,2.0,3.0,3.0,0.0,5.0,,4.0,,,,1.0,2.0,4.0,,,1.0,,21,0.03,3.2635379061371843,0.3232157758614556
,,,,,6.0,,5.0,,,5.0,3.0,,5.0,,5.0,,6.0,3.0,1.0,,,3.0,6.0,,2.0,4.0,,,,5.0,3.0,2.0,0.0,6.0,5.0,,,,,,5.0,0.0,0.0,,,,,2.0,6.0,,6.0,,,4.0,6.0,0.0,0.0,,,,,,6.0,,6.0,,6.0,,0.0,0.0,,1.0,,0.0,,6.0,2.0,5.0,2.0,,0.0,,4.0,,2.0,5.0,4.0,6.0,,,0.0,22,0.03,3.188212927756654,0.25443792920373043
3.0,,4.0,0.0,5.0,3.0,,4.0,,0.0,,1.0,,,,4.0,4.0,,,4.0,,5.0,4.0,,0.0,4.0,2.0,0.0,,0.0,3.0,3.0,,,,3.0,5.0,1.0,3.0,,2.0,1.0,,,,,5.0,0.0,5.0,,3.0,,,,1.0,5.0,5.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,,3.0,5.0,0.0,,2.0,,,,,0.0,,5.0,1.0,,3.0,4.0,,4.0,,4.0,5.0,2.0,5.0,,,,,23,0.03,2.630281690140845,0.02987904566153262
,,6.0,,,4.0,5.0,6.0,,,,,,1.0,2.0,3.0,4.0,,,,0.0,5.0,,,,6.0,6.0,6.0,,0.0,3.0,5.0,,,,,,0.0,5.0,6.0,2.0,6.0,2.0,5.0,,1.0,,6.0,0.0,5.0,,,,,6.0,2.0,0.0,,,1.0,,0.0,5.0,,,4.0,,,6.0,,6.0,,0.0,,0.0,,,,6.0,,4.0,,3.0,6.0,1.0,,0.0,6.0,5.0,0.0,,,24,0.03,3.346689895470383,0.12866192992776135
0.0,,3.0,,,2.0,0.0,5.0,,,,5.0,3.0,4.0,4.0,1.0,5.0,,,4.0,3.0,,,,,5.0,,3.0,,5.0,,,2.0,,4.0,0.0,,,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,,3.0,2.0,,4.0,0.0,5.0,,2.0,4.0,4.0,0.0,,,4.0,2.0,0.0,5.0,5.0,,0.0,2.0,,0.0,5.0,,5.0,,,,3.0,1.0,2.0,,,0.0,4.0,,,,5.0,,3.0,,,25,0.03,2.8543046357615895,-0.18545973733378238
4.0,,5.0,2.0,,0.0,2.0,6.0,0.0,6.0,,4.0,,6.0,5.0,6.0,,,0.0,5.0,0.0,1.0,4.0,,,5.0,6.0,,4.0,5.0,3.0,0.0,6.0,,0.0,,,,6.0,,6.0,,,0.0,,1.0,,,2.0,2.0,,5.0,,,2.0,4.0,,,,3.0,,5.0,5.0,0.0,,6.0,,4.0,4.0,6.0,1.0,,5.0,5.0,4.0,5.0,,4.0,6.0,2.0,,3.0,5.0,3.0,,0.0,0.0,,,,,,26,0.03,3.2595673876871882,0.05276596810364921
,,,4.0,,4.0,5.0,3.0,3.0,2.0,,,5.0,3.0,2.0,1.0,5.0,,0.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,5.0,0.0,4.0,2.0,0.0,2.0,,,5.0,4.0,5.0,1.0,5.0,2.0,5.0,0.0,4.0,5.0,,0.0,2.0,3.0,,,0.0,,,,,5.0,,,0.0,3.0,5.0,,3.0,,0.0,2.0,,4.0,4.0,5.0,5.0,5.0,3.0,1.0,,5.0,,4.0,3.0,3.0,,5.0,5.0,,3.0,,,0.0,,,5.0,,27,0.03,2.7107438016528924,-0.1012839225606196
4.0,,5.0,,,5.0,0.0,2.0,5.0,4.0,3.0,,5.0,,0.0,5.0,1.0,3.0,,3.0,3.0,0.0,,,4.0,3.0,,,,4.0,0.0,3.0,,,,,,4.0,2.0,4.0,0.0,4.0,,,5.0,1.0,2.0,5.0,,,4.0,,,,3.0,3.0,,0.0,0.0,3.0,,5.0,3.0,,5.0,2.0,0.0,0.0,3.0,,1.0,,3.0,,,4.0,5.0,3.0,1.0,,,3.0,1.0,0.0,,5.0,,,,,,,28,0.03,2.797945205479452,-0.03348602965072203
5.0,,5.0,,,0.0,,,5.0,1.0,0.0,,5.0,4.0,3.0,2.0,4.0,5.0,,0.0,1.0,1.0,3.0,,,,,4.0,,2.0,,,,,4.0,3.0,2.0,0.0,,2.0,5.0,0.0,0.0,,1.0,3.0,4.0,,,,3.0,,,,,,2.0,4.0,,,4.0,2.0,2.0,0.0,,5.0,2.0,5.0,3.0,,0.0,,,0.0,1.0,5.0,1.0,,2.0,2.0,,,,,,4.0,4.0,4.0,,,0.0,,29,0.03,2.991212653778559,0.07031871300946646
0.0,6.0,,6.0,,,,6.0,0.0,,,,,6.0,5.0,,3.0,2.0,2.0,1.0,6.0,0.0,,,0.0,,,6.0,,1.0,,4.0,,,0.0,3.0,5.0,,,2.0,4.0,6.0,4.0,4.0,,4.0,,5.0,6.0,2.0,2.0,,6.0,,4.0,,,3.0,,0.0,,5.0,4.0,,,3.0,,0.0,5.0,,0.0,3.0,0.0,3.0,,3.0,,5.0,3.0,,2.0,0.0,6.0,,,5.0,6.0,1.0,,5.0,6.0,,30,0.03,3.3042016806722687,0.12176491456893483
0.0,,3.0,,6.0,,,0.0,0.0,,3.0,,,2.0,,4.0,5.0,,3.0,3.0,2.0,4.0,6.0,4.0,3.0,,6.0,,,5.0,6.0,,,,0.0,2.0,0.0,,1.0,2.0,6.0,,,1.0,6.0,0.0,,,5.0,1.0,0.0,0.0,,0.0,3.0,,,5.0,4.0,5.0,,6.0,4.0,,,2.0,5.0,5.0,2.0,2.0,,0.0,5.0,,,,,,6.0,4.0,,,,5.0,,5.0,5.0,,6.0,5.0,4.0,,31,0.03,3.2155887230514097,0.021834632449288106
6.0,,0.0,5.0,,2.0,,3.0,2.0,4.0,6.0,,6.0,0.0,,4.0,,,,,6.0,6.0,4.0,,,6.0,3.0,0.0,1.0,3.0,4.0,,,,,,0.0,,4.0,,0.0,,5.0,4.0,4.0,4.0,5.0,5.0,0.0,2.0,,,2.0,,,,6.0,,5.0,,,,4.0,,,5.0,6.0,,4.0,,0.0,,0.0,6.0,,4.0,2.0,2.0,3.0,0.0,,4.0,2.0,,3.0,1.0,,1.0,,0.0,5.0,,32,0.03,3.4083044982698962,-0.24407725811074998
5.0,,0.0,,0.0,5.0,0.0,,2.0,,,,,3.0,5.0,,,,,4.0,4.0,,,,,,,0.0,2.0,3.0,,,2.0,,1.0,5.0,5.0,,4.0,,3.0,,2.0,3.0,,,5.0,0.0,5.0,,,1.0,5.0,,,0.0,,,,,3.0,3.0,5.0,5.0,5.0,3.0,,,4.0,,1.0,4.0,4.0,4.0,,3.0,0.0,4.0,4.0,0.0,3.0,,3.0,0.0,,,2.0,4.0,,,,0.0,33,0.03,2.8700361010830324,0.011106000018314119
,,6.0,,0.0,,,5.0,5.0,,0.0,4.0,,4.0,,0.0,5.0,4.0,5.0,6.0,3.0,2.0,,5.0,,,,,4.0,5.0,3.0,3.0,,,4.0,1.0,,,4.0,,0.0,,,2.0,2.0,0.0,5.0,,5.0,0.0,,,,,3.0,2.0,5.0,,2.0,,,0.0,1.0,4.0,2.0,0.0,,,,,6.0,,,2.0,,4.0,3.0,4.0,,2.0,,,5.0,,,4.0,6.0,,0.0,,6.0,0.0,34,0.03,3.6016949152542375,-0.09362347214174838
3.0,,5.0,,5.0,3.0,4.0,5.0,,1.0,,2.0,5.0,,1.0,3.0,1.0,3.0,,,3.0,,0.0,5.0,4.0,0.0,1.0,,,4.0,5.0,5.0,4.0,,5.0,0.0,,,,,,5.0,,4.0,4.0,2.0,,5.0,4.0,0.0,,,,,0.0,2.0,,,,,,1.0,3.0,3.0,,0.0,3.0,3.0,2.0,1.0,,3.0,1.0,,,0.0,0.0,,4.0,2.0,,1.0,2.0,2.0,0.0,,3.0,4.0,,,0.0,,35,0.03,2.8113522537562603,0.17057860350069817
,4.0,0.0,0.0,,5.0,6.0,,,,5.0,2.0,0.0,6.0,2.0,4.0,,,,2.0,1.0,4.0,5.0,,,,,6.0,,,6.0,5.0,4.0,2.0,2.0,0.0,,5.0,6.0,5.0,3.0,6.0,,2.0,,1.0,4.0,2.0,0.0,,0.0,,6.0,,4.0,,,4.0,3.0,0.0,6.0,3.0,2.0,,,1.0,,1.0,,0.0,,,4.0,,,6.0,,5.0,,4.0,0.0,,4.0,6.0,,,5.0,5.0,5.0,0.0,,,36,0.03,3.3198051948051948,-0.041600862631369306
,,6.0,,6.0,0.0,3.0,2.0,6.0,2.0,,4.0,6.0,3.0,,2.0,5.0,6.0,,5.0,2.0,,,,2.0,,,,,3.0,6.0,,5.0,,,,,,,6.0,0.0,5.0,,,2.0,6.0,,5.0,4.0,,6.0,,6.0,,4.0,,0.0,0.0,4.0,4.0,0.0,0.0,,,,4.0,,3.0,4.0,5.0,5.0,,0.0,,6.0,5.0,,6.0,,5.0,,0.0,0.0,,,,6.0,,0.0,,1.0,,37,0.03,3.182758620689655,-0.07403744201805584
,,,,3.0,5.0,3.0,,,6.0,6.0,4.0,,5.0,0.0,5.0,0.0,5.0,,5.0,,,0.0,3.0,0.0,4.0,3.0,3.0,,,4.0,4.0,,,,4.0,,6.0,,6.0,0.0,2.0,2.0,6.0,3.0,3.0,5.0,6.0,1.0,5.0,0.0,,,,3.0,,,,0.0,4.0,,4.0,1.0,5.0,0.0,5.0,0.0,6.0,6.0,,,,5.0,,5.0,,6.0,,,,0.0,,6.0,2.0,,4.0,,,,,,,38,0.03,3.1786310517529217,0.13361123403715988
,,3.0,,,,3.0,5.0,3.0,3.0,,4.0,3.0,4.0,2.0,,4.0,,,,1.0,,0.0,,0.0,,,4.0,0.0,0.0,3.0,5.0,0.0,,,,4.0,,3.0,0.0,1.0,,0.0,,4.0,,5.0,,2.0,4.0,0.0,2.0,3.0,,,5.0,,,2.0,,,0.0,3.0,2.0,,3.0,,3.0,0.0,,,,1.0,3.0,,,3.0,2.0,4.0,,,2.0,,1.0,4.0,5.0,,,3.0,,5.0,,39,0.03,3.0839160839160837,0.008490009215140438
,5.0,1.0,,,4.0,,4.0,,,,5.0,5.0,5.0,,3.0,3.0,0.0,,3.0,5.0,,4.0,,,,,4.0,4.0,,4.0,,0.0,,5.0,,,,0.0,1.0,3.0,2.0,,5.0,3.0,,2.0,2.0,4.0,,,5.0,,,0.0,3.0,,4.0,4.0,2.0,5.0,0.0,3.0,4.0,0.0,2.0,3.0,0.0,5.0,3.0,,,,,,,,0.0,,0.0,4.0,,4.0,5.0,2.0,,5.0,,0.0,,,,40,0.03,2.6451077943615258,-0.04046798108280411
,,2.0,,2.0,4.0,0.0,4.0,4.0,2.0,4.0,,,4.0,4.0,,,,2.0,1.0,3.0,,4.0,,0.0,0.0,1.0,0.0,1.0,4.0,,,,4.0,,2.0,,3.0,3.0,3.0,2.0,,4.0,1.0,3.0,3.0,4.0,,,3.0,,,1.0,,0.0,,,1.0,,,,,,,,,3.0,,0.0,,,,4.0,,,,0.0,2.0,,,,,0.0,2.0,0.0,,3.0,,2.0,4.0,,0.0,41,0.03,2.611218568665377,0.008103190127980033
0.0,,,,2.0,2.0,2.0,3.0,3.0,,0.0,1.0,4.0,5.0,,6.0,2.0,,,4.0,1.0,2.0,0.0,5.0,,4.0,0.0,,5.0,6.0,4.0,2.0,1.0,,,5.0,,,3.0,0.0,0.0,,6.0,2.0,0.0,4.0,4.0,,2.0,3.0,,2.0,,,2.0,0.0,,,,,,6.0,,,,2.0,,0.0,5.0,4.0,,,0.0,4.0,,,,5.0,,2.0,,,,5.0,6.0,,6.0,,,,,,42,0.03,3.3937282229965158,-0.13833351452281958
,,0.0,,5.0,3.0,,7.0,4.0,0.0,6.0,0.0,,,6.0,0.0,5.0,,,6.0,1.0,7.0,,4.0,,6.0,,5.0,5.0,,2.0,4.0,,,6.0,7.0,,,4.0,,3.0,,,5.0,3.0,0.0,5.0,,,5.0,,4.0,3.0,,,,1.0,5.0,,5.0,,,0.0,0.0,5.0,,,2.0,1.0,,5.0,,7.0,0.0,,4.0,5.0,,0.0,3.0,,7.0,7.0,0.0,7.0,,,2.0,,,7.0,,43,0.03,3.940677966101695,-0.1117600029262549
,,4.0,,6.0,,5.0,0.0,,,,4.0,,3.0,,,6.0,,,5.0,1.0,4.0,,,0.0,,,6.0,4.0,,,,,0.0,4.0,4.0,,,1.0,5.0,,6.0,5.0,2.0,5.0,4.0,,2.0,,5.0,3.0,,1.0,0.0,2.0,2.0,,6.0,3.0,,,5.0,0.0,,0.0,4.0,6.0,,5.0,,5.0,5.0,0.0,,,,,,0.0,2.0,3.0,,3.0,,,0.0,1.0,6.0,,,6.0,0.0,44,0.03,3.2115384615384617,0.12386969734075563
0.0,0.0,0.0,,6.0,,5.0,,,1.0,,2.0,,,5.0,5.0,,,,2.0,,6.0,6.0,,,,,5.0,6.0,0.0,4.0,1.0,,3.0,,6.0,3.0,4.0,0.0,1.0,,,3.0,3.0,,,5.0,6.0,4.0,5.0,,0.0,2.0,,4.0,6.0,,,,6.0,,6.0,0.0,4.0,,3.0,,5.0,5.0,0.0,6.0,0.0,,,,,5.0,,,4.0,,,,,,,,,,,6.0,0.0,45,0.03,3.2615658362989324,0.153825153323573
,,2.0,,,4.0,,,,,0.0,0.0,2.0,0.0,,1.0,,,,1.0,0.0,2.0,,,2.0,,,1.0,,0.0,1.0,,2.0,4.0,4.0,4.0,1.0,0.0,3.0,,4.0,4.0,,,1.0,4.0,2.0,,3.0,,,,,,3.0,,3.0,,3.0,,,1.0,3.0,,3.0,4.0,,0.0,0.0,4.0,1.0,4.0,,2.0,,,2.0,3.0,3.0,,,,1.0,0.0,4.0,3.0,3.0,0.0,,,,,46,0.03,2.6689895470383274,-0.09312594577252993
,,,,5.0,3.0,3.0,,2.0,,5.0,,5.0,1.0,0.0,,1.0,,,1.0,2.0,,5.0,,,4.0,5.0,,4.0,4.0,3.0,4.0,0.0,,5.0,2.0,5.0,,0.0,,0.0,2.0,4.0,3.0,0.0,3.0,0.0,5.0,2.0,,,,,,3.0,,,,,2.0,,,2.0,,,2.0,5.0,,0.0,,0.0,,2.0,4.0,,5.0,1.0,0.0,4.0,4.0,5.0,0.0,,2.0,,,,,,,,4.0,47,0.03,3.111111111111111,-0.37064596233456376
,,2.0,,5.0,0.0,4.0,3.0,0.0,,5.0,0.0,,,,3.0,3.0,0.0,2.0,1.0,5.0,3.0,3.0,,4.0,5.0,,3.0,2.0,,,4.0,3.0,,3.0,4.0,,,4.0,3.0,4.0,0.0,4.0,0.0,5.0,3.0,,,,,3.0,4.0,5.0,4.0,1.0,0.0,,0.0,,,,5.0,,,,1.0,,,,0.0,3.0,,2.0,1.0,,5.0,,,4.0,5.0,,,2.0,,,4.0,,,,0.0,,,48,0.03,2.8940972222222223,0.04472655945369258
3.0,0.0,,,1.0,2.0,1.0,,,4.0,5.0,3.0,5.0,3.0,,1.0,4.0,3.0,3.0,4.0,,4.0,0.0,,,0.0,5.0,,5.0,,2.0,2.0,,,3.0,,,5.0,2.0,,,,,5.0,3.0,,5.0,4.0,5.0,4.0,0.0,,,,4.0,4.0,,0.0,,,,,3.0,,,0.0,0.0,3.0,,2.0,5.0,5.0,3.0,0.0,4.0,3.0,0.0,2.0,,,,1.0,,2.0,3.0,,0.0,2.0,3.0,,,,49,0.03,2.9054982817869415,0.0057405647404844
