0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
,,6.0,,9.0,0.0,8.0,0.0,6.0,,,,4.0,,,,3.0,,,5.0,9.0,9.0,,,3.0,0.0,0.0,,7.0,0.0,9.0,3.0,8.0,,5.0,3.0,8.0,,7.0,3.0,,8.0,2.0,4.0,9.0,6.0,3.0,4.0,0.0,8.0,0.0,5.0,,0.0,4.0,7.0,,,,7.0,,,6.0,9.0,9.0,9.0,9.0,0.0,,,,,,,,,,,2.0,5.0,0.0,,,1.0,,1.0,6.0,,,,,,16,0.02,4.744463373083475,0.028980282978959063
8.0,,6.0,,0.0,3.0,2.0,2.0,5.0,0.0,,,,3.0,0.0,5.0,0.0,,,8.0,8.0,,7.0,9.0,,,,3.0,0.0,7.0,9.0,,3.0,0.0,,7.0,,,,7.0,4.0,,,9.0,,,3.0,7.0,,,8.0,7.0,2.0,,8.0,2.0,,,5.0,0.0,8.0,,8.0,,0.0,9.0,,2.0,,0.0,,,3.0,5.0,,4.0,5.0,,,5.0,9.0,,1.0,0.0,,,,,,,,6.0,17,0.02,4.7204658901830285,0.18909738213866784
0.0,8.0,0.0,5.0,,,7.0,,3.0,7.0,2.0,8.0,0.0,,,5.0,5.0,,,,0.0,7.0,,1.0,,,,4.0,4.0,4.0,,7.0,,1.0,1.0,8.0,,0.0,7.0,6.0,8.0,,,4.0,6.0,2.0,7.0,8.0,4.0,7.0,,0.0,5.0,,,7.0,2.0,3.0,8.0,,,8.0,2.0,8.0,,,,8.0,4.0,,,,,0.0,,,,,,5.0,,,0.0,0.0,,0.0,4.0,,,,,,18,0.02,4.146209386281589,0.17399996143501625
3.0,,5.0,,6.0,6.0,,,4.0,,1.0,3.0,,7.0,0.0,7.0,,,8.0,7.0,4.0,7.0,6.0,7.0,,8.0,4.0,,8.0,,,,,,8.0,,,,0.0,,4.0,,,0.0,0.0,7.0,,0.0,2.0,4.0,,,,,1.0,,,,6.0,,,,8.0,5.0,,7.0,,,2.0,0.0,7.0,4.0,,,,,4.0,0.0,0.0,8.0,6.0,7.0,8.0,,,,,7.0,0.0,0.0,,,19,0.02,4.1395348837209305,0.1463713906561826
6.0,,0.0,,6.0,1.0,2.0,,,,,4.0,0.0,5.0,5.0,,,4.0,4.0,,,,,3.0,,,,,,,5.0,6.0,,6.0,6.0,0.0,,5.0,2.0,6.0,3.0,,,1.0,,2.0,4.0,,0.0,,4.0,1.0,,5.0,0.0,,,3.0,6.0,0.0,,,6.0,,,3.0,,6.0,,,3.0,,5.0,0.0,,,,3.0,3.0,0.0,,,4.0,0.0,,,,5.0,0.0,,,2.0,20,0.02,3.6703499079189688,-0.04734927868808806
4.0,,4.0,0.0,6.0,5.0,6.0,,3.0,1.0,0.0,5.0,,0.0,,,4.0,,6.0,0.0,,0.0,,5.0,7.0,2.0,,,4.0,1.0,,,,,3.0,5.0,,,,7.0,7.0,1.0,0.0,,5.0,5.0,5.0,4.0,6.0,0.0,,,,,0.0,1.0,,2.0,,7.0,4.0,6.0,2.0,7.0,,,,3.0,,0.0,,,,,,7.0,,,0.0,,,6.0,4.0,,,,,,,,6.0,,21,0.02,4.043087971274685,-0.03850742617008312
7.0,,,,,6.0,9.0,,,8.0,8.0,,8.0,4.0,,7.0,8.0,2.0,,9.0,3.0,,,,,9.0,,,8.0,3.0,7.0,8.0,8.0,0.0,2.0,,,,,8.0,,,0.0,0.0,1.0,,,,6.0,6.0,,6.0,7.0,6.0,3.0,7.0,0.0,0.0,,,,,,8.0,,9.0,,,,0.0,0.0,,7.0,2.0,0.0,4.0,,,,7.0,,0.0,,9.0,,1.0,2.0,,,,,0.0,22,0.02,4.489051094890511,0.33571171576113334
6.0,,,0.0,6.0,2.0,,6.0,,0.0,,,,,,,6.0,,7.0,5.0,7.0,2.0,,5.0,0.0,4.0,6.0,0.0,,0.0,5.0,6.0,6.0,,,,,,,,4.0,4.0,,5.0,,1.0,,0.0,4.0,,4.0,4.0,,,7.0,,,,0.0,6.0,3.0,0.0,4.0,7.0,,3.0,,0.0,7.0,,5.0,6.0,,,0.0,,,2.0,2.0,,4.0,,5.0,,,,6.0,6.0,6.0,,,,23,0.02,3.645985401459854,-0.011853184295731501
,,,7.0,,,5.0,,4.0,6.0,,5.0,,,1.0,,4.0,,,7.0,0.0,2.0,6.0,,3.0,,,5.0,,0.0,,2.0,,,4.0,7.0,3.0,0.0,,,4.0,,3.0,6.0,5.0,4.0,6.0,5.0,0.0,,,,,,,4.0,0.0,5.0,7.0,,,0.0,,,3.0,2.0,,,,1.0,4.0,,0.0,,0.0,,,7.0,7.0,2.0,,,7.0,,,,0.0,,,0.0,7.0,5.0,24,0.02,4.0417422867513615,0.17376860985539355
0.0,,8.0,,,2.0,0.0,,8.0,5.0,1.0,,2.0,7.0,,3.0,6.0,5.0,8.0,7.0,8.0,,,,8.0,,,,6.0,7.0,,,,2.0,,0.0,,,8.0,4.0,6.0,7.0,5.0,4.0,1.0,,0.0,7.0,6.0,5.0,7.0,,0.0,,,,,3.0,0.0,5.0,,,6.0,0.0,,5.0,,0.0,2.0,,0.0,,,,,6.0,,5.0,5.0,8.0,8.0,7.0,0.0,,,8.0,6.0,7.0,,,,,25,0.02,4.215254237288136,0.022262088719447994
,,1.0,,5.0,0.0,1.0,6.0,0.0,5.0,6.0,8.0,8.0,3.0,,,,,0.0,6.0,0.0,7.0,,8.0,,8.0,,4.0,1.0,7.0,,0.0,,,0.0,,,,3.0,,3.0,,,0.0,6.0,5.0,,5.0,8.0,3.0,,,6.0,,,4.0,,,7.0,4.0,3.0,1.0,,0.0,2.0,8.0,,,7.0,,7.0,,,,,,,4.0,,,,,8.0,,,0.0,0.0,8.0,,,,,26,0.02,4.290780141843972,0.020729636655490772
6.0,,8.0,,,5.0,,,,7.0,8.0,,2.0,,7.0,4.0,6.0,5.0,0.0,2.0,3.0,,0.0,,,,,0.0,5.0,6.0,0.0,,,,,,,2.0,,7.0,4.0,0.0,,,4.0,0.0,8.0,7.0,,,0.0,,,,,8.0,6.0,6.0,0.0,,,5.0,,,0.0,7.0,,3.0,5.0,,6.0,5.0,,8.0,,,2.0,,3.0,5.0,7.0,1.0,,,6.0,,,0.0,6.0,,,,27,0.02,4.3502722323049,-0.16334012497992528
,,7.0,,,8.0,0.0,4.0,3.0,,,,,,0.0,,6.0,7.0,,,,0.0,,,,,6.0,,8.0,3.0,0.0,,4.0,,6.0,,,,,,0.0,7.0,,,6.0,9.0,,9.0,8.0,,9.0,,,,5.0,,8.0,0.0,0.0,3.0,,5.0,8.0,,,2.0,0.0,0.0,7.0,7.0,5.0,,6.0,,4.0,,8.0,,,2.0,,,6.0,0.0,2.0,5.0,,4.0,8.0,8.0,4.0,7.0,28,0.02,4.934782608695652,0.004311780871263861
,8.0,7.0,,,0.0,,,8.0,5.0,0.0,,,1.0,4.0,6.0,2.0,7.0,,0.0,4.0,,,1.0,7.0,,,5.0,6.0,,,6.0,,,3.0,6.0,7.0,0.0,,6.0,,0.0,0.0,4.0,,8.0,7.0,7.0,3.0,,,5.0,3.0,6.0,,,,,5.0,,,8.0,5.0,0.0,,7.0,,,1.0,,0.0,,,0.0,4.0,2.0,3.0,5.0,,,,8.0,,,6.0,8.0,7.0,,,,0.0,,29,0.02,4.469458987783595,-0.08687552762309296
0.0,3.0,,,5.0,2.0,3.0,,0.0,,7.0,5.0,4.0,,5.0,2.0,3.0,,7.0,6.0,5.0,0.0,,,0.0,,,,,6.0,5.0,5.0,,,0.0,7.0,7.0,6.0,5.0,6.0,,,2.0,5.0,7.0,,,,,,5.0,,7.0,,,,,6.0,,0.0,,3.0,,,,2.0,1.0,0.0,4.0,,0.0,,0.0,,,3.0,,,,7.0,5.0,0.0,4.0,,1.0,5.0,,7.0,,,5.0,,30,0.02,3.804195804195804,0.0673869815656733
0.0,,1.0,5.0,5.0,6.0,,0.0,0.0,5.0,1.0,,,,,,,,,,,,2.0,,7.0,6.0,,7.0,5.0,,5.0,,,,0.0,7.0,0.0,6.0,,,6.0,6.0,,6.0,7.0,0.0,,4.0,,,0.0,0.0,4.0,0.0,3.0,4.0,,,5.0,,7.0,,1.0,,,6.0,,,1.0,7.0,,0.0,,5.0,,,7.0,3.0,2.0,5.0,,,3.0,,,4.0,7.0,,,,2.0,,31,0.02,3.857670979667283,0.12371444239464426
,,0.0,,,3.0,,,,,2.0,,4.0,0.0,,5.0,,5.0,6.0,2.0,5.0,4.0,3.0,,,,,0.0,3.0,,2.0,6.0,,3.0,5.0,,0.0,1.0,,5.0,0.0,,6.0,1.0,5.0,5.0,,4.0,0.0,,6.0,1.0,,3.0,6.0,,,,,,,,,3.0,,1.0,5.0,3.0,4.0,1.0,0.0,,0.0,2.0,,1.0,5.0,1.0,4.0,0.0,,6.0,2.0,,,6.0,3.0,,,0.0,,2.0,32,0.02,3.709844559585492,-0.05465422561237356
,,0.0,,0.0,,0.0,2.0,,6.0,,4.0,2.0,4.0,5.0,4.0,3.0,,,1.0,4.0,,,4.0,,6.0,6.0,0.0,6.0,,5.0,5.0,,,1.0,3.0,2.0,,,,5.0,,,4.0,5.0,4.0,1.0,0.0,4.0,5.0,,,,,3.0,0.0,,6.0,6.0,6.0,,,3.0,,,5.0,6.0,,,,,,,,,,0.0,6.0,5.0,0.0,,,,0.0,,,,3.0,,,,0.0,33,0.02,3.3747841105354057,-0.18394366951143407
,,,,0.0,1.0,,,,,0.0,4.0,2.0,1.0,,0.0,2.0,,1.0,1.0,,,1.0,5.0,6.0,,6.0,,,6.0,4.0,,,,1.0,4.0,2.0,,1.0,5.0,0.0,,,,2.0,0.0,3.0,2.0,3.0,0.0,4.0,,,,6.0,,,2.0,,2.0,,0.0,6.0,4.0,,0.0,,,4.0,,2.0,,,3.0,,,3.0,3.0,,2.0,,6.0,,,,3.0,,,0.0,,,0.0,34,0.02,3.9005328596802844,-0.14822029905169334
4.0,,,,3.0,4.0,,3.0,,,4.0,2.0,,6.0,,6.0,3.0,5.0,5.0,1.0,4.0,,0.0,,,0.0,,3.0,3.0,3.0,,1.0,,5.0,4.0,0.0,,,,,6.0,3.0,,6.0,,2.0,,,2.0,0.0,,,,,0.0,2.0,5.0,5.0,,,,2.0,,,4.0,0.0,,,,3.0,6.0,,5.0,6.0,,0.0,0.0,6.0,4.0,1.0,,,5.0,4.0,0.0,,1.0,,2.0,,0.0,,35,0.02,3.5828970331588135,-0.04018122364191157
,,0.0,0.0,7.0,,,,7.0,7.0,,7.0,0.0,4.0,5.0,6.0,,,,,2.0,7.0,,8.0,8.0,,8.0,1.0,,1.0,,,7.0,7.0,,0.0,,3.0,7.0,,6.0,3.0,,7.0,,,7.0,,0.0,5.0,0.0,7.0,,,,3.0,8.0,4.0,7.0,0.0,1.0,,,,7.0,7.0,,2.0,,0.0,,,8.0,,,,7.0,,,7.0,0.0,,5.0,4.0,,,,7.0,,0.0,,,36,0.02,4.369485294117647,-0.1001874807919342
6.0,,3.0,,,0.0,3.0,,5.0,2.0,3.0,4.0,8.0,5.0,8.0,8.0,,,,1.0,4.0,,,,,6.0,6.0,8.0,,6.0,6.0,,,,7.0,,3.0,,,5.0,0.0,2.0,,3.0,,,5.0,,,,,,8.0,,4.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,6.0,,,,,7.0,3.0,,1.0,0.0,,,,6.0,,8.0,4.0,,0.0,0.0,6.0,,8.0,7.0,,0.0,,4.0,,37,0.02,4.463121783876501,0.05508762532406908
,,7.0,,8.0,,8.0,4.0,7.0,,4.0,,4.0,8.0,0.0,3.0,0.0,,6.0,5.0,,3.0,0.0,,0.0,,4.0,1.0,,3.0,6.0,,,,8.0,7.0,,,6.0,4.0,0.0,8.0,8.0,7.0,3.0,,,5.0,6.0,8.0,0.0,8.0,,,4.0,2.0,7.0,,0.0,1.0,4.0,7.0,8.0,,0.0,3.0,0.0,5.0,5.0,,,8.0,8.0,,,,,7.0,4.0,7.0,0.0,,1.0,,4.0,,5.0,,,,,,38,0.02,4.036682615629984,0.0698771927411692
,5.0,,,,,2.0,1.0,4.0,4.0,,,,4.0,,3.0,5.0,4.0,,3.0,,,0.0,,0.0,,,,0.0,0.0,6.0,2.0,0.0,,3.0,,,,,0.0,5.0,5.0,0.0,5.0,2.0,3.0,,4.0,,6.0,0.0,,,,3.0,4.0,,,4.0,,,0.0,6.0,1.0,4.0,3.0,5.0,,0.0,4.0,,,,5.0,,,2.0,2.0,,4.0,,,4.0,5.0,2.0,2.0,,,,,,,39,0.02,3.5253940455341506,0.04346673738024598
,,,,7.0,8.0,9.0,4.0,,,3.0,,5.0,9.0,9.0,6.0,,0.0,,1.0,8.0,,,6.0,2.0,,9.0,8.0,,,5.0,6.0,0.0,8.0,,4.0,,,0.0,9.0,8.0,6.0,,,,5.0,3.0,9.0,2.0,9.0,3.0,,,,0.0,9.0,,2.0,2.0,5.0,,0.0,8.0,5.0,0.0,6.0,9.0,0.0,2.0,8.0,,,,9.0,,,4.0,0.0,7.0,0.0,,,5.0,9.0,,,,4.0,0.0,,9.0,9.0,40,0.02,4.617405582922824,-0.12172815303406787
,,8.0,,5.0,8.0,0.0,4.0,5.0,7.0,,,5.0,3.0,8.0,2.0,,,,3.0,5.0,,,,0.0,0.0,,0.0,7.0,7.0,8.0,1.0,,,,,,7.0,6.0,,5.0,,,4.0,,6.0,6.0,,8.0,,6.0,,5.0,7.0,0.0,6.0,7.0,,,8.0,6.0,3.0,4.0,,,4.0,6.0,8.0,0.0,,,,3.0,,,8.0,0.0,,7.0,,,,0.0,,0.0,,4.0,,,5.0,5.0,0.0,41,0.02,4.273333333333333,-0.1165270987923643
0.0,,,,,3.0,2.0,4.0,4.0,5.0,0.0,1.0,6.0,3.0,,,3.0,,,1.0,4.0,,0.0,,,,0.0,5.0,,5.0,1.0,,3.0,5.0,,,,3.0,4.0,0.0,0.0,6.0,,1.0,0.0,3.0,4.0,3.0,,,2.0,4.0,,,4.0,0.0,,,,,,5.0,2.0,,,5.0,,0.0,,,,,0.0,6.0,6.0,,,3.0,5.0,4.0,1.0,5.0,,6.0,,,,6.0,5.0,4.0,,,42,0.02,3.5473321858864026,-0.20999216035573826
4.0,,0.0,,,6.0,4.0,4.0,,0.0,1.0,0.0,,,,0.0,5.0,,,5.0,3.0,5.0,2.0,6.0,5.0,,,,,5.0,,,1.0,,2.0,4.0,6.0,,3.0,,,4.0,,3.0,6.0,0.0,1.0,6.0,6.0,,5.0,4.0,,,,,,1.0,,4.0,,6.0,0.0,0.0,,,,3.0,5.0,,5.0,,,0.0,,5.0,2.0,,0.0,1.0,4.0,,5.0,0.0,1.0,6.0,,,,,6.0,,43,0.02,3.4695945945945947,0.019451813407159964
8.0,,6.0,8.0,,8.0,,0.0,7.0,8.0,,3.0,,8.0,,5.0,4.0,,4.0,,7.0,,,,0.0,3.0,,,,1.0,,5.0,,0.0,6.0,8.0,,,,,6.0,5.0,,,7.0,,5.0,5.0,,,,8.0,,0.0,7.0,2.0,,,1.0,,8.0,,0.0,,0.0,3.0,,7.0,2.0,1.0,,,0.0,,,,4.0,6.0,0.0,,,,8.0,1.0,7.0,0.0,,,,,,0.0,44,0.02,4.221621621621622,0.2373767304215037
0.0,0.0,0.0,,,6.0,,,,1.0,5.0,,4.0,,6.0,6.0,,8.0,7.0,8.0,8.0,,2.0,7.0,,,3.0,,8.0,0.0,4.0,,,7.0,,,,,0.0,6.0,2.0,,,,6.0,,8.0,,,7.0,,0.0,6.0,5.0,7.0,6.0,,4.0,,,6.0,7.0,0.0,,,5.0,,,7.0,0.0,1.0,0.0,,,,,8.0,7.0,8.0,8.0,,,7.0,,,,2.0,,,,,0.0,45,0.02,4.041894353369763,0.23908339521028008
,,,,5.0,3.0,4.0,1.0,2.0,,0.0,0.0,6.0,0.0,2.0,,4.0,4.0,,6.0,0.0,,5.0,,5.0,,,5.0,3.0,0.0,5.0,,,,,4.0,,0.0,,2.0,5.0,4.0,,,5.0,2.0,3.0,5.0,6.0,,,,,,1.0,5.0,5.0,,4.0,,,2.0,,3.0,,6.0,,0.0,0.0,6.0,,,,,,,,,1.0,,,,2.0,0.0,5.0,6.0,,0.0,,,,,46,0.02,3.5555555555555554,-0.010151642648376877
,6.0,,,,3.0,4.0,,,,,,,3.0,0.0,,4.0,5.0,2.0,4.0,6.0,,,,,,3.0,5.0,,4.0,1.0,,0.0,,,2.0,4.0,,0.0,6.0,0.0,,5.0,4.0,0.0,6.0,0.0,,2.0,6.0,,6.0,,4.0,,5.0,,,,,,,1.0,,,4.0,4.0,5.0,0.0,,0.0,,5.0,,,,2.0,0.0,1.0,3.0,,0.0,,,,4.0,5.0,2.0,5.0,,4.0,4.0,47,0.02,3.4454545454545453,-0.18091519327790376
3.0,4.0,,,,0.0,3.0,6.0,0.0,,,0.0,1.0,,,,6.0,0.0,,5.0,7.0,2.0,2.0,7.0,,7.0,5.0,6.0,6.0,3.0,4.0,,,,,,,,,7.0,2.0,0.0,,0.0,,,7.0,2.0,2.0,,3.0,,,,4.0,0.0,,0.0,1.0,5.0,,6.0,7.0,4.0,,6.0,,5.0,5.0,0.0,1.0,,,2.0,2.0,5.0,,4.0,2.0,,4.0,,3.0,,,7.0,,,,0.0,6.0,,48,0.02,3.82793867120954,0.18657711021702814
6.0,0.0,,4.0,,,,9.0,,5.0,8.0,5.0,,2.0,,5.0,7.0,,8.0,5.0,,7.0,0.0,5.0,4.0,0.0,,1.0,,,,,3.0,,,8.0,6.0,9.0,8.0,,5.0,9.0,,,,9.0,1.0,,,,0.0,,2.0,,3.0,8.0,,0.0,,6.0,8.0,,,8.0,,0.0,0.0,8.0,,8.0,,9.0,4.0,0.0,,9.0,0.0,6.0,,,,7.0,7.0,5.0,3.0,9.0,0.0,,,,6.0,,49,0.02,4.9548736462093865,0.05758549573195264
,,,,,4.0,,2.0,,3.0,6.0,,,3.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,,5.0,,,6.0,,,4.0,,4.0,5.0,,,,,,,5.0,0.0,6.0,6.0,,,,,1.0,6.0,,3.0,,,,4.0,,,0.0,0.0,,,5.0,3.0,,,4.0,4.0,5.0,4.0,,5.0,,0.0,,1.0,0.0,3.0,,,6.0,,6.0,0.0,4.0,1.0,,,2.0,,,,5.0,50,0.02,3.377049180327869,0.05741735527682373
