0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
,4.0,1.0,,,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,,0.0,3.0,2.0,0.0,3.0,3.0,,4.0,1.0,4.0,,2.0,3.0,3.0,,,3.0,3.0,4.0,,3.0,4.0,,,,0.0,,3.0,,4.0,,,1.0,4.0,2.0,,,4.0,,2.0,,,3.0,0.0,,,0.0,,4.0,4.0,,2.0,3.0,,0.0,4.0,,,,,,3.0,,,3.0,,,1.0,0.0,,4.0,,4.0,1.0,,,,,12,0.04,2.439655172413793,-0.15586501006890555
,3.0,1.0,,,4.0,,,,,2.0,,0.0,4.0,1.0,3.0,,2.0,,2.0,,3.0,,0.0,,,,0.0,,0.0,4.0,,,0.0,4.0,,,,4.0,3.0,,0.0,1.0,,,2.0,2.0,4.0,3.0,4.0,1.0,,4.0,,,4.0,,2.0,1.0,2.0,2.0,,0.0,,,1.0,,3.0,4.0,0.0,4.0,,,,,,2.0,2.0,0.0,3.0,,,3.0,,0.0,,4.0,4.0,,,,,13,0.04,2.449458483754513,0.1934457558104508
,,0.0,5.0,,,0.0,3.0,2.0,4.0,,5.0,5.0,4.0,1.0,3.0,,5.0,0.0,4.0,,,3.0,,3.0,5.0,1.0,1.0,,,,,5.0,,4.0,3.0,0.0,,2.0,,2.0,5.0,,3.0,5.0,,4.0,,4.0,,4.0,,4.0,,,,,4.0,3.0,4.0,,4.0,0.0,,0.0,3.0,,3.0,3.0,5.0,,,0.0,4.0,4.0,,2.0,4.0,5.0,,,,0.0,2.0,0.0,5.0,,5.0,,0.0,,4.0,14,0.04,2.7137989778534926,-0.12092208411988652
4.0,,5.0,,,,5.0,2.0,0.0,0.0,3.0,,,,0.0,4.0,,,,,1.0,,2.0,,2.0,5.0,,1.0,1.0,,5.0,3.0,,1.0,,4.0,,,5.0,,5.0,5.0,,5.0,,4.0,0.0,5.0,0.0,,3.0,,,,,,,3.0,0.0,0.0,,0.0,1.0,4.0,0.0,3.0,,5.0,5.0,,3.0,5.0,,5.0,,,1.0,5.0,0.0,2.0,,,5.0,,,1.0,5.0,3.0,,,,,15,0.04,3.0280701754385966,0.17676114033563511
1.0,,3.0,,,0.0,,0.0,,,4.0,3.0,,,,3.0,1.0,,,2.0,4.0,4.0,2.0,,,0.0,0.0,,,0.0,,3.0,4.0,,2.0,,,,,2.0,1.0,2.0,,,2.0,3.0,1.0,,0.0,,0.0,,,0.0,3.0,1.0,,,4.0,2.0,4.0,4.0,2.0,,,3.0,,0.0,,1.0,,,2.0,,,4.0,1.0,3.0,,4.0,0.0,4.0,4.0,1.0,,,,,,,,4.0,16,0.04,2.4007220216606497,0.04411367374477931
,,2.0,,0.0,4.0,3.0,,4.0,0.0,3.0,,,4.0,0.0,1.0,0.0,,4.0,1.0,2.0,3.0,3.0,3.0,,3.0,3.0,3.0,0.0,1.0,,4.0,3.0,0.0,,2.0,,4.0,4.0,4.0,3.0,,4.0,4.0,3.0,2.0,,,2.0,4.0,2.0,,,,2.0,,,,,0.0,,,3.0,,0.0,4.0,,3.0,,0.0,,,,,,,,,,,,,2.0,0.0,,4.0,4.0,,,4.0,,,17,0.04,2.2857142857142856,0.018275153801767925
0.0,,0.0,1.0,2.0,5.0,,,1.0,,5.0,,0.0,3.0,4.0,4.0,2.0,,,3.0,0.0,,3.0,4.0,,,,1.0,2.0,,,,,5.0,,2.0,,0.0,3.0,,4.0,,,3.0,,4.0,,,3.0,,5.0,0.0,5.0,2.0,,2.0,,,,,2.0,,5.0,,,3.0,4.0,5.0,4.0,,5.0,,2.0,0.0,,,,5.0,,,,,0.0,0.0,,0.0,,4.0,,2.0,5.0,,18,0.04,2.713235294117647,0.1805888807185711
,,4.0,,3.0,,4.0,1.0,,,,,2.0,,0.0,,3.0,,,3.0,1.0,2.0,,4.0,3.0,3.0,,,4.0,4.0,4.0,4.0,,1.0,,,,,0.0,3.0,2.0,4.0,,0.0,0.0,4.0,,0.0,1.0,,,,2.0,4.0,,,3.0,4.0,,3.0,,,2.0,2.0,,3.0,,3.0,,0.0,2.0,,3.0,3.0,,,3.0,0.0,0.0,1.0,,2.0,1.0,,,,3.0,,0.0,0.0,2.0,,19,0.04,2.4496527777777777,-0.05018736111702669
,,0.0,,3.0,2.0,,1.0,3.0,4.0,,,0.0,4.0,,4.0,4.0,,,3.0,3.0,,,2.0,,,,,1.0,2.0,,,4.0,,,0.0,,,3.0,4.0,,4.0,,3.0,,1.0,,4.0,0.0,3.0,4.0,,,,0.0,,,,,0.0,,2.0,,,,1.0,,,1.0,2.0,3.0,,4.0,0.0,,4.0,4.0,4.0,,0.0,,3.0,4.0,0.0,1.0,2.0,4.0,,0.0,,,1.0,20,0.04,2.5652173913043477,0.08044658772332436
,,4.0,0.0,,4.0,3.0,1.0,,4.0,0.0,,4.0,0.0,4.0,3.0,6.0,,,0.0,5.0,0.0,6.0,5.0,6.0,2.0,,,,,2.0,6.0,,,2.0,2.0,3.0,,,,5.0,,0.0,5.0,3.0,,,,3.0,0.0,1.0,,6.0,,0.0,,5.0,,,,,6.0,6.0,,3.0,5.0,,5.0,,0.0,,3.0,,,5.0,,6.0,4.0,0.0,,,5.0,1.0,,,,6.0,5.0,,4.0,,,21,0.04,3.314189189189189,0.04818246881418428
3.0,,2.0,,,4.0,,,,1.0,4.0,,,3.0,4.0,2.0,,,,3.0,4.0,,,3.0,4.0,,,4.0,2.0,,,,,0.0,2.0,,,1.0,2.0,,1.0,4.0,0.0,0.0,2.0,3.0,4.0,,3.0,,,4.0,,,4.0,,0.0,0.0,3.0,4.0,,,3.0,,,,,1.0,,0.0,0.0,,,,0.0,3.0,,3.0,,3.0,,0.0,3.0,3.0,,3.0,4.0,2.0,,4.0,,0.0,22,0.04,2.284132841328413,0.2032433826963194
4.0,,,0.0,,2.0,4.0,4.0,1.0,0.0,4.0,,,1.0,,,,4.0,,3.0,1.0,2.0,,,0.0,4.0,,0.0,2.0,0.0,,3.0,,,1.0,1.0,,,3.0,,4.0,1.0,,,4.0,4.0,2.0,0.0,3.0,,1.0,,2.0,,2.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,4.0,4.0,,1.0,,0.0,,,3.0,,4.0,4.0,0.0,,4.0,2.0,,,3.0,4.0,4.0,,,3.0,,,4.0,,,3.0,23,0.04,2.3754266211604094,-0.06983282449266516
,,4.0,4.0,4.0,,4.0,4.0,4.0,2.0,1.0,,3.0,2.0,1.0,2.0,,,,,0.0,,,,,,,,3.0,0.0,3.0,4.0,2.0,,1.0,,,0.0,,4.0,3.0,3.0,1.0,4.0,,2.0,1.0,4.0,0.0,,,,,,2.0,,0.0,4.0,4.0,,,0.0,1.0,4.0,,,,,3.0,,,,0.0,,0.0,,3.0,,4.0,,3.0,4.0,1.0,,1.0,,0.0,3.0,,0.0,,,24,0.04,2.504553734061931,0.10990168944628703
0.0,1.0,,,4.0,4.0,0.0,,,3.0,,,,3.0,4.0,4.0,,,5.0,,3.0,2.0,,,4.0,,,,3.0,,4.0,,,,,0.0,3.0,5.0,2.0,4.0,5.0,2.0,1.0,,,,0.0,2.0,,3.0,,,0.0,,,3.0,,4.0,0.0,2.0,1.0,1.0,1.0,0.0,,3.0,5.0,0.0,,,0.0,,,,2.0,5.0,,5.0,4.0,4.0,,,0.0,,2.0,,3.0,,,,5.0,,25,0.04,2.988372093023256,-0.10402274715414109
,,5.0,,,0.0,4.0,5.0,0.0,,3.0,3.0,5.0,4.0,,1.0,3.0,,0.0,3.0,0.0,,,,,,4.0,1.0,2.0,,3.0,0.0,,,0.0,1.0,,,2.0,3.0,3.0,4.0,3.0,0.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,,,4.0,,,5.0,,1.0,4.0,0.0,2.0,4.0,,2.0,,,,,,,,,4.0,5.0,5.0,1.0,,,1.0,,3.0,0.0,0.0,5.0,5.0,,,,26,0.04,2.7665562913907285,-0.08521645929847174
,,4.0,,1.0,,4.0,,5.0,,3.0,,3.0,4.0,,4.0,2.0,,0.0,2.0,2.0,1.0,0.0,,3.0,4.0,5.0,0.0,,,0.0,5.0,,,,,,,3.0,1.0,,0.0,,5.0,4.0,0.0,,2.0,5.0,,0.0,,2.0,4.0,,,,5.0,0.0,3.0,,2.0,2.0,1.0,0.0,2.0,,1.0,3.0,,3.0,,,,,,4.0,5.0,4.0,4.0,,,3.0,,4.0,,5.0,0.0,,,1.0,,27,0.04,2.7777777777777777,-0.013287813646912183
,,4.0,,2.0,,0.0,,2.0,,,,,4.0,0.0,2.0,3.0,5.0,3.0,,4.0,0.0,,,3.0,,3.0,1.0,,,0.0,,,4.0,,,,,5.0,,0.0,4.0,,,5.0,4.0,,3.0,,,1.0,,,,4.0,,3.0,0.0,0.0,1.0,,,5.0,,5.0,5.0,0.0,0.0,1.0,,2.0,,,,,,,4.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,,4.0,1.0,,,5.0,,28,0.04,3.0095057034220534,0.123743528260285
,,2.0,4.0,4.0,0.0,,4.0,4.0,,0.0,4.0,1.0,4.0,,1.0,4.0,4.0,,0.0,3.0,,,,4.0,4.0,,3.0,1.0,,2.0,,,,3.0,3.0,1.0,0.0,3.0,,2.0,0.0,0.0,,,3.0,4.0,1.0,3.0,2.0,,,,,3.0,,,3.0,3.0,,,,2.0,0.0,,1.0,,4.0,4.0,,0.0,,,0.0,,,1.0,2.0,,2.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,,,0.0,,29,0.04,2.3053691275167787,0.01543155460122184
0.0,2.0,2.0,,3.0,,4.0,3.0,0.0,,5.0,2.0,,,,4.0,2.0,,,1.0,,0.0,4.0,,0.0,3.0,,,,4.0,5.0,,2.0,,0.0,,,,,5.0,,5.0,,4.0,,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,,2.0,2.0,5.0,3.0,,0.0,2.0,4.0,,,,1.0,,0.0,2.0,,0.0,3.0,0.0,,,4.0,1.0,4.0,5.0,5.0,,0.0,,4.0,,4.0,4.0,5.0,5.0,,,,30,0.04,2.8828522920203734,0.018619246239413547
0.0,,,,3.0,5.0,,0.0,0.0,,,,,5.0,,,3.0,,,5.0,4.0,,5.0,5.0,2.0,4.0,,,,,1.0,,5.0,,0.0,5.0,0.0,,2.0,4.0,1.0,5.0,,4.0,3.0,0.0,,5.0,2.0,,0.0,0.0,4.0,0.0,,4.0,,,,,,,5.0,,,4.0,,4.0,4.0,4.0,,0.0,5.0,3.0,,,3.0,5.0,3.0,1.0,,4.0,4.0,,,,,,,,3.0,5.0,31,0.04,2.6315789473684212,0.21910670253784015
,,0.0,,4.0,,3.0,5.0,4.0,,3.0,,4.0,0.0,5.0,4.0,4.0,,,2.0,3.0,,,3.0,,3.0,3.0,0.0,4.0,5.0,,,,4.0,,5.0,0.0,,,5.0,0.0,,,5.0,5.0,5.0,4.0,,0.0,5.0,,,3.0,,,,,5.0,,,,4.0,3.0,1.0,,,,4.0,2.0,,0.0,4.0,0.0,5.0,,3.0,4.0,,,0.0,,,3.0,5.0,5.0,,,,3.0,0.0,,,32,0.04,2.8420107719928187,-0.10459827639269789
,,0.0,,0.0,4.0,0.0,4.0,5.0,5.0,,3.0,,2.0,5.0,5.0,2.0,,,3.0,5.0,,,,,4.0,1.0,0.0,,,,2.0,,,,5.0,,,,4.0,,3.0,,,3.0,1.0,3.0,0.0,4.0,2.0,,,,,,0.0,,,,3.0,5.0,,1.0,3.0,,2.0,,4.0,2.0,5.0,3.0,,,,,3.0,0.0,,5.0,0.0,,,5.0,0.0,,,,4.0,,5.0,5.0,0.0,33,0.04,2.927958833619211,-0.05590863443847707
2.0,,3.0,,0.0,1.0,1.0,,,3.0,0.0,1.0,,3.0,3.0,0.0,,,,,,,,,,2.0,2.0,3.0,2.0,,,,,,,2.0,,,,3.0,0.0,2.0,2.0,3.0,,0.0,,2.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,1.0,2.0,2.0,2.0,0.0,2.0,,,0.0,,2.0,3.0,3.0,,,,,,,3.0,1.0,,,3.0,1.0,1.0,,1.0,,,,0.0,,,0.0,34,0.04,2.1828358208955225,-0.07039920680291352
2.0,,1.0,,,,2.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,,1.0,2.0,,4.0,3.0,4.0,0.0,,,0.0,,,2.0,3.0,,,4.0,,4.0,0.0,,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,,4.0,,0.0,,3.0,,,0.0,,,2.0,4.0,,,2.0,,3.0,4.0,0.0,,,,2.0,,,3.0,,3.0,0.0,0.0,2.0,,2.0,2.0,,4.0,,0.0,,2.0,1.0,4.0,,0.0,,35,0.04,2.5,0.013859167191534133
4.0,,0.0,0.0,4.0,4.0,5.0,5.0,,5.0,,5.0,0.0,3.0,,5.0,2.0,4.0,,2.0,,,2.0,4.0,,5.0,4.0,1.0,5.0,5.0,,3.0,1.0,,3.0,0.0,4.0,,4.0,2.0,5.0,5.0,,2.0,5.0,,,4.0,0.0,2.0,0.0,5.0,,,5.0,4.0,5.0,,4.0,0.0,,,1.0,4.0,,3.0,2.0,4.0,,0.0,,,3.0,4.0,,,3.0,5.0,,,0.0,,2.0,,1.0,,,,,0.0,,,36,0.04,2.727272727272727,0.03818422506166263
,,3.0,,3.0,0.0,,,,3.0,4.0,2.0,2.0,4.0,4.0,,1.0,,,4.0,1.0,2.0,,,,4.0,,,,1.0,,,,3.0,3.0,,,,3.0,,0.0,4.0,,2.0,1.0,4.0,,,1.0,,2.0,3.0,,3.0,3.0,3.0,0.0,0.0,,2.0,0.0,0.0,2.0,3.0,,1.0,4.0,3.0,3.0,,,,0.0,,,,4.0,3.0,,,,0.0,0.0,,,,,,0.0,,,,37,0.04,2.613879003558719,-0.05138692582173045
,,4.0,,4.0,1.0,4.0,3.0,4.0,3.0,2.0,,3.0,2.0,0.0,4.0,0.0,,4.0,2.0,3.0,4.0,0.0,,0.0,,,,4.0,,,3.0,1.0,4.0,,4.0,,,,,0.0,2.0,,,1.0,3.0,,2.0,,,0.0,,,,3.0,,4.0,3.0,0.0,3.0,,2.0,2.0,3.0,0.0,3.0,0.0,,,4.0,,,2.0,,,,,3.0,,,0.0,4.0,4.0,4.0,,,,,,,2.0,,38,0.04,2.330895795246801,-0.04976464757384714
,,,,,,4.0,,,3.0,,3.0,,4.0,,1.0,,,,2.0,,3.0,0.0,,0.0,,3.0,,0.0,0.0,2.0,1.0,0.0,,3.0,3.0,,2.0,4.0,0.0,2.0,4.0,0.0,,3.0,4.0,,2.0,,1.0,0.0,,3.0,,,,,,,3.0,,0.0,1.0,,,1.0,,1.0,0.0,2.0,,,4.0,,,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,,,1.0,4.0,,,4.0,1.0,,39,0.04,2.5519031141868513,0.047407905312882255
,3.0,1.0,4.0,4.0,1.0,,3.0,4.0,,,4.0,,,3.0,2.0,2.0,0.0,,1.0,,1.0,1.0,4.0,4.0,2.0,2.0,2.0,,4.0,4.0,,0.0,,3.0,3.0,,,0.0,3.0,3.0,4.0,1.0,3.0,,,,2.0,,,,,2.0,4.0,0.0,,,4.0,,1.0,,0.0,,4.0,0.0,3.0,,0.0,2.0,,,4.0,1.0,,2.0,4.0,4.0,0.0,4.0,0.0,,,2.0,,,,3.0,4.0,0.0,,,,40,0.04,2.5656565656565657,-0.19596599880738666
,,1.0,,,3.0,0.0,,,,,4.0,4.0,2.0,,4.0,2.0,1.0,,4.0,3.0,,,2.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,,,,3.0,,4.0,,3.0,2.0,,4.0,,1.0,,,4.0,3.0,2.0,3.0,3.0,1.0,,0.0,,,,,,,,,,,4.0,4.0,,0.0,,,4.0,4.0,,,3.0,0.0,2.0,2.0,1.0,,2.0,0.0,4.0,0.0,,2.0,2.0,,,3.0,0.0,41,0.04,2.4671280276816607,-0.039727187889303
0.0,2.0,3.0,,6.0,,5.0,1.0,,,0.0,1.0,,,,6.0,6.0,,3.0,5.0,,2.0,0.0,6.0,6.0,4.0,0.0,5.0,5.0,,,1.0,2.0,,,3.0,,,,0.0,0.0,5.0,4.0,4.0,0.0,5.0,2.0,1.0,2.0,6.0,5.0,,,,2.0,0.0,,,4.0,,,6.0,6.0,5.0,4.0,5.0,,0.0,6.0,,1.0,,0.0,,,3.0,,,6.0,1.0,,,4.0,2.0,,,3.0,6.0,,,,,42,0.04,3.189915966386555,0.12056931353330934
1.0,3.0,0.0,,,4.0,,3.0,2.0,0.0,2.0,0.0,3.0,4.0,3.0,0.0,2.0,,3.0,1.0,2.0,,4.0,,2.0,,,3.0,,4.0,,1.0,3.0,,,3.0,,,3.0,,1.0,1.0,4.0,3.0,3.0,0.0,,4.0,,2.0,,,3.0,,,3.0,4.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,,2.0,,2.0,4.0,4.0,3.0,,,0.0,,,3.0,1.0,0.0,1.0,2.0,,,0.0,4.0,,,2.0,,,,,43,0.04,2.4414715719063547,-0.1714193839274521
,,4.0,,3.0,4.0,,0.0,,,5.0,1.0,,5.0,1.0,5.0,3.0,,,,3.0,,3.0,5.0,0.0,5.0,,2.0,,,,4.0,2.0,0.0,3.0,5.0,,,1.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,,5.0,3.0,2.0,,,3.0,0.0,3.0,3.0,,,5.0,5.0,,,0.0,4.0,0.0,4.0,,,3.0,,,,0.0,,,,,5.0,0.0,2.0,5.0,,1.0,5.0,2.0,0.0,4.0,,5.0,,5.0,0.0,44,0.04,2.5910596026490067,0.07413866170106581
0.0,0.0,0.0,,,4.0,4.0,,5.0,,2.0,3.0,,4.0,,4.0,,4.0,,5.0,,,2.0,,2.0,,,5.0,,0.0,,4.0,,,4.0,2.0,,4.0,0.0,3.0,5.0,2.0,,,5.0,,,,5.0,2.0,5.0,0.0,5.0,,2.0,5.0,5.0,,3.0,1.0,,5.0,0.0,1.0,5.0,5.0,,1.0,3.0,0.0,,0.0,,3.0,,,,,,5.0,3.0,,3.0,4.0,,,,,,,4.0,0.0,45,0.04,2.6065857885615253,0.2749114604418815
,2.0,2.0,,3.0,,,2.0,,4.0,0.0,0.0,,0.0,4.0,,3.0,,,,0.0,,2.0,2.0,,4.0,,1.0,,0.0,,4.0,,,3.0,3.0,,0.0,4.0,,,,,,2.0,4.0,3.0,,2.0,1.0,4.0,,3.0,,2.0,3.0,,,4.0,,,,2.0,4.0,,3.0,,0.0,0.0,,,,4.0,3.0,,,2.0,,,,,,2.0,0.0,4.0,2.0,3.0,0.0,,4.0,,,46,0.04,2.5547309833024117,-0.23213555344919212
,3.0,2.0,,3.0,2.0,,4.0,,2.0,,,4.0,3.0,0.0,2.0,,1.0,4.0,3.0,5.0,,,,5.0,,,4.0,5.0,4.0,5.0,4.0,0.0,3.0,5.0,,,,0.0,4.0,0.0,,,,0.0,5.0,0.0,3.0,4.0,,,5.0,,,,4.0,,4.0,3.0,2.0,,5.0,1.0,,,2.0,,2.0,0.0,,0.0,,,,,4.0,,0.0,1.0,2.0,,0.0,2.0,,3.0,,5.0,,3.0,,5.0,,47,0.04,2.773519163763066,-0.15708420796798836
,,5.0,,4.0,0.0,3.0,3.0,0.0,2.0,,0.0,2.0,3.0,5.0,,4.0,0.0,,4.0,,5.0,4.0,,2.0,,2.0,1.0,,,,2.0,,,5.0,,,,,,5.0,0.0,4.0,0.0,,2.0,4.0,,,5.0,2.0,,,3.0,4.0,0.0,4.0,0.0,1.0,,,5.0,4.0,,,5.0,5.0,,3.0,0.0,5.0,4.0,5.0,3.0,,4.0,4.0,,5.0,2.0,,,,1.0,,,,,,0.0,,,48,0.04,2.7870855148342057,0.12425851359121395
,0.0,3.0,4.0,4.0,,3.0,2.0,,,,,,2.0,,3.0,1.0,,,2.0,3.0,3.0,0.0,3.0,,0.0,,3.0,4.0,,,4.0,1.0,,4.0,3.0,,4.0,3.0,3.0,4.0,4.0,,,,4.0,2.0,2.0,,3.0,0.0,2.0,2.0,,4.0,,,0.0,,2.0,,2.0,3.0,4.0,,0.0,0.0,3.0,4.0,,4.0,,4.0,0.0,,4.0,0.0,1.0,,1.0,4.0,3.0,1.0,3.0,,1.0,0.0,3.0,3.0,,,,49,0.04,2.257425742574257,0.04735987002729572
