0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
5.0,,2.0,3.0,0.0,5.0,3.0,8.0,2.0,0.0,4.0,,2.0,2.0,0.0,1,0.0,,8.0,5,1.0,3.0,3.0,3.0,,8.0,,2.0,0.0,7.0,6.0,7.0,8.0,0.0,7.0,4.0,5.0,6.0,4.0,6.0,6.0,4.0,4.0,6.0,3.0,4.0,3.0,8.0,3.0,7.0,8.0,,4.0,,4.0,2.0,3.0,6.0,7.0,0.0,3.0,7.0,2.0,3.0,0.0,5,7.0,3.0,4.0,0.0,,5.0,7.0,5.0,,,3.0,5.0,5.0,3.0,3.0,,4.0,0.0,4.0,5.0,8.0,6.0,4.0,,8.0,5.0,17,0.04,3.270353302611367,-0.06789599666040678
0.0,8.0,0.0,4.0,,4.0,6.0,3.0,4.0,6.0,4.0,4.0,0.0,4.0,,3,5.0,,4.0,1,0.0,3.0,4.0,3.0,,7.0,4.0,1.0,3.0,7.0,5.0,8.0,5.0,8.0,5.0,5.0,5.0,0.0,4.0,6.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,,2.0,3.0,7.0,0.0,2.0,4.0,8.0,6.0,3.0,7.0,8.0,6.0,5.0,7.0,3.0,5.0,1.0,6,,7.0,4.0,,4.0,8.0,6.0,0.0,,8.0,8.0,2.0,,6.0,6.0,,0.0,0.0,8.0,0.0,1.0,8.0,7.0,8.0,8.0,,18,0.04,3.103125,-0.14704522812163479
3.0,,1.0,,4.0,6.0,2.0,5.0,6.0,4.0,5.0,6.0,6.0,1.0,0.0,1,2.0,8.0,4.0,3,5.0,7.0,8.0,5.0,,7.0,6.0,6.0,4.0,4.0,6.0,8.0,4.0,1.0,6.0,6.0,6.0,7.0,0.0,3.0,5.0,6.0,5.0,0.0,0.0,8.0,6.0,0.0,6.0,4.0,7.0,5.0,5.0,,6.0,6.0,8.0,,,6.0,7.0,5.0,2.0,5.0,3.0,2,,6.0,7.0,0.0,3.0,,5.0,8.0,,,4.0,0.0,0.0,3.0,,6.0,4.0,5.0,7.0,6.0,,1.0,0.0,0.0,8.0,,19,0.04,3.3559055118110237,-0.20410390306847515
,6.0,0.0,9.0,6.0,4.0,8.0,8.0,3.0,6.0,4.0,6.0,0.0,3.0,5.0,3,9.0,9.0,8.0,5,1.0,6.0,4.0,2.0,6.0,9.0,4.0,3.0,4.0,5.0,8.0,7.0,8.0,,2.0,0.0,2.0,2.0,5.0,5.0,,2.0,5.0,6.0,5.0,4.0,2.0,3.0,0.0,5.0,2.0,,3.0,,0.0,5.0,6.0,6.0,9.0,0.0,7.0,5.0,4.0,4.0,2.0,5,,5.0,6.0,,,9.0,5.0,0.0,9.0,6.0,3.0,3.0,8.0,0.0,,5.0,6.0,0.0,6.0,5.0,5.0,7.0,0.0,4.0,7.0,8.0,20,0.04,3.521604938271605,-0.21775002961888212
,,1.0,0.0,6.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,6.0,0.0,3.0,3,1.0,4.0,5.0,0,5.0,0.0,2.0,1.0,3.0,4.0,,1.0,1.0,5.0,5.0,3.0,7.0,4.0,6.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,0.0,2.0,,2.0,3.0,0.0,6.0,7.0,5.0,,7.0,6.0,6.0,2.0,5.0,4.0,1,,1.0,3.0,0.0,4.0,,4.0,4.0,,6.0,2.0,4.0,0.0,6.0,6.0,3.0,2.0,3.0,,3.0,6.0,3.0,,,4.0,,21,0.04,2.8857589984350547,-0.18124892680750845
5.0,7.0,6.0,,4.0,4.0,2.0,7.0,2.0,5.0,6.0,3.0,4.0,4.0,7.0,2,3.0,5.0,5.0,3,2.0,7.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,4.0,,,0.0,2.0,4.0,5.0,,,6.0,3.0,7.0,0.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,6.0,6.0,3.0,6.0,7.0,4.0,0.0,0.0,,,6.0,5.0,5.0,4.0,4.0,2,,3.0,3.0,0.0,0.0,,5.0,7.0,0.0,2.0,2.0,2.0,5.0,3.0,,0.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,7.0,5.0,0.0,22,0.04,2.8421052631578947,-0.15357641058737606
7.0,6.0,7.0,0.0,5.0,5.0,,4.0,,0.0,7.0,7.0,5.0,5.0,,2,4.0,4.0,,4,4.0,5.0,4.0,4.0,0.0,,3.0,0.0,,0.0,6.0,2.0,5.0,6.0,5.0,4.0,,5.0,6.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,0.0,6.0,,2.0,2.0,6.0,,3.0,4.0,6.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,6.0,1,4.0,0.0,,7.0,5.0,7.0,,,0.0,3.0,5.0,1.0,6.0,3.0,4.0,6.0,3.0,5.0,1.0,7.0,7.0,3.0,5.0,,6.0,,23,0.04,2.854889589905363,-0.20617721690923058
7.0,,4.0,,6.0,6.0,6.0,4.0,4.0,6.0,2.0,,5.0,4.0,3.0,3,8.0,4.0,4.0,2,0.0,7.0,1.0,3.0,5.0,2.0,,1.0,6.0,0.0,,8.0,8.0,7.0,6.0,3.0,2.0,0.0,4.0,7.0,4.0,5.0,5.0,4.0,2.0,8.0,4.0,6.0,0.0,1.0,6.0,,5.0,,2.0,6.0,0.0,5.0,4.0,3.0,5.0,0.0,1.0,5.0,,5,,5.0,,4.0,3.0,7.0,0.0,5.0,0.0,6.0,5.0,6.0,6.0,4.0,5.0,7.0,4.0,5.0,1.0,5.0,0.0,4.0,5.0,0.0,,,24,0.04,3.2646592709984152,-0.08039062603778117
0.0,7.0,8.0,9.0,5.0,6.0,0.0,3.0,3.0,7.0,4.0,,5.0,4.0,2.0,4,6.0,6.0,,3,4.0,3.0,6.0,9.0,9.0,7.0,4.0,2.0,8.0,,4.0,3.0,5.0,7.0,2.0,0.0,,6.0,2.0,6.0,3.0,8.0,6.0,3.0,5.0,5.0,0.0,2.0,3.0,3.0,6.0,8.0,0.0,,6.0,5.0,9.0,7.0,0.0,5.0,,4.0,4.0,0.0,6.0,3,6.0,0.0,5.0,2.0,0.0,,9.0,,8.0,8.0,7.0,5.0,5.0,6.0,7.0,8.0,0.0,,,7.0,7.0,4.0,8.0,8.0,8.0,7.0,25,0.04,3.773497688751926,-0.4806894158920952
6.0,3.0,4.0,,4.0,0.0,2.0,4.0,0.0,,4.0,4.0,3.0,3.0,4.0,3,2.0,6.0,0.0,1,0.0,5.0,5.0,4.0,4.0,,2.0,1.0,2.0,6.0,4.0,0.0,6.0,4.0,0.0,4.0,1.0,2.0,3.0,6.0,2.0,6.0,4.0,0.0,3.0,5.0,4.0,5.0,2.0,6.0,3.0,,6.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,,5.0,3.0,0.0,3.0,1,,5.0,4.0,6.0,5.0,,6.0,1.0,,2.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,,5.0,0.0,0.0,3.0,6.0,,2.0,5.0,26,0.04,2.607594936708861,-0.22405486216469878
6.0,4.0,7.0,,8.0,2.0,,3.0,6.0,2.0,6.0,,5.0,6.0,2.0,2,1.0,2.0,0.0,5,9.0,3.0,0.0,3.0,8.0,7.0,7.0,0.0,9.0,5.0,0.0,4.0,,9.0,8.0,8.0,,8.0,5.0,7.0,4.0,0.0,5.0,3.0,9.0,0.0,4.0,3.0,6.0,8.0,0.0,7.0,9.0,,4.0,8.0,,9.0,0.0,9.0,2.0,1.0,7.0,2.0,0.0,2,,9.0,5.0,,2.0,7.0,,7.0,5.0,4.0,5.0,2.0,2.0,6.0,4.0,1.0,5.0,8.0,2.0,6.0,,0.0,7.0,,7.0,9.0,27,0.04,3.946624803767661,-0.1234196313261456
3.0,,5.0,,5.0,1.0,0.0,3.0,2.0,1.0,6.0,4.0,7.0,4.0,0.0,1,2.0,7.0,3.0,4,2.0,0.0,2.0,6.0,4.0,2.0,3.0,6.0,3.0,4.0,0.0,1.0,7.0,4.0,3.0,,,4.0,2.0,4.0,0.0,6.0,2.0,7.0,1.0,3.0,1.0,2.0,7.0,5.0,3.0,7.0,4.0,,5.0,2.0,7.0,0.0,0.0,4.0,,4.0,2.0,,6.0,3,0.0,0.0,3.0,4.0,3.0,6.0,3.0,7.0,6.0,4.0,5.0,3.0,1.0,2.0,5.0,2.0,6.0,0.0,4.0,7.0,7.0,5.0,,,4.0,,28,0.04,2.941358024691358,-0.27465171661143034
,5.0,2.0,,6.0,0.0,3.0,2.0,,6.0,0.0,,2.0,1.0,6.0,1,5.0,7.0,3.0,0,1.0,3.0,6.0,5.0,3.0,2.0,6.0,4.0,3.0,6.0,2.0,4.0,,6.0,2.0,2.0,6.0,0.0,4.0,6.0,2.0,0.0,0.0,5.0,6.0,3.0,7.0,,,4.0,,,5.0,3.0,,5.0,5.0,7.0,5.0,5.0,,5.0,3.0,0.0,1.0,3,,7.0,6.0,7.0,0.0,3.0,7.0,0.0,7.0,1.0,1.0,4.0,1.0,3.0,7.0,2.0,4.0,5.0,4.0,,4.0,5.0,5.0,7.0,0.0,,29,0.04,3.1847826086956523,-0.22848942030110303
0.0,1.0,3.0,,5.0,2.0,4.0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,4.0,3,1.0,,,1,4.0,0.0,3.0,5.0,0.0,5.0,4.0,4.0,2.0,1.0,3.0,4.0,,,0.0,,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,,,3.0,1.0,,2.0,1.0,0.0,3.0,,2.0,2.0,4.0,1,5.0,0.0,,5.0,0.0,,0.0,,4.0,2.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,30,0.04,2.266990291262136,-0.16617396078171287
0.0,,2.0,,3.0,2.0,3.0,0.0,0.0,,3.0,3.0,4.0,6.0,3.0,4,5.0,,6.0,2,4.0,5.0,5.0,5.0,6.0,,,6.0,1.0,5.0,5.0,6.0,2.0,5.0,0.0,5.0,0.0,8.0,5.0,1.0,1.0,3.0,2.0,6.0,3.0,0.0,5.0,4.0,2.0,5.0,0.0,0.0,7.0,0.0,4.0,7.0,,6.0,5.0,4.0,,5.0,2.0,6.0,4.0,2,,7.0,5.0,,3.0,0.0,,8.0,,4.0,5.0,5.0,5.0,2.0,8.0,5.0,3.0,3.0,6.0,4.0,,4.0,6.0,7.0,7.0,7.0,31,0.04,3.1533646322378717,-0.22253459262795933
2.0,4.0,0.0,5.0,3.0,2.0,4.0,4.0,3.0,7.0,2.0,3.0,4.0,0.0,4.0,4,2.0,5.0,,1,1.0,,,2.0,4.0,1.0,2.0,0.0,6.0,6.0,4.0,6.0,,3.0,4.0,7.0,0.0,2.0,2.0,5.0,0.0,7.0,2.0,1.0,7.0,3.0,,7.0,0.0,1.0,7.0,2.0,2.0,3.0,4.0,5.0,,4.0,4.0,3.0,7.0,6.0,2.0,7.0,,3,,4.0,1.0,,0.0,,0.0,5.0,6.0,7.0,2.0,3.0,1.0,0.0,7.0,1.0,1.0,,5.0,3.0,1.0,,2.0,0.0,6.0,,32,0.04,3.19375,-0.18623110657759073
7.0,,0.0,,0.0,2.0,0.0,5.0,5.0,7.0,7.0,3.0,6.0,2.0,3.0,2,3.0,8.0,7.0,2,8.0,7.0,7.0,7.0,3.0,,4.0,0.0,6.0,5.0,3.0,6.0,7.0,,8.0,3.0,8.0,,3.0,2.0,1.0,4.0,6.0,6.0,3.0,4.0,4.0,0.0,4.0,8.0,3.0,2.0,4.0,5.0,3.0,0.0,,7.0,6.0,6.0,5.0,1.0,4.0,6.0,,1,8.0,2.0,3.0,8.0,2.0,7.0,,6.0,,4.0,0.0,2.0,4.0,0.0,1.0,5.0,4.0,0.0,2.0,5.0,,7.0,7.0,,5.0,0.0,33,0.04,3.4118564742589705,-0.38704621276702283
5.0,5.0,5.0,,0.0,6.0,2.0,4.0,2.0,4.0,0.0,5.0,4.0,4.0,1.0,0,5.0,1.0,,4,1.0,2.0,1.0,8.0,1.0,4.0,,3.0,,6.0,4.0,2.0,4.0,8.0,1.0,3.0,8.0,,3.0,5.0,0.0,4.0,3.0,1.0,4.0,0.0,4.0,3.0,5.0,0.0,2.0,,4.0,6.0,3.0,2.0,5.0,6.0,5.0,5.0,5.0,0.0,3.0,1.0,,0,3.0,4.0,7.0,,1.0,,,,,4.0,4.0,4.0,1.0,2.0,6.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,0.0,,7.0,0.0,34,0.04,3.1754658385093166,-0.23154127350508233
8.0,,7.0,,,7.0,6.0,3.0,6.0,4.0,5.0,4.0,7.0,1.0,5.0,6,1.0,8.0,5.0,2,6.0,8.0,0.0,6.0,6.0,0.0,3.0,3.0,3.0,7.0,8.0,4.0,7.0,,4.0,0.0,1.0,8.0,6.0,4.0,4.0,6.0,2.0,8.0,3.0,6.0,8.0,,2.0,0.0,,7.0,3.0,,0.0,2.0,4.0,6.0,5.0,2.0,4.0,3.0,8.0,1.0,2.0,0,8.0,3.0,4.0,5.0,3.0,7.0,3.0,7.0,,0.0,0.0,8.0,7.0,,2.0,,1.0,1.0,0.0,2.0,,3.0,7.0,7.0,0.0,,35,0.04,3.738998482549317,-0.13065187860024272
4.0,,0.0,0.0,3.0,4.0,6.0,6.0,7.0,,5.0,1.0,0.0,1.0,6.0,4,5.0,6.0,5.0,4,1.0,3.0,6.0,3.0,6.0,4.0,8.0,3.0,7.0,7.0,7.0,2.0,4.0,,7.0,0.0,8.0,1.0,5.0,6.0,8.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,0.0,7.0,0.0,5.0,7.0,,5.0,6.0,,6.0,6.0,0.0,6.0,5.0,6.0,7.0,6.0,5,,5.0,8.0,0.0,4.0,,,,,8.0,8.0,6.0,3.0,7.0,0.0,,2.0,7.0,7.0,4.0,1.0,8.0,,0.0,5.0,6.0,36,0.04,3.243410852713178,-0.04494323903655734
7.0,,3.0,5.0,7.0,0.0,2.0,8.0,3.0,3.0,3.0,4.0,5.0,6.0,2.0,3,3.0,9.0,4.0,4,4.0,3.0,4.0,7.0,5.0,7.0,5.0,7.0,8.0,2.0,2.0,2.0,7.0,9.0,3.0,5.0,,9.0,6.0,3.0,0.0,6.0,7.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,,6.0,,6.0,5.0,5.0,0.0,0.0,2.0,8.0,0.0,0.0,5.0,4.0,7.0,4,,4.0,4.0,9.0,4.0,9.0,0.0,8.0,,2.0,2.0,3.0,6.0,8.0,,0.0,0.0,6.0,1.0,,6.0,5.0,0.0,,1.0,,37,0.04,3.3169984686064318,-0.21384321599707165
