0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,simple_param,EPH,corr
,8.0,5.0,0.0,10.0,5.0,3.0,11.0,7.0,3.0,4.0,6.0,4.0,2.0,10.0,3.0,4.0,8.0,,0.0,4.0,8.0,4.0,,6.0,6.0,9.0,1.0,,1.0,4.0,3.0,9.0,,0.0,0.0,5.0,5.0,5.0,0.0,6.0,10.0,5.0,0.0,6.0,11.0,,5.0,6.0,6.0,8.0,4.0,6.0,,8.0,0.0,0.0,5.0,6.0,4.0,5.0,0.0,3.0,4.0,11.0,3,,2.0,10.0,11.0,4.0,,10.0,,,11.0,9.0,7.0,11.0,11.0,4.0,8.0,7.0,,3.0,11.0,7.0,10.0,7.0,0.0,5.0,10.0,10,0.03,4.673374613003096,-0.20105115709080668
1.0,5.0,5.0,6.0,5.0,,1.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,6.0,,3.0,5.0,,3.0,3.0,2.0,0.0,,3.0,4.0,4.0,3.0,0.0,0.0,,7.0,5.0,8.0,8.0,2.0,8.0,8.0,8.0,2.0,3.0,3.0,,2.0,6.0,4.0,2.0,0.0,2.0,4.0,4.0,0.0,4.0,6.0,5.0,4.0,5.0,5.0,0.0,6.0,4.0,0.0,7.0,4.0,6.0,1,,3.0,0.0,,8.0,6.0,4.0,4.0,2.0,,5.0,3.0,0.0,3.0,2.0,1.0,1.0,,2.0,0.0,5.0,6.0,4.0,,7.0,7.0,11,0.03,3.571870170015456,-0.2702566629712617
7.0,,4.0,8.0,6.0,5.0,5.0,0.0,0.0,9.0,2.0,6.0,0.0,3.0,0.0,2.0,1.0,0.0,,8.0,4.0,,3.0,,6.0,8.0,4.0,6.0,7.0,7.0,9.0,6.0,5.0,9.0,6.0,3.0,6.0,8.0,3.0,0.0,9.0,7.0,8.0,4.0,4.0,7.0,7.0,8.0,2.0,1.0,,,5.0,8.0,2.0,5.0,,0.0,4.0,6.0,0.0,,7.0,,4.0,1,,6.0,0.0,4.0,2.0,7.0,8.0,6.0,7.0,4.0,1.0,1.0,5.0,2.0,8.0,2.0,0.0,4.0,5.0,2.0,,2.0,3.0,6.0,1.0,4.0,12,0.03,3.9541284403669725,-0.20703943849490494
6.0,,5.0,3.0,1.0,2.0,9.0,4.0,9.0,5.0,3.0,10.0,0.0,10.0,6.0,6.0,5.0,,10.0,4.0,2.0,9.0,6.0,0.0,4.0,7.0,7.0,0.0,6.0,0.0,5.0,3.0,8.0,0.0,2.0,8.0,1.0,3.0,8.0,6.0,4.0,0.0,7.0,3.0,7.0,3.0,7.0,5.0,2.0,4.0,5.0,,7.0,9.0,,7.0,8.0,,8.0,6.0,6.0,6.0,0.0,6.0,10.0,6,,3.0,7.0,0.0,,4.0,6.0,,6.0,3.0,1.0,8.0,0.0,1.0,,4.0,4.0,3.0,0.0,10.0,9.0,3.0,10.0,4.0,4.0,,13,0.03,4.134762633996937,-0.1558790409861568
2.0,,0.0,4.0,6.0,1.0,0.0,3.0,3.0,8.0,6.0,4.0,6.0,1.0,4.0,1.0,4.0,7.0,0.0,5.0,2.0,5.0,3.0,7.0,8.0,4.0,,3.0,9.0,11.0,8.0,9.0,4.0,6.0,3.0,8.0,0.0,3.0,5.0,11.0,2.0,7.0,3.0,3.0,3.0,3.0,2.0,,3.0,1.0,,1.0,3.0,5.0,1.0,5.0,5.0,8.0,6.0,10.0,9.0,7.0,0.0,11.0,0.0,5,,7.0,6.0,9.0,,,0.0,11.0,,,8.0,5.0,6.0,8.0,6.0,11.0,0.0,10.0,0.0,4.0,2.0,10.0,7.0,0.0,,,14,0.03,4.319875776397516,-0.135558857252818
3.0,,4.0,,6.0,5.0,5.0,2.0,0.0,0.0,,7.0,7.0,4.0,0.0,4.0,2.0,6.0,,5.0,4.0,8.0,5.0,7.0,7.0,3.0,,3.0,5.0,4.0,3.0,6.0,4.0,1.0,5.0,2.0,,2.0,2.0,6.0,6.0,2.0,8.0,6.0,4.0,2.0,0.0,1.0,0.0,8.0,,6.0,,,2.0,6.0,,7.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,5,,6.0,6.0,6.0,,,3.0,6.0,2.0,4.0,4.0,1.0,0.0,1.0,,1.0,4.0,6.0,1.0,7.0,3.0,6.0,5.0,8.0,4.0,2.0,15,0.03,3.465625,-0.09501402648590833
2.0,,4.0,,7.0,0.0,8.0,0.0,5.0,7.0,5.0,4.0,7.0,7.0,8.0,1.0,4.0,,,11.0,,5.0,2.0,5.0,3.0,0.0,0.0,4.0,3.0,0.0,5.0,1.0,10.0,11.0,4.0,,,,5.0,1.0,1.0,4.0,9.0,6.0,3.0,2.0,3.0,8.0,0.0,8.0,0.0,3.0,6.0,0.0,4.0,2.0,6.0,11.0,4.0,3.0,8.0,7.0,3.0,8.0,9.0,2,3.0,0.0,3.0,3.0,7.0,5.0,6.0,6.0,6.0,7.0,2.0,2.0,1.0,4.0,0.0,6.0,3.0,,4.0,1.0,,3.0,2.0,,8.0,,16,0.03,4.352671755725191,-0.2365239868257185
7.0,,6.0,7.0,0.0,7.0,5.0,1.0,3.0,0.0,4.0,3.0,3.0,4.0,0.0,8.0,0.0,8.0,9.0,1.0,3.0,2.0,5.0,,10.0,3.0,1.0,10.0,0.0,9.0,6.0,4.0,3.0,0.0,3.0,5.0,4.0,6.0,2.0,8.0,4.0,3.0,10.0,7.0,2.0,5.0,5.0,10.0,5.0,7.0,10.0,4.0,3.0,,4.0,2.0,3.0,5.0,3.0,0.0,3.0,9.0,2.0,5.0,0.0,2,10.0,7.0,3.0,0.0,8.0,6.0,5.0,,9.0,,9.0,8.0,4.0,8.0,,5.0,1.0,0.0,,,,2.0,7.0,8.0,8.0,,17,0.03,3.996969696969697,-0.10332290462506344
0.0,10.0,0.0,11.0,4.0,7.0,4.0,4.0,8.0,9.0,7.0,8.0,0.0,5.0,3.0,2.0,7.0,11.0,7.0,2.0,0.0,6.0,4.0,8.0,,5.0,6.0,4.0,6.0,7.0,11.0,4.0,8.0,2.0,8.0,7.0,7.0,0.0,7.0,,4.0,9.0,4.0,4.0,2.0,7.0,10.0,,7.0,2.0,,0.0,6.0,5.0,3.0,2.0,11.0,5.0,5.0,9.0,,10.0,6.0,6.0,,6,,8.0,6.0,,8.0,11.0,7.0,0.0,,,7.0,7.0,11.0,10.0,10.0,,0.0,0.0,8.0,0.0,5.0,5.0,4.0,,,,18,0.03,4.172628304821151,-0.16123783834675726
7.0,,4.0,5.0,5.0,5.0,6.0,3.0,4.0,6.0,7.0,,7.0,3.0,0.0,5.0,5.0,,,4.0,1.0,6.0,4.0,6.0,7.0,9.0,8.0,2.0,6.0,8.0,10.0,5.0,1.0,9.0,8.0,10.0,10.0,6.0,0.0,8.0,6.0,7.0,4.0,0.0,0.0,6.0,8.0,0.0,7.0,7.0,6.0,,6.0,,7.0,3.0,6.0,7.0,8.0,,,7.0,6.0,7.0,,3,7.0,,2.0,0.0,8.0,3.0,8.0,7.0,,10.0,7.0,0.0,0.0,4.0,,8.0,7.0,4.0,9.0,,5.0,6.0,0.0,0.0,10.0,,19,0.03,3.9690402476780187,-0.2439898841953445
,5.0,0.0,4.0,7.0,3.0,2.0,4.0,5.0,,6.0,7.0,0.0,2.0,4.0,2.0,3.0,,,2.0,5.0,4.0,,6.0,6.0,3.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,,4.0,0.0,,2.0,5.0,8.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,6.0,0.0,,1.0,,3.0,3.0,0.0,8.0,2.0,4.0,4.0,0.0,8.0,3.0,2.0,5.0,4.0,1,,2.0,4.0,8.0,2.0,,6.0,0.0,,,5.0,1.0,7.0,0.0,4.0,7.0,5.0,0.0,4.0,8.0,6.0,4.0,0.0,5.0,6.0,6.0,20,0.03,3.4135802469135803,-0.31694204780182317
,8.0,5.0,0.0,8.0,10.0,6.0,9.0,9.0,3.0,0.0,7.0,1.0,0.0,6.0,1.0,7.0,2.0,1.0,0.0,5.0,0.0,6.0,7.0,,7.0,,3.0,1.0,9.0,10.0,7.0,6.0,,8.0,1.0,2.0,6.0,3.0,1.0,8.0,2.0,0.0,6.0,7.0,9.0,3.0,3.0,6.0,0.0,6.0,10.0,5.0,7.0,0.0,,7.0,9.0,7.0,10.0,,5.0,6.0,4.0,9.0,5,10.0,4.0,4.0,0.0,7.0,,2.0,,,,5.0,8.0,0.0,7.0,,5.0,1.0,4.0,5.0,2.0,10.0,5.0,10.0,9.0,,,21,0.03,4.272588055130169,-0.10973438667025569
,6.0,7.0,,7.0,3.0,3.0,10.0,,6.0,6.0,,2.0,,4.0,3.0,4.0,2.0,8.0,3.0,1.0,7.0,8.0,7.0,8.0,,,5.0,10.0,9.0,9.0,5.0,6.0,0.0,5.0,7.0,9.0,5.0,2.0,10.0,4.0,6.0,0.0,0.0,4.0,9.0,4.0,9.0,2.0,9.0,8.0,4.0,3.0,9.0,5.0,3.0,0.0,0.0,8.0,5.0,9.0,6.0,1.0,3.0,10.0,4,,7.0,3.0,0.0,0.0,6.0,6.0,8.0,0.0,1.0,4.0,4.0,1.0,4.0,10.0,0.0,5.0,10.0,,,1.0,8.0,6.0,6.0,6.0,0.0,22,0.03,4.102255639097744,-0.09810272061414439
6.0,3.0,9.0,0.0,10.0,5.0,6.0,7.0,6.0,0.0,2.0,9.0,7.0,9.0,8.0,2.0,8.0,7.0,9.0,4.0,10.0,,8.0,10.0,0.0,11.0,7.0,0.0,1.0,0.0,7.0,6.0,11.0,11.0,3.0,5.0,,3.0,9.0,1.0,5.0,3.0,5.0,7.0,4.0,3.0,5.0,0.0,1.0,11.0,5.0,10.0,11.0,,4.0,9.0,9.0,4.0,0.0,3.0,5.0,0.0,3.0,3.0,,5,9.0,0.0,8.0,,5.0,,11.0,9.0,0.0,,10.0,4.0,9.0,2.0,1.0,6.0,6.0,8.0,5.0,,6.0,4.0,,,8.0,,23,0.03,4.16717791411043,-0.18964601785262813
4.0,,1.0,6.0,4.0,7.0,9.0,8.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,4.0,8.0,,6.0,2.0,0.0,4.0,,3.0,7.0,6.0,,2.0,9.0,0.0,,2.0,5.0,7.0,3.0,7.0,5.0,0.0,4.0,6.0,7.0,5.0,4.0,9.0,3.0,2.0,8.0,6.0,0.0,3.0,7.0,4.0,4.0,2.0,5.0,5.0,0.0,3.0,2.0,7.0,,0.0,7.0,8.0,,5,,8.0,8.0,3.0,8.0,,0.0,8.0,0.0,9.0,6.0,7.0,9.0,3.0,6.0,,9.0,4.0,,3.0,0.0,6.0,4.0,0.0,,2.0,24,0.03,3.7353846153846155,0.1261295655630528
0.0,,5.0,6.0,3.0,3.0,0.0,1.0,4.0,5.0,4.0,6.0,8.0,4.0,,4.0,8.0,3.0,5.0,1.0,4.0,3.0,5.0,8.0,,2.0,6.0,1.0,4.0,5.0,3.0,3.0,7.0,8.0,4.0,0.0,7.0,4.0,3.0,1.0,4.0,3.0,6.0,2.0,5.0,8.0,0.0,,5.0,3.0,8.0,7.0,0.0,4.0,2.0,4.0,,8.0,0.0,7.0,,7.0,,0.0,7.0,6,4.0,0.0,6.0,6.0,0.0,8.0,6.0,,,4.0,5.0,6.0,8.0,5.0,,,0.0,5.0,5.0,2.0,3.0,8.0,6.0,,,,25,0.03,3.5371517027863777,-0.26627003183879006
4.0,7.0,6.0,,4.0,0.0,6.0,,0.0,1.0,7.0,9.0,2.0,8.0,4.0,6.0,2.0,9.0,0.0,3.0,0.0,9.0,1.0,6.0,2.0,9.0,4.0,8.0,3.0,8.0,4.0,0.0,2.0,7.0,0.0,9.0,8.0,3.0,5.0,,1.0,7.0,4.0,0.0,7.0,6.0,2.0,8.0,5.0,7.0,5.0,,9.0,9.0,7.0,3.0,6.0,7.0,8.0,8.0,3.0,4.0,6.0,0.0,9.0,3,6.0,5.0,5.0,4.0,6.0,,3.0,,9.0,3.0,6.0,3.0,7.0,4.0,9.0,4.0,6.0,7.0,9.0,0.0,0.0,5.0,,8.0,7.0,,26,0.03,3.931297709923664,-0.2349646560365727
4.0,5.0,7.0,,,5.0,3.0,4.0,8.0,,3.0,4.0,3.0,6.0,,4.0,3.0,7.0,0.0,5.0,4.0,1.0,0.0,,3.0,8.0,2.0,0.0,4.0,3.0,0.0,5.0,5.0,,6.0,5.0,,1.0,4.0,3.0,2.0,0.0,7.0,1.0,3.0,0.0,5.0,5.0,4.0,,0.0,7.0,,,1.0,6.0,4.0,4.0,0.0,6.0,8.0,3.0,1.0,6.0,0.0,3,,4.0,3.0,4.0,4.0,5.0,5.0,8.0,,5.0,8.0,5.0,4.0,8.0,5.0,6.0,5.0,1.0,,,2.0,0.0,4.0,4.0,1.0,6.0,27,0.03,3.4453125,-0.15498798209450732
10.0,4.0,8.0,,,4.0,0.0,9.0,6.0,4.0,7.0,5.0,,7.0,0.0,3.0,9.0,10.0,5.0,10.0,,0.0,1.0,8.0,3.0,9.0,3.0,7.0,,1.0,0.0,6.0,,10.0,,8.0,,8.0,9.0,1.0,0.0,6.0,5.0,10.0,6.0,5.0,3.0,1.0,7.0,7.0,2.0,6.0,8.0,5.0,3.0,,10.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,,3,0.0,0.0,10.0,5.0,8.0,5.0,4.0,9.0,,1.0,7.0,2.0,6.0,5.0,,9.0,8.0,0.0,3.0,9.0,6.0,1.0,8.0,,4.0,8.0,28,0.03,3.987635239567233,-0.07330897686629964
11.0,11.0,11.0,7.0,6.0,0.0,2.0,8.0,8.0,9.0,0.0,,10.0,2.0,,4.0,4.0,5.0,6.0,0.0,6.0,5.0,8.0,3.0,5.0,8.0,11.0,7.0,5.0,7.0,9.0,,5.0,,3.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0,0.0,9.0,5.0,6.0,1.0,1.0,4.0,9.0,2.0,7.0,4.0,10.0,7.0,4.0,11.0,4.0,6.0,6.0,,5.0,3.0,0.0,,1,10.0,3.0,5.0,,0.0,,5.0,0.0,,3.0,3.0,2.0,3.0,1.0,6.0,4.0,3.0,6.0,11.0,1.0,9.0,1.0,,,0.0,10.0,29,0.03,4.392307692307693,-0.3059914092009855
0.0,5.0,5.0,,8.0,3.0,5.0,6.0,0.0,7.0,4.0,,,7.0,5.0,3.0,6.0,8.0,8.0,1.0,3.0,0.0,,7.0,0.0,,5.0,1.0,2.0,7.0,3.0,10.0,8.0,3.0,0.0,4.0,4.0,10.0,4.0,3.0,7.0,6.0,4.0,8.0,2.0,5.0,5.0,5.0,7.0,4.0,8.0,10.0,6.0,,2.0,9.0,9.0,3.0,8.0,0.0,,5.0,7.0,5.0,,4,2.0,0.0,6.0,8.0,0.0,,0.0,5.0,,4.0,6.0,6.0,9.0,1.0,10.0,0.0,,4.0,6.0,5.0,9.0,3.0,,5.0,,,30,0.03,4.235474006116208,-0.1727088782034471
0.0,,1.0,,4.0,2.0,2.0,0.0,0.0,3.0,6.0,1.0,,8.0,5.0,3.0,1.0,,,3.0,6.0,8.0,2.0,9.0,4.0,3.0,,3.0,6.0,,,2.0,5.0,5.0,0.0,7.0,0.0,5.0,7.0,4.0,3.0,2.0,6.0,9.0,1.0,0.0,4.0,5.0,3.0,3.0,0.0,0.0,,0.0,7.0,6.0,6.0,7.0,2.0,4.0,5.0,4.0,1.0,8.0,3.0,1,1.0,8.0,6.0,7.0,3.0,0.0,7.0,,7.0,5.0,2.0,6.0,3.0,4.0,9.0,2.0,7.0,5.0,2.0,5.0,3.0,7.0,6.0,,,9.0,31,0.03,3.8990825688073394,-0.0938561915155202
5.0,,0.0,,11.0,2.0,5.0,1.0,5.0,,4.0,4.0,4.0,0.0,5.0,4.0,3.0,8.0,11.0,3.0,3.0,10.0,6.0,,7.0,,1.0,0.0,6.0,9.0,6.0,1.0,3.0,,5.0,4.0,0.0,11.0,5.0,6.0,0.0,1.0,9.0,6.0,2.0,4.0,3.0,3.0,0.0,8.0,1.0,8.0,5.0,,2.0,4.0,10.0,,11.0,10.0,,6.0,6.0,11.0,9.0,5,5.0,5.0,3.0,2.0,0.0,4.0,0.0,6.0,,5.0,9.0,5.0,5.0,0.0,,6.0,3.0,2.0,,1.0,7.0,6.0,,0.0,1.0,1.0,32,0.03,4.313455657492355,-0.25489144435085825
6.0,,0.0,5.0,0.0,2.0,0.0,4.0,9.0,7.0,5.0,7.0,9.0,1.0,3.0,4.0,5.0,3.0,,1.0,1.0,5.0,4.0,4.0,6.0,,5.0,0.0,8.0,5.0,3.0,,9.0,6.0,6.0,5.0,,5.0,9.0,3.0,4.0,2.0,5.0,2.0,1.0,3.0,9.0,0.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,0.0,8.0,2.0,5.0,4.0,7.0,5.0,2.0,7.0,4.0,8,,4.0,1.0,,6.0,2.0,,,,8.0,0.0,3.0,4.0,0.0,,,2.0,0.0,5.0,3.0,8.0,9.0,7.0,,6.0,0.0,33,0.03,3.8828967642526964,-0.36148247209448214
10.0,,6.0,,0.0,1.0,6.0,8.0,10.0,9.0,0.0,5.0,4.0,10.0,10.0,0.0,4.0,,,2.0,3.0,10.0,8.0,5.0,10.0,,9.0,7.0,8.0,7.0,4.0,7.0,8.0,9.0,,5.0,11.0,10.0,8.0,7.0,0.0,4.0,7.0,8.0,8.0,0.0,3.0,11.0,2.0,0.0,3.0,10.0,,4.0,6.0,7.0,7.0,10.0,,7.0,,0.0,6.0,7.0,8.0,0,10.0,10.0,4.0,,6.0,9.0,9.0,2.0,3.0,10.0,5.0,3.0,,5.0,6.0,5.0,3.0,5.0,10.0,11.0,8.0,2.0,0.0,,10.0,0.0,34,0.03,4.809160305343512,-0.321097039140936
9.0,,4.0,,9.0,7.0,7.0,4.0,5.0,9.0,8.0,8.0,1.0,7.0,8.0,7.0,5.0,9.0,8.0,1.0,8.0,9.0,0.0,,6.0,0.0,10.0,8.0,8.0,10.0,6.0,7.0,8.0,5.0,8.0,0.0,2.0,9.0,3.0,5.0,9.0,6.0,,5.0,8.0,5.0,10.0,3.0,5.0,0.0,7.0,10.0,8.0,7.0,0.0,7.0,5.0,,3.0,,9.0,5.0,9.0,1.0,8.0,0,4.0,7.0,4.0,2.0,2.0,1.0,,,1.0,0.0,0.0,7.0,5.0,,6.0,1.0,7.0,3.0,0.0,6.0,7.0,3.0,,10.0,0.0,7.0,35,0.03,4.347417840375587,-0.07243346270617053
3.0,8.0,0.0,0.0,12.0,12.0,11.0,3.0,6.0,6.0,11.0,5.0,0.0,5.0,7.0,5.0,11.0,10.0,10.0,9.0,9.0,3.0,6.0,,1.0,2.0,7.0,7.0,,8.0,7.0,9.0,6.0,6.0,,0.0,10.0,1.0,3.0,8.0,4.0,4.0,6.0,10.0,8.0,2.0,5.0,2.0,0.0,7.0,0.0,9.0,7.0,12.0,4.0,2.0,10.0,6.0,2.0,0.0,,2.0,3.0,7.0,9.0,5,12.0,4.0,9.0,0.0,9.0,,4.0,11.0,,,,4.0,12.0,11.0,0.0,,10.0,3.0,7.0,9.0,6.0,6.0,4.0,0.0,,,36,0.03,4.533232628398792,-0.010860813098000811
,9.0,3.0,,3.0,0.0,5.0,4.0,3.0,7.0,1.0,1.0,2.0,2.0,9.0,,7.0,1.0,,7.0,6.0,7.0,9.0,,5.0,3.0,6.0,4.0,2.0,9.0,2.0,5.0,,6.0,7.0,5.0,,6.0,7.0,3.0,0.0,2.0,,4.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,5.0,2.0,5.0,,0.0,0.0,3.0,5.0,0.0,0.0,1.0,4.0,,1,,3.0,7.0,8.0,6.0,9.0,0.0,4.0,,3.0,3.0,6.0,4.0,7.0,5.0,0.0,0.0,4.0,6.0,,1.0,2.0,0.0,,1.0,7.0,37,0.03,3.975867269984917,-0.07903849889405502
