0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,seed,complex_param,EPH,corr
1.0,2.0,0,1.0,2,1,1,1,1,1,1,2,2,0,1,2,0,1,2,1,1,2,0,1,0,2,2.0,1,2.0,2,1,1,2,0.0,2,1,2.0,1,1,2,1,1,2,1,1,1,2,2,1,1.0,1,2,2.0,2.0,2,2,2,1,1,1,0.0,1,1,2,1.0,1,2.0,1,0,2.0,2,1.0,1,2.0,2.0,2,0,2,1,2,0,1,1,2,2,2,2,1,2,2.0,1,2,0,2,1.0629213483146067,-0.34300785697751984
2.0,2.0,1,2.0,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2.0,1,1.0,1,1,2,2,2.0,2,2,2.0,2,1,0,1,1,2,1,0,2,2,1,2,2.0,1,1,1.0,0.0,0,2,0,2,1,0,2.0,1,1,1,2.0,1,2.0,1,1,2.0,2,2.0,2,0.0,0.0,1,2,1,2,2,2,0,1,2,0,2,2,1,2,2.0,2,2,1,2,1.069879518072289,-0.3524333505256113
2.0,,0,1.0,1,2,1,2,2,1,1,2,1,0,0,1,0,2,1,1,1,0,2,0,2,2,2.0,1,2.0,2,2,2,2,1.0,1,0,1.0,1,1,2,1,2,1,1,1,1,2,2,1,1.0,1,2,1.0,2.0,1,2,0,2,1,1,2.0,1,1,2,1.0,1,1.0,2,1,2.0,2,0.0,1,1.0,2.0,1,2,2,1,1,2,1,1,2,0,1,1,1,2,2.0,1,2,2,2,1.0514705882352942,-0.218573164873631
2.0,2.0,1,2.0,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2.0,1,2.0,1,1,2,2,2.0,2,1,2.0,2,2,2,1,2,1,1,1,0,1,2,1,1.0,2,1,0.0,2.0,1,0,2,1,0,1,1.0,2,1,2,2.0,1,2.0,1,0,2.0,0,2.0,2,2.0,2.0,1,2,1,1,1,2,1,1,1,0,0,1,1,2,2.0,0,2,3,2,1.0606796116504855,-0.3586100998193252
2.0,2.0,1,2.0,1,2,1,2,1,1,0,2,1,0,0,1,1,2,2,1,1,1,2,2,2,2,2.0,1,1.0,1,2,2,2,2.0,1,0,2.0,2,1,1,2,1,2,1,1,1,1,0,1,1.0,2,2,1.0,0.0,1,2,1,2,2,1,2.0,2,0,1,1.0,1,2.0,1,0,2.0,1,2.0,2,2.0,,2,1,2,1,1,0,2,1,2,1,1,2,1,2,0.0,1,2,4,2,1.0671641791044777,-0.39109213980646373
2.0,2.0,1,1.0,1,1,1,2,1,1,0,1,1,1,2,1,1,2,2,1,0,1,1,2,2,2,2.0,1,0.0,1,1,2,2,2.0,0,1,1.0,0,1,1,0,2,1,1,1,1,2,2,1,0.0,2,1,0.0,2.0,0,1,2,2,1,2,2.0,2,2,2,1.0,1,2.0,2,2,2.0,2,2.0,2,2.0,0.0,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1.0,2,2,5,2,1.0620347394540943,-0.3535998861196002
0.0,2.0,1,2.0,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0,2,2,1.0,1,1.0,1,0,1,2,1.0,1,1,1.0,0,0,0,1,1,1,1,1,1,1,1,1,1.0,1,2,1.0,2.0,1,0,2,2,1,0,2.0,2,1,2,0.0,1,2.0,1,2,1.0,2,2.0,1,1.0,2.0,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2.0,2,2,6,2,1.0670103092783505,-0.3825392481471605
2.0,2.0,1,2.0,2,1,1,1,2,1,1,1,1,1,1,0,1,2,0,1,1,1,0,1,1,1,1.0,1,1.0,1,2,1,2,2.0,2,1,2.0,0,1,1,1,1,1,0,1,1,1,1,1,1.0,1,2,1.0,1.0,1,2,1,1,0,1,2.0,2,0,1,2.0,1,0.0,1,1,2.0,1,2.0,2,2.0,2.0,2,2,1,0,1,2,2,0,1,1,1,1,1,1,1.0,2,2,7,2,1.050561797752809,-0.4244905410671033
1.0,0.0,1,0.0,2,1,1,1,2,2,2,0,0,2,2,1,1,2,1,0,1,1,2,2,1,1,1.0,1,2.0,1,2,1,2,2.0,1,1,1.0,1,2,1,1,1,2,1,1,1,2,1,1,1.0,0,2,2.0,2.0,1,2,1,1,0,1,2.0,1,1,1,2.0,1,1.0,1,2,2.0,2,2.0,2,2.0,2.0,2,1,1,2,1,0,2,2,2,2,2,2,0,2,0.0,1,2,8,2,1.0650602409638554,-0.23364589787516535
2.0,2.0,1,0.0,1,1,0,1,1,2,1,1,1,1,1,1,1,2,2,1,0,1,2,2,2,1,0.0,1,0.0,2,1,1,2,1.0,1,1,1.0,1,0,1,1,1,1,1,1,0,0,1,1,1.0,1,2,1.0,2.0,2,1,2,2,2,1,2.0,0,1,1,1.0,1,2.0,1,2,2.0,2,2.0,1,1.0,2.0,2,0,1,1,1,2,2,1,1,2,2,1,1,2,2.0,2,2,9,2,1.0392670157068062,-0.48230648515342667
2.0,2.0,1,0.0,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,0,1,1,2,2,2,1,1.0,1,1.0,1,2,1,2,2.0,0,0,1.0,1,1,0,1,1,1,0,1,1,1,1,2,1.0,1,1,1.0,2.0,1,0,0,2,2,2,2.0,0,1,1,1.0,1,2.0,1,2,2.0,2,2.0,2,2.0,,2,1,2,2,1,2,2,1,2,2,1,1,1,1,0.0,2,2,10,2,1.0714285714285714,-0.35588697516237194
2.0,2.0,1,2.0,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,0,2,1,1,2.0,1,0.0,0,1,1,1,2.0,1,1,2.0,2,2,1,2,1,1,1,1,1,1,0,1,1.0,1,0,1.0,2.0,1,2,2,1,0,1,1.0,0,1,1,2.0,1,2.0,1,0,2.0,1,1.0,2,1.0,2.0,2,1,1,0,1,1,1,1,2,1,0,2,2,2,2.0,2,2,11,2,1.054590570719603,-0.3850109725209082
2.0,2.0,1,2.0,2,1,1,0,0,1,1,2,0,1,0,1,1,0,2,1,1,2,2,2,1,2,2.0,1,1.0,1,1,1,2,2.0,2,1,2.0,2,1,0,1,1,2,2,1,2,1,1,1,1.0,2,2,2.0,2.0,1,2,1,0,1,1,0.0,2,1,2,2.0,1,2.0,1,0,2.0,1,2.0,1,2.0,2.0,1,1,2,1,2,2,1,0,2,1,1,1,1,2,,2,2,12,2,1.0669856459330143,-0.46668935299703884
